,question,category,answer,choices/0,choices/1,choices/2,choices/3
1718,"This 1986 fairy-tale-like movie is about Sarah, who unwillingly babysits her brother. As he keeps on crying, she inadvertently summons the goblins to free her from the boy. After all, they take him away and she has only 13 hours to get her brother back, otherwise he will become a goblin.",rated,Labyrinth,Labyrinth,Amadeus,Kin-Dza-Dza,Neverending Story
1719,"This 1984 comedy started a successful franchise under which 6 hilarious sequels, an animated TV series and a live-action TV series appeared.",rated,Police Academy,Raging Bull,Full Metal Jacket,Aliens,Police Academy
1720,"This 1985 release is the first action film starring Schwarzenegger, where the actor shows his sense of humour. The movie is about a retired commando who has just a couple of hours to save his daughter from an exiled dictator. The movie grossed $57 million worldwide.",rated,Commando,Amadeus,Rambo,Rocky,Commando
1721,"In 1984, when this film was released, it won 8 academy awards -: Best Picture, Best Actor, Best Director, Art Director, Costume Design, Best Make-up, Best Sound and Adapted Screenplay. It tells the story of a classical musicians life.",rated,Amadeus,The Phantom of the Opera,Amadeus,Savage Messiah,Noi Tre
1722,"Released in 1986, this movie featured Tom Cruise and Val Kilmer, although the latter did not want to take part in the film -- he was forced to participate by contractual obligations.",rated,Top Gun,Iron Eagle,Top Gun,Indiana Jones and the Last Crusade,Once Upon a Time in America
1723,"In 1984 this film, written by George Lucas, directed by Steven Spielberg and starring Harrison Ford, was criticised for being too violent and scary. When making its sequel, Spielberg apologized for the poor quality of the film.",rated,Indiana Jones and the Temple of Doom,Indiana Jones and the Temple of Doom,Indiana Jones and the Last Crusade,Crocodile Dundee,Raiders of the Lost Ark
1724,"In 1986 when it was released, this movie became number one worldwide at the box office. The name of the animal included in its title was put in quotes for the American public, so that people did not think that the main character was this animal.  (quotes omitted in the answers)",rated,Crocodile Dundee,The African Elephant,Crocodile Dundee,Crouching Tiger Hidden Dragon,Batman
1725,"In 1982 this Steven Spielbergs sci-fi movie received 4 Oscars: Best Sound Effects Editing, Best Visual Effects, Best Score, and Best Sound. The main characters are three young children who help a space creature return home. So the greater part of the film was deliberately shot from a lower camera angle to enhance a childs point of view.",rated,E.T. the Extra-Terrestrial,Close Encounters of the Third Kind,E.T. the Extra-Terrestrial,Contact,The Iron Giant
1726,"This movie, starring Michael Keaton, was released in U.S. theaters on June 23, 1989 and soon became the highest grossing movie of the year.",rated,Batman,X-Man,Batman,Superman,Spider-man
1727,"What was the name of the plumber in The Golden Girls, who brought the ladies the new Standard Lowboy toilet?",rated,Lou,Larry,Joe,Lou,Lloyd
1728,"What did Stan Zbornak from The Golden Girls lose, while he was travelling to the girls house in his Corvette?",rated,his toupee,Dorothys ring,his wallet,his hat,his toupee
1729,How long did Sophias marinara sauce take to make on the sitcom The Golden Girls?,rated,14 hours,12 hours,6 hours,A whole week,14 hours
1730,Where did Blanche Devereaux from The Golden Girls work?,rated,at a museum,at a museum,at a flower shop,in a bar,in a library
1731,"Rose Nylund, one of the main characters in the series The Golden Girls, was from which small town?",rated,St. Olaf,St. Ives,St. Gustov,St. Weiderfergan,St. Olaf
1732,"This CBS series, which ran from September 1992 to May 1993, was a spin-off from The Golden Girls.",rated,Golden Palace,Golden Palace,Rusty Anchor,Golden Place,Dorothys Place
1733,"On the sitcom The Golden Girls, after suffering a debilitating stroke, Sophia was put  in which nursing home?",rated,Shady Pines,The Home,Shady Acres,Shady Pines,Sunny Acres
1734,"On the popular sitcom The Golden Girls, Dorothy and Sophia dress up as which famous couple?",rated,Sonny and Cher,Ronald and Nancy,Burt and Loni,Sonny and Cher,Anthony and Cleopatra
1735,What year was Pixars computer-animated film Finding Nemo released?,rated,2003,2004,2002,2000,2003
1736,"Who voiced Nemos father, Marlin in the animated film Finding Nemo?",rated,Albert Brooks,Tim Allen,Albert Brooks,Billy Crystal,Nathan Lane
1737,"In Finding Nemo, what nickname was Nemo given during his initiation ceremony in the dentists fishtank?",rated,Sharkbait,Bubbles,Squirt,Chum,Sharkbait
1738,"In the animated movie Finding Nemo, before it stung her, Dory wanted to make a baby jellyfish her pet and she wanted to call it by what name?",rated,Squishy,Spike,Squishy,Spot,Fluffy
1739,"What is the name of the pelican that Nemo, and later Marlin and Dory befriend in the film Finding Nemo?",rated,Nigel,Alistair,Clive,Nigel,Basil
1741,Which one of these actors did NOT lend their voice to a character from Finding Nemo?,rated,Nathan Lane,Geoffrey Rush,Nathan Lane,Willem Dafoe,John Ratzenberger
1742,"Which of these words were NOT said by Dory, while she was talking in her sleep in Finding Nemo?",rated,"P. Sherman, 42 Wallaby Way, Sydney...","P. Sherman, 42 Wallaby Way, Sydney...",The sea monkey has my money...,Careful with that hammer...,"Yes, Im a natural blue..."
1743,Which of these was NOT a character in Finding Nemo?,rated,Sebastian,Chum,Bloat,Anchor,Sebastian
1744,"This character from the film Phenomenon, portrayed by John Travolta, is a man who discovers he has super intelligence, after seeing a bright light on the evening of his 37th birthday.",rated,George Malley,George Malley,Ted Rhome,Nate Pope,Jimmy Pope
1745,"In this movie, the main character Zack Mayo was portrayed by Richard Gere, after John Travolta turned down the role.",rated,An Officer and a Gentleman,An Officer and a Gentleman,Runaway Bride,Pretty Woman,Primal Fear
1746,"One of John Travoltas earliest roles was on the television series Welcome Back, Kotter. What was the first name of his character?",rated,Vinnie,Joey,Arnold,Vinnie,Anthony
1747,"In the film Look Whos Talking, John Travolta plays the part of James Ubriacco, a single man dating a woman with a baby. Who does the voice of baby Mikey, in the movie?",rated,Bruce Willis,Jim Carey,Danny Devito,John Travolta,Bruce Willis
1749,"In the film Urban Cowboy, John Travolta plays a cowboy, who frequents which bar in Texas?",rated,Gilleys,Guitars and Cadillacs,Gilleys,Rusty Spur,Mickeys
1750,Which actress plays the love interest of John Travoltas character in the film Urban Cowboy?,rated,Debra Winger,Debra Winger,Piper Laurie,Sissy Spacek,Kirstie Alley
1751,"John Travolta was born in Englewood, New Jersey on what date?",rated,"February 18th, 1954","February 18th, 1950","February 18th, 1949","February 18th, 1960","February 18th, 1954"
1752,"One of the bloodiest events of the century, it cost the lives of 9 million people by its end in 1918.  It was brought about by the expansionist policy of Austria-Hungary, which conflicted with Serbian nationalism.",rated,World War I,World War I,Korean War,World War II,Vietnam War
1753,"This theory began a revolution in science. Postulated by Einstein, its basis was the identification of gravity with inertia.",rated,The theory of relativity,The theory of evolution,The theory of gravity,The theory of relativity,The theory
1754,"This was one of the deadliest tragedy of the century.  1,503 passengers and crew died in the North Atlantic, after this ship hit an iceberg on its maiden voyage in 1912.   It was the largest and supposedly the safest vessel in the world at the time.",rated,Titanic,Titanic,Bismark,The Monitor,Queen Mary
1755,"The first time a woman flew across the Atlantic was in 1928, when she was a passenger on the plane.  Later, in 1932, she did it again, this time she was the pilot.",rated,Amelia Earhardt,Virgie Ammons,Barbara Askins,Mary Anderson,Amelia Earhardt
1756,This war was fought in almost every part of the world. More than 50 countries participated and an estimated 40 to 50 million people lost their lives.,rated,World War II,Iraq War,World War II,The Cold War,Vietnam War
1757,"Its invention revolutionized the intimate lives of many women.  It contains synthetic hormones, which mimic the activity of estrogen and progestin in a womans body.",rated,The Pill,Vitamin B,The Pill,Vitamin A,Viagra
1758,"Humanity made the gigantic leap to the moon in 1969, when his rocket took off from Kennedy Space Center in Florida.  Four days later, he was walking on the Moon.",rated,Neil Armstrong,Yuriy Gagarin,Neil Armstrong,Georgi Ivanov,Edwin Aldrin
1759,"This event gathered more than 450 000 people at a pasture in Sullivan County in 1969. Love was free, drugs were freely distributed and people claimed to be open minded.",rated,Woodstock festival,Love parade,Woodstock festival,Street parade,Rio carnival
1760,This war took place between 1964 and 1975. The average age of the soldiers who lost their lives was 23.11 years.  Amputations and crippling wounds were 300 percent higher compared to previous wars.,rated,Vietnam War,Iran-Iraq War,Korean War,Vietnam War,World War II
1761,"Released in 1977, this movie became the most profitable film in the history of Hollywood. It made its director, George Lucas $7 million richer",rated,Star Wars,The Terminator,James Bond,Star Wars,Wuthering Heights
1762,"What have I ever done to make you treat me so disrespectfully? If youd come to me in friendship, then this scum that ruined your daughter would be suffering this very day. And if by chance an honest man like yourself should make enemies, then they would become my enemies. And then they would fear you.  (1972)",rated,The Godfather,Goodfellas,The Sopranos,La Cosa Nostra,The Godfather
1763,We who are about to die salute you. (2000),rated,Gladiator,Braveheart,Saving Private Ryan,Gladiator,Platoon
1764,"Do you mean to tell me, Katie Scarlett OHara, that Tara, that land doesnt mean anything to you? Why, land is the only thing in the world worth workin for, worth fightin for, worth dyin for, because its the only thing that lasts.  (1939)",rated,Gone With the Wind,An American In Paris,Gone With the Wind,Casablanca,My Fair Lady
1765,"Im not looking forward to jumping in after you. But like I said, I dont see a choice. I guess Im kinda hoping youll come back over the rail and get me off the hook here. (1997)",rated,Titanic,L.A. Confidential,As Good As it Gets,Titanic,Fight Club
1766,"What weve got here is failure to communicate. Some men you just cant reach, so you get what we had here last week which is the way he wants it. Well, he gets it. And I dont like it any more than you men. (1967)",rated,Cool Hand Luke,One Flew Over the Cuckoos Nest,Cool Hand Luke,An Innocent Man,Female Convict Scorpion: Jailhouse 41
1767,"I coulda had class. I coulda been a contender. I coulda been somebody, instead of a bum, which is what I am, lets face it. (1954)",rated,On The Waterfront,Racing Blood,On The Waterfront,Napoli è sempre Napoli,Background
1768,"No, Im all man. I even fought in WWII. Of course, I was wearing womens undergarments under my uniform. (1994)",rated,Ed Wood,Deathwatch,Donnie Brasco,Whats Eating Gilbert Grape,Ed Wood
1769,"First principles, Clarice. Read Marcus Aurelius. Of each particular thing ask: what is it in itself? What is its nature? What does he do, this man you seek?  (1991)",rated,The Silence of the Lambs,Braveheart,The Silence of the Lambs,The Man Who Shot Liberty Valance,Double Indemnity
1770,"You hear me talkin, hillbilly boy? I aint through with you by a damn sight. Ima get medieval on your ass. (1994)",rated,Pulp Fiction,Goodfellas,Gangsters,The Sopranos,Pulp Fiction
1771,This man was not a US President.,rated,Alexander Hamilton,George Washington,Thomas Jefferson,Alexander Hamilton,John Adams
1772,This avenue bisects Manhattan Island.,rated,Fifth Avenue,Seventh Avenue,Fifth Avenue,Fourth Avenue,Sixth Avenue
1773,The main award of the Venice Film Festival is this.,rated,Golden Lion,Golden Bear,Golden Dragon,Golden Lion,Golden Palm
1774,Leukemia is a disease harming this bodily system.,rated,Immune system,Reproductive system,Immune system,Digestive system,Skeletal system
1775,One of these novels is written by Gabriel Garcia Marquez.,rated,One Hundred Years of Solitude,Doctor Zhivago,The Old Man and the Sea,Waiting for Godot,One Hundred Years of Solitude
1776,This is the total number of bones in the adult human body.,rated,206,106,306,206,604
1777,This city is the capital of Armenia.,rated,Yerevan,Ararat,Yerevan,Tbilisi,Baku
1778,One of the following collocations is an example of tautology.,rated,Three-part trilogy,Golden hands,Female masculinity,Awfully beautiful,Three-part trilogy
1779,Absolute zero is characterised as this temperature.,rated,â273.15 Â°C,â559.67 Â°F,â459.67 Â°C,â273.15 Â°C,â273.15 Â°F
1780,The number of letters in the Greek alphabet.,rated,24,24,28,30,26
1781,The first ever flight of Concorde took place in this year.,rated,1969,1973,1970,1969,1971
1782,One of these Yoga terms means truth.,rated,Satya,Japa,Satya,Drishti,Granthi
1783,These are the first names of the Wright brothers.,rated,Orville and Wilbur,Orville and Wilbur,Orville and Gilbert,Wilbur and Gilbert,None of these
1784,The marriage between Henry VIII and this woman lasted about 6 months.,rated,Anne of Cleves,Katherine Parr,Anne of Cleves,Kathryn Howard,Jane Seymour
1785,"Peter Deunov is the founder of the Danovism movement and the Universal White Brotherhood. He was born in Bulgaria, but from 1888 to 1895 he studied medicine and theology in this US city.",rated,Boston,Austin,Boston,New York City,Chicago
1786,"The Great Pyramid of Giza, one of the most famous symbols of Ancient Egypt, is also the tomb of this emperor.",rated,Khufu,Tutankhamun,Khufu,Thutmose I,Xerxes I
1787,He was the father of the mythical founders of Ancient Rome -- Romulus and Remus.,rated,Mars,Jupiter,Mars,Zeus,Servius Tullius
1788,"According to legends, this was the home city of Helen - the woman whose beauty triggered the Trojan War.",rated,Sparta,Sparta,Corinth,Athens,Miletus
1789,This Chinese dynasty was founded by Shi Huangdi (which means First Emperor).,rated,The Qin Dynasty,The Ming Dynasty,The Han Dynasty,The Qin Dynasty,The Tang Dynasty
1790,The Persian Empire reached its peak under this emperor.,rated,Darius I,Darius I,Xerxes I,Cambyses II,Amyrtaeus
1791,"Hannibal, best known for his achievements in the Second Punic War, was a politician and military commander of this ancient city.",rated,Carthage,Athens,Sparta,Rome,Carthage
1792,"The Etruscan civilization, one of the most mysterious ancient civilizations, existed in the territory of this modern country.",rated,Italy,Greece,Spain,Italy,Romania
1793,This ancient Babylonian ruler authored the first written laws.,rated,Hammurabi,Nabonidus,Medes,Hammurabi,Nebuchadnezzar
1794,"The Sumerians called themselves sag-gi-ga, meaning the black-headed people, and named their land ki-en-gir, which meant this.",rated,Place of the civilized lords,Black land,The land of the gifted,Our land,Place of the civilized lords
1795,"This Roman emperor divided the Roman Empire in two parts, Eastern and Western.",rated,Diocletian,Diocletian,Augustus,Constantine I,Theodosius I
1796,"Gabrielle, also known as Mademoiselle, claimed to be 10 years younger than she really was.  For more than thirty years, she lived in the Hôtel Ritz in Paris, even during the Nazi occupation.",rated,Coco Chanel,Vera Wang,Vivienne Westwood,Coco Chanel,Donatella Versace
1797,"This designers family name is one of the most popular names in mainland China. Literally translated, it means king.  She is a Chinese American who grew up in an affluent family.  Before starting her company, she was a senior fashion editor for Vogue magazine and then worked for Ralph Lauren as a design director for two years.",rated,Vera Wang,Vera Wang,Shiseido,Vivienne Tam,Anna Sui
1798,"This designer had a small shop for leather accessories.  Celebrities like Audrey Hepburn and Jackie Kennedy helped his name become famous.  In 1995 the company introduced the ready-to-wear line which featured sexy clothes, for people who like to live on the edge.",rated,Gucci,Gianfranco Ferre,Yves Saint Laurent,Gucci,Fendi
1799,"The name of this fashion company is the family name of the founders husband.  In 1965 they teamed up with Karl Lagerfeld, who immediately created the brands inverted logo.  The brand is known for their couture fur collections.",rated,Fendi,Polo,Armani,Gucci,Fendi
1800,"This is one of the oldest designer brands.  Its founder opened a luggage store in Paris in 1854, but did not get fame and fortune until just after his death.",rated,Louis Vuitton,Juicy Couture,Gucci,Louis Vuitton,Prada
1801,"In 1992, this company introduced the less expensive Miu Miu collection.",rated,Prada,Dirk Bickemberg,Prada,Fendi,Victorias Secrets
1802,"This designer is particularly noted for his menswear, but he also introduced a ladies wear line in 1975.  The brand was much popularized by Richard Gere in the title role of American Gigolo.",rated,Armani,Armani,Von Dutch,Versace,Calvin Klein
1803,"This Milan-based designer company is very popular for their designs in the Hollywood industry, they have designed clothes for Madonna, Monica Bellucci,  Isabella Rossellini, Kylie Minogue, Angelina and others.  The first names of its owners are Domenico and Stefano.  Their first collection was shown in 1986.",rated,Dolce  Gabbana,Dolce  Gabbana,Versace,Fendi,Prada
1804,"This designer brand was created in 1978 by Gianni, and is currently headed by Donatella.  The products are distributed through a network of 240 exclusive boutiques, over 150 dedicated spaces in major department stores and duty-free areas, as well as a number of multi-brand boutiques in 60 countries.  The company has many brands including Gianni, Versus, Jeans Couture, Ceramic Designs, Classic, Classic V2, Sport, Intensive, Precious Items, Young and Palazzo.",rated,Versace,Fendi,Levis,Versace,Calvin Klein
1805,What is the name of the character played by Susan Lucci on the ABC soap opera All My Children?,rated,Erica Kane,Erica Kane,Babe Chandler,Dixie Cooney Martin,Barbara King
1806,What is Odontophobia?,rated,a fear of teeth or dental procedures,a fear of books,a fear of heights,a fear of teeth or dental procedures,a fear of the color yellow
1808,What is the function of the pancreas?,rated,It produces insulin.,It pumps blood through the blood vessels.,It stores glycogen.,It has no function.,It produces insulin.
1809,"What was the original name of Mario, the protagonist of the Super Mario Bros. video game?",rated,Jumpman,Jumpman,Springboy,Hopman,Frog Guy
1810,Who is the author of the legendary Peter Rabbit series of childrens books?,rated,Beatrix Potter,Judy Blume,Shel Silverstein,Beatrix Potter,Charles Shultz
1811,It is generally accepted that the game of golf originated in this country.,rated,Scotland,England,Ireland,Sweden,Scotland
1812,Which statement regarding the investigative CBS TV program 60 Minutes is true?,rated,It has no theme music.,It was first aired in 1960.,It was created by Ed Bradley.,It has no theme music.,It has the longest theme song.
1813,Which of these animals is immune to rattlesnake venom?,rated,Opossum,Dog,Cat,Opossum,Rat
1815,The blue rose acts as a clue in which of these movies?,rated,Twin Peaks: Fire Walk With Me,Twin Peaks: Fire Walk With Me,Se7en,The Birds,Fatal Attraction
1816,What is the language of flowers called?,rated,Floriography,Floralgraphy,Flower tongue,Flowerography,Floriography
1817,Who is credited with the invention of MMs?,rated,Forrest Mars Sr.,Milton S. Hershey,Forrest Mars Sr.,Leo Hirshfield,Bruce Murries
1818,Who was the first woman to serve on the U.S. Supreme Court?,rated,Sandra Day OConnor,Celia Amster,Sandra Day OConnor,Ruth Bader Ginsburg,Ada Mae Wilkey
1819,When did the first laundromat in the USA open?,rated,1934,1919,1945,1934,1809
1820,In what year was the state of California admitted to the Union?,rated,1850,1850,1789,1805,1880
1821,Who was the first baseball player to be named rookie of the year?,rated,Jackie Robinson,Mickey Mantle,Jackie Robinson,Barry Bonds,Babe Ruth
1822,"This dog belonged to the 42nd US President, Bill Clinton.  He was named after an uncle who raised and trained dogs for 50 years before he died.",rated,Buddy,Enzo,Buddy,Diamond,Feller
1823,This Yorkshire Terrier became a hero in World War II.  He participated in battles for 18 months.   During that time he flew on 12 combat missions of 22 hours nonstop.,rated,Smoky,Smoky,Clipper,Centaur Pendragon,Cheyenne
1824,"This puppy was rescued from debris of shattered buildings in Germany during World War I.   He stared in 25 movies including, Where The North Begins  (1925).  He signed contracts by himself with his paw print.",rated,Rin Tin Tin,Rin Tin Tin,Benjy,Lassie,Enzo
1825,"This famous dog is known as a party animal.   He first appeared on the TV screen water skiing, laughing and skateboarding in a 1987 Bud Light beer commercial.",rated,Spuds MacKenzie,Snoopy,Spuds MacKenzie,Lassie,Goofy
1826,"You may have seen this dog on the comedy series Frasier.  He also appeared on the cover of Life, TV Guide and Entertainment Weekly.",rated,Eddie,Laika,Fraiser,Eddie,Sparkie
1827,"This dog was the first living being to orbit planet Earth.  She went into space aboard the Soviet Unions Sputnik 2 on November 3, 1957.",rated,Laika,Goofy,Ch. Bolero Dolce Sinfonia,Laika,Orbits
1828,A popular family TV series made this dog famous.   Her story began as a short story written for Saturday Evening Post in 1938.,rated,Lassie,Sassy,Lala,Lucie,Lassie
1829,Advertising of record label HMV (His Masters Voice) made this dog famous.  It showed the dog listening to his masters gramophone.,rated,Nipper,Toto,Nipper,Bingo,Rover
1830,This dog is almost as famous as Shakespeare.  He was mentioned 151 times and the only canine to ever appear in a Shakespearean play.,rated,Crab,Max,Crab,Thisbe,Pongo
1831,This german shepherd was Adolf Hitlers favorite dog.  Before Hitler committed suicide using cyanide he tested it on the dog.,rated,Blondie,Adolf,Quoodle,Nana,Blondie
1832,Italians may not be the first ones to eat pizzas but they surely were the ones to name it.  The word pizza in its current spelling emerged some time in Middle Ages.  It was used to describe the sweet and salty pies that were very popular among this social class in Italy.,rated,Aristocracy,Aristocracy,Clergymen,Peasants,Warriors
1833,In what year was the worlds first pizza parlor built?,rated,1830,1830,1910,1880,1770
1834,"The man who is believed to have made pizza an international hit is Raffaele Esposito, who in 1889 baked pizzas for King Umberto and Queen Margherita. That pizza consisted of mozzarella, basil and tomatoes. Why did the baker choose these three ingredients?",rated,Because the colours of the three ingredients were the same as the colours on the Italian flag.,Because the colours of the three ingredients were the same as the colours on the Italian flag.,Because they were the Kings favorites.,Because these were the only ingredients that could be found in Italy at that time.,Because they were his favorites.
1836,Pizza became a total hit all over the USA in ...?,rated,1950s,1950s,1940s,1960s,1970s
1837,How many pizzas are eaten in the USA every year on the average?,rated,Three billion pizzas,Three trillion pizzas,Five million pizzas,Three billion pizzas,Three million pizzas
1838,Eating pizza once a week can reduce the risk of this disease.,rated,Cancer,Cancer,Jaundice,Heart attack,Diabetes
1840,Pizza is the favorite food of these cartoon characters.,rated,Teenage Mutant Ninja Turtles,The Care Bears,Captain Planet and the Planeteers,Teenage Mutant Ninja Turtles,Swat Kats
1841,"Tuberculosis is an infection, caused by the bacterium Mycobacterium tuberculosis, which most commonly affects the lungs. Among the symptoms of Tuberculosis are fatigue, weakness, coughing and hemoptysis.  What does the term hemoptysis refer to?",rated,Coughing up blood,Loss of appetite,Frequent urination,Coughing up blood,Night sweats
1842,Fainting is a loss of consciousness due to temporary insufficient blood flow to the brain. What is he medical term for fainting?,rated,Syncope,Polyuria,Aura,Aphasia,Syncope
1843,"Cerebral palsy,  first identified by the British surgeon, William Little in 1860, refers to a large group of movement disorders. When the two lower limbs are affected, cerebral palsy is defined by which term?",rated,Diplegia,Biplegia,Quadriplegia,Hemiplegia,Diplegia
1845,"What is the definition of the word Embolus, which comes from a Greek word, meaning a wedge or plug?",rated,"A blood clot, a clump of bacteria or foreign material, that travels through the bloodstream, lodges in a blood vessel and blocks it",A rupture of a blood vessel in the brain,None of these,"A blood clot, a clump of bacteria or foreign material, that travels through the bloodstream, lodges in a blood vessel and blocks it","Inflammation of a joint, accompanied by pain and swelling"
1847,"This disease, commonly known as Lou Gehrigs disease, occurs when the nerve cells in the brain and spinal cord gradually deteriorate.",rated,Amyotrophic Lateral Sclerosis,Alzheimers Disease,Amyotrophic Lateral Sclerosis,Multiple Sclerosis,Myasthenia Gravis
1848,"Multiple sclerosis is a chronic disease that affects the brain and spinal cord. Among the various symptoms of the disease is a shock-like sensation that runs down the back and into the legs, and is caused by bending the neck forward. What is the medical term for this symptom?",rated,Lhermittes sign,Lhermittes sign,Vertigo,Paraplegia,Nystagmus
1849,What condition is characterized by blindness in one half of the visual field of one or both eyes?,rated,Hemianopia,Retinopathy,Hemianopia,Macular Degeneration,Glaucoma
1851,"Tea helps you look good, as it is rich in flavonoids. These are strong antioxidants that fight this.",rated,Free radicals,Cellulite,Free radicals,Tar in your lungs,Cholesterol
1852,"Tee is a good anti-stress therapy. Flavonoids may prevent oxidation of bad cholesterol in the blood, which leads to accumulation of plaque in artery walls. It also prevents blood clot formation.  Thus, tea is good for this too.",rated,Heart,Nails,Brain,Heart,Gall-bladder
1853,"Tea is rich in fluoride, so it helps maintain these healthy.",rated,Teeth,Legs,Eyes,Lungs,Teeth
1854,Tea is refreshing and stimulating because it contains this.,rated,Caffeine,Caffeine,Amphetamine,Vitamin K,Nicotine
1855,"Green tea and Oolong tea cause calories to burn faster, and  thus help control this.",rated,Body weight,Cell formation,Body weight,Blood pressure,Heart rate
1856,"Prepare a tub of diluted, cool tea, add some lemon juice and a pinch of salt. It will help if you have this.",rated,Tired feet,Achy head,Tired eyes,Tired feet,Swollen wrists
1857,Five cups of green tea per day could reduce your risks of cancer.  It also promotes this.,rated,Mental activity,Hearing,Mental activity,Eye sight,Calmness
1858,"As tea inhibits growth of bacteria, it helps fight this.",rated,Bad breath,Bad breath,Tongue polyps,Dry cough,High fever
1859,"Tea could reduce the risk for gastric, esophageal, and skin types of these.",rated,Cancers,Polyps,Ulcers,Cancers,Eczemas
1860,You should not have too much tea;  one side effect could be this.,rated,Insomnia,Insomnia,Asthma,Blurred eye sight,Hair loss
1861,For the most part. (adverb),rated,basically,basicaly,basiclly,basicly,basically
1862,The condition or status of a beast. (noun),rated,bestiality,beastiallity,bestiality,bestiallyity,beastiality
1863,"Lovely, handsome, pretty.  (adjective)",rated,beautiful,beautiful,beautyfull,beautyful,beautifull
1864,One that starts something.  (noun),rated,beginner,beginner,begginer,begginner,beginer
1865,To have a firm faith.  (verb),rated,believe,believe,beilieve,bileive,beleive
1866,Something that indicates a limit.  (noun),rated,boundary,bondry,boundry,boundary,boundarie
1867,"Sudden discovery or advance, especially in knowledge.  (noun)",rated,breakthrough,breatkthru,breakthrough,brakethrough,breakthough
1868,Very bright or distinguished. (adjective),rated,brilliant,brelliant,brilliant,briliant,breliant
1869,Commercial or mercantile activity.  (noun),rated,business,bussines,bussiness,buisness,business
1870,Depositing in the ground. (verb),rated,burying,burying,berying,buring,berring
1871,Which 1992 movie is this audio clip from?,rated,Reservoir Dogs,Another Day In Paradise,Reservoir Dogs,The Way of the Gun,Deep Cover
1872,Which 2000 movie is this audio clip from?,rated,X-Men,The Incredibles,X-Men,Spider-Man,Batman  Robin
1873,Which 1995 movie is this audio clip from?,rated,The Usual Suspects,The Interview,House of Games,True Romance,The Usual Suspects
1874,Which 1978 movie is this audio clip from?,rated,Grease,Grease,Rock n Roll High School,American Graffiti,West Side Story
1875,Which 1996 movie is this audio clip from?,rated,Jerry Maguire,The Scout,Jerry Maguire,The Color of Money,About a Boy
1876,Paul David Hewson is the lead singer of the Irish rock band U2. His nickname Bono is the short version of Bono Vox. The latter means this.,rated,Good voice,Good voice,Melodic voice,Harsh voice,Evil voice
1878,"This is the origin of Caryn Elaine Johnsons nickname, Whoopi Goldberg.",rated,Trait of her character,Trait of her character,Song,Broadway show,African legend
1879,Alice Coopers original first name was this.,rated,Vincent,Vincent,Michael,George,Alice
1880,George Eliot is the pen name of a female writer who wrote her works during this period.,rated,Victorian era,Enlightenment,Renaissance,Victorian era,Modernism
1881,"The 38th US President was born Leslie Lynch King, Jr. His name changed to Gerald Ford after this person.",rated,His step-father,His grandfather,His step-father,His father,His uncle
1883,Who are Harrys best friends?,rated,Hermione and Ron,Ron and Neville,Crabbe and Goyle,Hermione and Ron,Draco and Hermione
1884,What house did the sorting hat want to place Harry in?,rated,Slytherin,Gryffindor,Hufflepuff,Slytherin,Ravenclaw
1886,"Why do Harry and Luna see the weird horses pulling the carriages to Hogwarts, when nobody else can see them?",rated,They have seen someone die.,They like the quibbler.,They have seen a ghost.,They have seen someone die.,They did magic in the muggle world.
1888,What type of creature/items did Harry Potter not fly on?,rated,Fang,Buckbeak,Fang,Nimbus 2000,Firebolt
1889,Which of these is not one of Harrys friends?,rated,Millicent,Ron,Padma,Neville,Millicent
1890,Ailurophilia is love for these animals.,rated,Cats,Dogs,Fish,Crocodiles,Cats
1891,The first mammal sent into space was this.,rated,Dog,Fish,Cat,Sheep,Dog
1892,"One of the largest breeds of these animals is the Maine Coon. Males weigh twelve to twenty pounds (5.4 to 13.6 kg), with females weighing ten to fifteen pounds (4.5 to 6.8 kg).",rated,Cats,Fish,Dogs,Tigers,Cats
1893,A person who studies these pets is called an ichthyologist.,rated,Fish,Fish,Dogs,Snakes,Cats
1894,The oldest specimen of these animals died at the age of 29.,rated,Dogs,Dogs,Fish,Bunnies,Cats
1895,Some of these animals were originally bred to retrieve fishing nets.,rated,Dogs,Dogs,Fish,Cows,Cats
1896,Florida breeds and supplies about 95 percent these pets sold in North America.,rated,Fish,Cats,Fish,Pigs,Dogs
1897,"A specimen of these pets managed to kill 28,899 other animals. What a murderer! :)",rated,Cats,Donkeys,Cats,Dogs,Fish
1898,"Students who own these pets score the highest on both math and verbal SATs, with a combined score 200 points higher than non-pet owners.",rated,Fish,Dogs,Fish,Cats,Kangaroos
1899,"This animal is very popular in the USA. In fact, Benjamin Franklin wanted to make it, not the Bald Eagle, the national animal of the United States.",rated,Turkey,Turkey,Dog,Fish,Cat
1900,What do scientists call dinosaur bones found deep in the ground?,rated,Fossils,Rocks,Fossils,Dino bones,Wood
1901,"Humuhumu-nukunuku-a-puaâa is a word with Hawaiian origins, referring to what type of animal?",rated,Fish,Bird,Insect,Mammal,Fish
1902,"According to the Oxford English Dictionary, this word holds the record for the most separate definitions in the English language.",rated,Set,Run,Set,Get,Go
1903,"Most often, words rhyme if they end in identically or nearly-identically sounding syllables. Which of these words is generally considered as one of the few words impossible to rhyme?",rated,Orange,Orange,Dance,Grow,Flabbergast
1904,"Words beginning with a double letter are generally very rare in English language, and most of them start with oo. One such word is oomph, which has what basic meaning?",rated,"Energy, enthusiasm","Energy, enthusiasm","Restlessness, anxiety","Friendliness, openness","Lethargy, desperation"
