,question,category,answer,choices/0,choices/1,choices/2,choices/3
2639,Which band released the 1979 single Heart of Glass?,newest,Blondie,Blondie,Bon Jovi,The Rolling Stones,The Beatles
2640,"Finish the verse of the popular anonymous poem: The queen of hearts, ....",newest,She made some tarts,None of these,She had big warts,She made some tarts,She lost her cards
2641,What actress starred in the 2000 movie Where the Heart Is?,newest,Natalie Portman,Penelope Cruz,Scarlett Johansson,Keira Knightley,Natalie Portman
2642,What female musician recorded the 1996 power ballad Un-Break My Heart?,newest,Toni Braxton,Toni Braxton,Mariah Carey,Lauryn Hill,Mary J. Blige
2643,"What kind of game is the game known as Hearts, or Black Maria?",newest,Card game,Board game,Game with marbles,Role play game,Card game
2644,"In Roman mythology, the god Orcus was regarded as the punisher of which of the following?",newest,people who have broken oaths,adulterers,disobedient people,people who have broken oaths,liars
2645,"In Roman mythology, Spes was the goddess of which of the following?",newest,Hope,Progress,Hope,Sleep,Water
2646,Why does Billy  and his girlfriend re-locate and move to California in the movie White Men Cant Jump?,newest,They are on the run from out of town mobsters.,Glorias dad dies and they have to stay on the west coast for a while.,Gloria gets a good job opportunity in Los Angeles.,They are on the run from out of town mobsters.,They couldnt find work in Iowa.
2647,In what country was action star Bruce Lee born?,newest,United States,Japan,China,Vietnam,United States
2648,What martial art did Bruce Lee start training at the age of 13?,newest,Wing Chun,Aikido,Wing Chun,Karate,Taekwondo
2649,"Bruce Lees Chinese birth name was Lee Jun Fan, which means which of the following?",newest,Return again,Chase the wind,Take a vow,Return again,Look above
2650,Why did Bruce Lees parents decide to send him to the United States at the age of 18?,newest,He had problems with the police because of street fights.,To pursue an acting career,He had problems with the police because of street fights.,The family was in desperate need for money.,All of these
2651,In what subject did Bruce Lee major at the University of Washington?,newest,Drama,History,Drama,Psychology,Ballet
2652,What is the name of the martial arts philosophy founded by Bruce Lee?,newest,The Way of the Intercepting Fist,The Way of the Intercepting Fist,The Way of the Flying Strike,The Way of the Lonesome Samurai,The Way of the Angry Dragon
2653,"Finish this quote by Bruce Lee: the human brain can subjugate anything, even ....",newest,Real pain,The consciousness of others,Life itself,Its own rebelliousness,Real pain
2654,What kind of food did Bruce Lee consume most often as he believed it was the best nutrition for the human body?,newest,Raw fruits and vegetables,Raw fruits and vegetables,None of these,Dairy,Refined flour baked goods
2655,Bruce Lee was able to throw rice grains into the air and them catch them using which of the following?,newest,All of these,Spoon,Chopsticks,His fingers,All of these
2656,In what movie did Hugh Grant portray the godson of Lord Darlington?,newest,The Remains of the Day,Impromptu,The Englishman Who Went Up a Hill But Came Down a Mountain,The Remains of the Day,The Dawning
2657,What actress starred opposite Hugh Grant in the 1999 romantic comedy Notting Hill?,newest,Julia Roberts,Julia Roberts,Andie MacDowell,Jennifer Aniston,Kate Winslet
2658,For which movie did Hugh Grant receive his first Golden Globe Award?,newest,Four Weddings and a Funeral,Nine Months,Four Weddings and a Funeral,Bridget Joness Diary,Mickey Blue Eyes
2659,What actress starred opposite Hugh Grant in the 2002 romantic comedy Two Weeks Notice?,newest,Sandra Bullock,Julia Roberts,Lisa Kudrow,Scarlett Johansson,Sandra Bullock
2660,Which musician released the album Diamonds and Pearls in 1991?,newest,Prince,Madonna,Cher,Prince,Tina Turner
2661,The Pearl Islands are located near the coast of this country.,newest,Panama,India,Panama,Spain,China
2662,In which U.S. state is the city called Pearl located?,newest,Mississippi,Texas,Mississippi,Nevada,Missouri
2664,"Brown vs. Board of Education, a landmark Supreme Court decision in 1954, ruled which of the following?",newest,that segregation of schools was unconstitutional,that states could not pass laws making homosexuality illegal,that arrested people had to be advised of their rights,that the military draft was legal,that segregation of schools was unconstitutional
2665,What two states were admitted to the Union in 1959?,newest,"Hawaii, Alaska","New Mexico, Hawaii","Nevada,  Montana","Hawaii, Alaska","Alaska,  Oregon"
2666,What is the name of the capital city of the U.S. state of South Dakota?,newest,Pierre,Bismarck,Pierre,Sioux Falls,Fargo
2667,What is the state animal of the U.S. state of South Dakota?,newest,Coyote,Deer,Coyote,Grizzly bear,Cougar
2668,Which of these nicknames refers to the U.S. state of South Dakota?,newest,Sunshine State,Sunshine State,Palmetto State,All of these,Rough Rider State
2669,The U.S. state of South Dakota was named after which of the following?,newest,Indigenous tribe,Tree,Indigenous tribe,Explorer,River
2670,What is the state sport of the U.S. state of South Dakota?,newest,Rodeo,Baseball,Golf,Bowling,Rodeo
2671,"In Roman mythology, the god Volturnus was associated with which of the following?",newest,Water,Vegetation,Air,Water,Volcanoes
2672,Portunes was a Roman deity who was regarded as the protector of which of the following?,newest,Keys,Medicinal herbs,Weapons,Keys,Mirrors
2673,"According to Roman myths, Cuba was the goddess of which of these?",newest,Infants,Rain,Alcoholic beverages,Dance,Infants
2674,The Roman goddess Vesta was considered the protector of which of the following?,newest,Home,Insects,All of these,Home,Changes
2675,What material did goddess Cura use to create humans according to Roman mythology?,newest,Clay,Fire and water,Air,Sea foam,Clay
2676,What is the tallest mountain in North America?,newest,Mount McKinley,Mount McKinley,Mount Elbrus,Dengali,Mount Washington
2677,"This great Italian poet wrote the oldest, existing record of a mountain climb.",newest,Petrach,Dante,Leopardi,Petrach,Rossini
2678,What did David Hempleman-Adams do in 1998?,newest,He became the first person to climb the highest mountain on each of the seven continents.,He became the first person to ski Mount Everest.,He became the first person to climb the highest mountain on each of the seven continents.,He became the first person to climb the three tallest mountains in the world.,He became the first blind person to climb Mt. Everest.
2679,In 1975 Tabei Junko became the first woman to climb Everest. Where was she born?,newest,Japan,South Korea,Nepal,England,Japan
2681,Which mountain is the highest in the Andes?,newest,Aconcagua,Ruwenzi,Aconcagua,Citaltepetl,Gaustaoppen
2682,"Mount  Washington in New  Hampshire, is the highest mountain in the Northeastern USA. It is known for its very high winds and bad weather. When was it first climbed?",newest,1642,1893,1777,1642,1926
2684,What is the tallest mountain in the North American Rockies?,newest,Grand Teton,Whittier,McKinley,Denali,Grand Teton
2685,How many mountains on Earth are at least 8000 meters above sea level?,newest,14,0,14,6,3
2686,Which is the second highest mountain in terms of above sea level elevation?,newest,K2,Kasperak,Etna,Elburst,K2
2687,The first mountain scaling to be recorded was done by this Roman Emperor.,newest,Hadrian,Caligula,Augustus Magnus,Hadrian,Nero
2688,Spike Jonze directed this kids movie based on a Maurice Sendak book.,newest,Where the Wild Things Are,James  and the Giant Peach,Luck By Chance,The Very terrible Day,Where the Wild Things Are
2689,Matt Damon reunites with Eddie Jemison in this 2009 movie about a government attempt to get evidence against an agri-business giant.,newest,The Informant,Our Domain,Lunch,Earth,The Informant
2690,"This 2009 sports drama movie, starring Sandra Bullock, is based on the true life story of a great offensive tackle.",newest,The Blind Side,The Blind Side,Time of Possession,Ole Miss,Life on the Line
2691,"When an American soldier dies in combat, another soldier must deliver the news to the fallen soldiers family. In this 2009 movie, Sergeant Will Montgomery finds he has feelings for the woman to whom he has delivered news of her husbandâs death.",newest,The Messenger,The Informant,Examined Life,The Messenger,No Homecoming
2692,A man foolishly lets his brother overstay his welcome in his home. His wife leaves him as a result. That is the basic plot of this 2009 Coen Brothers film.,newest,A Serious Man,A Single Man,The Man in the  Bathrobe,Not Everybodys Fine,A Serious Man
2693,This 2009 film deals with Nelson Mandelas use of an integrated South African rugby team to help unify his nation.,newest,Invictus,The Objective,Scrum,A Serious Man,Invictus
2694,Joseph  Gordon-Levitt and  Zooey Deschanel star in this romantic movie about a young man falling for a woman who does not believe in true love.,newest,(500) Days of Summer,Duplicity,(500) Days of Summer,Homecoming,Of Time  and  the City
2695,Dakota Fanning supplies the voice of the main character in this 2009 childrens movie.,newest,Coraline,Luck By Chance,Coraline,Precious,Amylind
2696,"A ring of French kidnappers take Bryan Mills (Liam Neesons) daughter, Kim (Mary Grace) in this 2009 movie.",newest,Taken,Dont Get Mad,Taken,Possession,The Trade
2697,This 2009 Bollywood film tells the story of a poor barber who had helped his childhood friend become a great Bollywood film star.,newest,Billu,Rau,Gooby,Lunch By Chance,Billu
2698,"Name the 2009 movie that features Don Cheadle, Richard Gere, Wesley Snipes, Ethan Hawke, Vincent DiOnofrio, Will Patton, Ellen Barkin and Lilie Taylor.",newest,Brooklyns Finest,The White Room,Brooklyns Finest,The Brood,Terminal Life
2699,The plot of this 2009 movie involves a young man trying to aide his sister-in-law when his brother is MIA in Afghanistan.,newest,Brothers,My Sisters Keeper,Brothers,Hellshot,Crazy Horse
2700,MoNique and Gabourey Sidibe star in this 2009 movie.,newest,Precious,Homecoming,The White Room,The Bond,Precious
2701,"The plot of this 2009 movies involves a gay man trying to cope with life without his life partner, who recently died.",newest,A Single Man,The White Room,Examined,Duplicity,A Single Man
2702,Name the 2009 documentary in which Nobel Prize winners tell how they would help the world.,newest,One Peace at a Time,Stockholm,Life is for People,One Peace at a Time,Oslo
2703,"The moral of this 2009 film, directed by Shimit Amin, is: Honesty will eventually win.",newest,Rocket Singh: Salesman of the Year,Gooby,Goopy,Rocket Singh: Salesman of the Year,Watch Over Us
2704,"In this movie, Jean Craddock (Maggie Gyllenhaal) falls in love with a broken down musician (Jeff Bridges).",newest,Crazy Heart,Islands in the Stream,The Lovers,Crazy Heart,Tenderness
2705,"In this movie,  Lt. Aldo Raine (Brad Pitt) recruits a group of Jewish-American soldiers and tells them that they each owe him a hundred Nazi scalps.",newest,Inglourious Basterds,The Final Destination,Inglourious Basterds,Unearthly,Hellshot
2706,"If the Antarctic ice sheet were to melt, by how much would sea levels rise?",newest,230 feet,175 feet,10 feet,120 feet,230 feet
2707,"In classical chamber music, these four instruments make up a string quartet.",newest,"Two violins, a viola and a cello","Two violins, a viola and a cello",Two violins and two violas,"A violin, a viola, a cello, and a double bass",Two violins and two celli
2708,"The seeds of this woody climbing vine or shrub yield a glycoside which can be toxic in large quantities. TV viewers may like this lane, but not its seed.",newest,wisteria,camelia,abelia,eugeia,wisteria
2709,"This was the first major art movement of the 20th century. It featured wild, brush strokes, abstract and distorted images from nature, painted in unnatural colors. Matisse and Braque were involved in this movement for a short amount of time.",newest,Fauvism,Subjectivism,Cur-de-Soleil,Fauvism,Objectivism
2710,"Why was April 24, 1915 a terrible day in world history and a terrible day for all humanity?",newest,It was the day when 250 Armenian intellectuals and leaders were slaughtered.,It was the beginning of World War One.,It was the day James Garfield was assassinated.,It was the day when 250 Armenian intellectuals and leaders were slaughtered.,It was the beginning of the Great Depression.
2711,In what country were diamonds mined for the first time in human history?,newest,India,India,Japan,Egypt,Brazil
2712,What material was most highly prized in Ancient Egypt and was used most often for the making of jewelry?,newest,Gold,Silver,Platinum,Copper,Gold
2713,"In the Byzantine Empire, jewelry was crafted with an emphasis on which of the following?",newest,Gemstones,Utility,Solid gold,Large size,Gemstones
2714,Which of these were brought back into fashion during the rule of Napoleon Bonaparte as the Emperor of the French?,newest,Cameo jewelry,All of these,Earrings for men,Cameo jewelry,Glass gemstones
2715,"Which was the earliest Asian culture to produce jewelry, approximately 5,000 years ago?",newest,Chinese,Indian,Chinese,None of these,Japanese
2716,Which of these shapes predominated in the jewelry of Ancient Mesopotamia?,newest,Leaves,Leaves,Female body,Eyes,Crescent moons
2717,What was the most precious metal for the people of the Americas in ancient times?,newest,Gold,Silver,Copper,Iron,Gold
2718,What does the diet of sparrows mainly consist of?,newest,Seeds,Buds,Insects,Fruit,Seeds
2719,"True sparrows, belonging to the genus Passer, are native to which continent?",newest,All of these,Europe,Asia,Africa,All of these
2720,What was the aim of the Great sparrow campaign carried out between 1958 and 1962 in China?,newest,To destroy the sparrow population in the country,To destroy the sparrow population in the country,To preserve the sparrows and increase their population,To teach people how to take care of injured sparrows,To import new sparrow species in the country
2721,Which play by William Shakespeare contains a quote from the New Testament concerning the fall of a sparrow?,newest,Hamlet,Macbeth,Romeo and Juliet,Othello,Hamlet
2722,"What is the title of the popular story by Daphne du Maurier, in which sparrows are depicted as aggressive bloodthirsty attackers?",newest,Sparrows,Beaks,Sparrows,The Birds,The Haunting
2723,In what country was actress Gwyneth Paltrow born?,newest,United States,Netherlands,United States,Russia,Germany
2724,Of what descent was Gwyneth Paltrows father?,newest,Jewish,All of these,Polish,Jewish,Finnish
2725,Actress Gwyneth Paltrow is the daughter of which Emmy and Tony award-winning actress?,newest,Blythe Danner,Blythe Danner,Meryl Streep,Mia Farrow,Helen Hunt
2726,For her outstanding performance in which movie did Gwyneth Paltrow win an Academy Award?,newest,Shakespeare in Love,A Perfect Murder,Sliding Doors,Shakespeare in Love,Se7en
2727,To which Hollywood actor was Gwyneth Paltrow engaged in the mid 1990s?,newest,Brad Pitt,Brad Pitt,Leonardo DiCaprio,Michael Douglas,Ben Affleck
2728,What names did Gwyneth Paltrow give to her daughter and son?,newest,Apple and Moses,Apple and Moses,Berry and Jesus,Cherry and John Baptist,Peaches and Abraham
2729,Gwyneth Paltrow was roommates and very close friends with which famous Hollywood actress?,newest,Winona Ryder,Vanessa Williams,Teri Polo,Winona Ryder,Jennifer Aniston
2730,Gwyneth Paltrow earned the criticism of scientists for claiming this product causes cancer.,newest,Shampoo,Nail polish,Hairspray,Shampoo,Toothpaste
2731,Gwyneth Paltrow is known for practicing which of the following?,newest,Yoga,Buddhist prayers,Yoga,African tribal dances,500 sit-ups
2732,"What three well-known TV hotties made appearances in the hilarious film, Old School?",newest,"Ellen Pompeo, Elisha Cuthbert  Leah Remini","Evangeline Lilly, Courtney Cox  Sofia Vergara","Kate Walsh, Jenna Fischer  Kaley Cuoco","Ellen Pompeo, Elisha Cuthbert  Leah Remini","Hayden Panettiere, Kristen Bell  Emily VanCamp"
2734,What sultry blonde portrayed the character of Elvira Hancock in the 1983 gangster film Scarface?,newest,Michelle Pfeiffer,Michelle Pfeiffer,Jessica Lange,Melanie Griffith,Meryl Streep
2735,"In the highly successful 1999 drama American Beauty, what was the name of the middle-aged character going through a midlife crisis that was portrayed by Kevin Spacey?",newest,Lester Burnham,Chester Cheetah,Chester Feelgood,Lester Burnham,Lester Burbank
2736,"What 80s rocker appears in the moving and thought provoking 2000 drama, Pay It Forward?",newest,Jon Bon Jovi,Lita Ford,Billy Idol,David Lee Roth,Jon Bon Jovi
2737,"Who directed the 1960 Best Picture winner, The Apartment, starring Jack Lemmon and Shirley MacLaine, as a follow-up to Some Like It Hot?",newest,Billy Wilder,Frank Capra,Billy Wilder,David Lean,Elia Kazan
2738,"In the classic 80s film, Sixteen Candles, what was the name of the hilarious Asian foreign exchange student, portrayed by Gedde Watanabe?",newest,Long Duk Dong,Hung Lo,Rabbit,Long Duk Dong,Short Round
2740,"In the 2009 disaster film, 2012, what ancient civilization predicted that the world would come to an end in the year 2012?",newest,Mayans,Egyptians,Mayans,Incas,Aztecs
2742,"In the 2007 smash comedy Superbad, what fictitious single name appears on Fogells fake ID?",newest,McLovin,McDaddy,McLovin,McNasty,McDreamy
2743,"Starring Humphrey Bogart and Lauren Bacall, the 1944 film, To Have and Have Not, was loosely based upon what American authors novel?",newest,Ernest Hemingway,Sylvia Plath,William Faulkner,Ernest Hemingway,Eugene ONeill
2744,What interesting nickname did Adolf Hitler adopt in the early 1920s?,newest,Wolf,Wolf,Eagle,Tiger,Bear
2745,Which member of Adolf Hitlerâs family was accustomed to whipping him severely as a punishment?,newest,His father,His mother,His father,His uncle,His grandfather
2746,"Why did Adolf Hitler fail at high school, and had to repeat sixth grade?",newest,He did it on purpose.,None of these,He failed because of a long illness.,He did it on purpose.,He had a learning disorder.
2747,Rumor has it that Adolf Hitler had one-quarter of what heritage?,newest,Jewish,Arab,Armenian,Gypsy,Jewish
2748,In what religion was Adolf Hitler raised by his parents?,newest,Roman Catholicism,Anglicanism,Roman Catholicism,Protestantism,Atheism
2749,In what way did Adolf Hitler commit suicide?,newest,He shot himself in the head.,He cut his own throat.,He hanged himself.,He jumped from a building.,He shot himself in the head.
2750,Which of these is true about Adolf Hitlerâs dietary habits?,newest,He was a vegetarian.,He was a vegan.,None of these,He was a vegetarian.,He consumed human organs.
2751,Adolf Hitler did not like women who wore which of the following?,newest,Cosmetics,Underwear,Cosmetics,Hats,Glasses
2752,Which of the following events in the Christian calendar is celebrated on Palm Sunday?,newest,Entry of Jesus into Jerusalem,Ascension of Jesus into Heaven,Entry of Jesus into Jerusalem,Resurrection of Jesus Christ,The birth of St. John the Baptist
2753,In what Eastern Orthodox country is the holiday The Protection of the Mother of God celebrated as one of the most important events in the Christian calendar?,newest,Russia,Serbia,Greece,Russia,Slovenia
2754,What event is celebrated on the Christian holiday called Pentecost?,newest,Descent of the Holy Spirit upon the Apostles,Descent of the Holy Spirit upon the Apostles,Ascent of Jesus into Heaven,Crucifixion of Jesus,The baptism of Jesus in the Jordan River
2755,What is the name of the Christian holiday on which the revelation of God in human form (Jesus Christ) is celebrated?,newest,Epiphany,Good Friday,Trinity Sunday,Epiphany,Holy Saturday
2756,What does the Christian holiday Corpus Christi commemorate?,newest,The Eucharist,Finding of the cross,Incarnation of Jesus Christ in human form,Jesus walking on water,The Eucharist
2757,"What event is celebrated on September 14, the Holy Cross Day in Christian tradition?",newest,Rediscovery of the Holy Cross,None of these,Rediscovery of the Holy Cross,Burning of the cross on which Jesus was crucified,Crucifixion of St. Peter
2758,Which of the following does the Christian holiday Assumption of Mary commemorate?,newest,Heavenly ascent of Virgin Mary,Visiting of Virgin Mary by Gabriel,Conversion of Mary Magdalene,The conception of Jesus,Heavenly ascent of Virgin Mary
2759,What is the name of Guatemala believed to mean?,newest,Land of the trees,Land of the trees,Land of the evil spirits,Land of the winds,Land of the stormy rivers
2760,What is the official language of the country Guatemala?,newest,Spanish,Portuguese,All of these,Spanish,French
2761,What type of government does Guatemala have by constitution?,newest,Presidential republic,Absolute monarchy,Constitutional monarchy,Presidential republic,Parliamentary monarchy
2762,Which of these natural disasters are typical of Guatemala?,newest,All of these,Hurricanes,Volcanoes,All of these,Earthquakes
2763,"What does the word maribma, which is associated with the culture of Guatemala, denote?",newest,Musical instrument,Garment,Musical instrument,National holiday,Dance
2764,The national motto of Guatemala is Libre Crezca Fecundo. What does iy mean?,newest,Live Free and Fertile,"Liberty, Integrity, Fertility",Liberty Conquers Everything,Live Free and Fertile,Liberty Above All
2765,What celebrated movie star portrayed Vicki Lester in the 1954 movie musical A Star Is Born?,newest,Judy Garland,Judy Garland,Audrey Hepburn,Liza Minnelli,Marilyn Monroe
2766,The 1961 movie musical West Side Story was loosely based on which famous play by William Shakespeare?,newest,Romeo and Juliet,Othello,Much Ado About Nothing,Romeo and Juliet,Twelfth Night
2767,What actor portrayed Nick Arnstein in the 1968 musical movie Funny Girl?,newest,Omar Sharif,Peter OToole,Fred Astaire,Omar Sharif,Tom Jones
2768,Who performed the 1967 hit song Baby I Love You?,newest,Aretha Franklin,Diana Ross,Ray Charles,Elvis Presley,Aretha Franklin
2770,What group originally recorded the 1963 song Be My Baby?,newest,The Ronettes,The Brunettes,The Ronettes,The Starlets,The Ikettes
2771,Who recorded the 2000 song Come On Over Baby (All I Want Is You)?,newest,Christina Aguilera,Britney Spears,Celine Dion,Christina Aguilera,Shania Twain
2772,What artist released the song Bye Bye Baby in 1993?,newest,Madonna,Mariah Carey,Cher,Whitney Houston,Madonna
2773,The U.S. state of Delaware was named after which of the following?,newest,British nobleman,British nobleman,French explorer,Valley,Indigenous tribe
2774,Which of these famous actors was born in the U.S. state of Delaware?,newest,All of these,All of these,Ryan Phillippe,Judge Reinhold,Elisabeth Shue
2775,What is the state beverage of the U.S state of Delaware?,newest,Milk,Milk,Water,Green tea,Tomato juice
2776,Which of these nicknames refers to the U.S. state of Delaware?,newest,First State,First State,Second State,Sooner State,Mother State
2777,What is the state capital of the U.S. state of Delaware?,newest,Dover,Providence,Dover,Wilmington,Annapolis
2778,Which of these statements is true about the U.S. state of Delaware?,newest,It is the second-smallest U.S. state by territory.,It is the second-smallest U.S. state by territory.,It is the least populous U.S. state.,All of these,It is the most densely-populated U.S. state.
2779,In which sport are the Delaware Destroyers sports team competing?,newest,Basketball,Basketball,Baseball,Ice hockey,Football
2780,What is the state flower of the U.S. state of Delaware?,newest,Peach blossom,Peach blossom,Daffodil,Hyacinth,Daisy
2781,The Roman god Uranus is associated with which of the following?,newest,Sky,Death,Sea,Rebirth,Sky
2782,"In Roman mythology, the goddess Carmenta is a protector of which of these?",newest,Childbirth,Crops,Childbirth,Fate,Fish
2783,Trivia was the Roman deity of which of these?,newest,Witchcraft,Mirrors,Mystery,Details,Witchcraft
2784,What Academy Award-winning actress portrayed Angelique in Bob Fosses 1979 musical movie All That Jazz?,newest,Jessica Lange,Barbra Streisand,Cher,Jessica Lange,Jane Fonda
2785,Name the 1956 movie musical directed by Walter Lang and based on the book Anna and the King of Siam by Margaret Landon.,newest,The King and I,The Prince and I,The Queen and I,The Princess and I,The King and I
2786,"Which of these became the first animated movie to be nominated for the Best Picture Oscar, and the only animated movie to be included in the list of the greatest movie musicals by the American Film Institute?",newest,Beauty and the Beast,The Lion King,The Little Mermaid,Beauty and the Beast,Cinderella
2787,In what country was actress Kate Winslet born?,newest,England,United States,Australia,Scotland,England
2788,What did Kate Winslet began studying in Redroofs Theatre School at the age of 11?,newest,Drama,Stage costume design,Drama,Ballet,All of these
2789,Actress Kate Winslet made her first TV appearance in a commercial advertising what kind of product?,newest,Breakfast cereal,Hair shampoo,Breakfast cereal,Cat food,Soap
2790,"What name did actress Kate Winslet give to her daughter, born in 2000?",newest,Mia Honey,Baby Sugar,Cream Jelly,Lily Peaches,Mia Honey
2791,"Kate Winslet and her second husband, director Sam Mendes have agreed upon which of the following?",newest,Never to fly together in the same airplane,Never to work together on a movie project,All of these,Never to fly together in the same airplane,Never to wear same color outfits
2792,Kate Winslet received her first Academy Award for her role in this movie.,newest,The Reader,Eternal Sunshine of the Spotless Mind,The Reader,Sense and Sensibility,Titanic
2793,What is the name of the character portrayed by Kate Winslet in the 1997 blockbuster Titanic?,newest,Rose,Mary,Iris,Rose,Pearl
2795,"In Roman mythology, Bona Dea is the goddess of which of the following?",newest,All of these,Women,Fertility,All of these,Healing
2796,What is the name of the Roman God of war?,newest,Mars,Pluto,Jupiter,Ares,Mars
2797,What is the name of the Roman goddess of luck and fate?,newest,Fortuna,Fortuna,Aurora,Copia,Tyche
2798,Who is the Roman god of fire and volcanoes?,newest,Vulcan,Vulcan,Zeus,Osiris,Uranus
2799,What was actress Winona Ryder named after?,newest,A city,A river,A flower,A city,A novel character
2800,From what country did Winona Ryders grandparents emigrate to the United States?,newest,Russia,Turkey,Russia,Greece,Poland
2801,Why was Winona Ryder bullied at school when she was a child?,newest,The other kids believed she was a boy wearing girlish clothes.,She had very long hair.,Her feet were too big for her tiny frame.,The other kids believed she was a boy wearing girlish clothes.,She suffered from a heavy stutter.
2802,What kind of phobia did actress Winona Ryder develop when she was twelve?,newest,Fear of water,Fear of mustaches,Fear of heights,Fear of water,Fear of dogs
2803,To which Academy Award-nominated actor was Winona Ryder engaged from 1990 to 1993?,newest,Johnny Depp,Johnny Depp,Leonardo DiCaprio,Matt Damon,Heath Ledger
2804,"This Oscar-winning actress and Winona Ryder were once roommates and close friends, but they reportedly grew apart because of a movie role.",newest,Gwyneth Paltrow,Julia Robers,Reese Witherspoon,Halle Berry,Gwyneth Paltrow
2805,"For which of the following did actress Winona Ryder offer a $200,000 reward in 1993?",newest,The return of a kidnapped child,The return of a stolen dog of a rare breed,The return of a stolen pair of earrings that belonged to her grandmother,None of these,The return of a kidnapped child
2806,What movie earned actress Winona Ryder her first Academy Award nomination?,newest,The Age of Innocence,Mermaids,The Age of Innocence,"Girl, Interrupted",Little Women
2807,"Naturally, or in the wild, all mice species are classified as which of the following?",newest,Herbivores,Omnivores,Carnivores,Specialized eaters,Herbivores
2808,What does the term knockout mouse denote?,newest,A mouse whose genes have been selectively turned off,An extraordinary and unique mouse,"A very aggressive mouse which defends its territory by all means, and even attacks humans",A mouse whose genes have been selectively turned off,A mouse that is used in military operations
2809,"House mice have not one, but two of which of the following organs?",newest,Thymus,Stomach,Thyroid gland,Liver,Thymus
2812,Mice are known to be repelled by which of the following scents?,newest,Artificial fruit scent,Paint,Human urine,Artificial fruit scent,Garlic and onion
2813,Mice communicate through pheromones which are contained in which of the following?,newest,All of these,Urine,Tear fluid,All of these,Preputial glands
2814,Mice do not use their tails for which of the following?,newest,In fights,For support,In fights,For keeping balance,For communication
2815,What happens to 13-year-old Josh Baskin in the 1988 fantasy movie Big?,newest,He wakes up a grown man.,He wakes up a grown man.,All of these,His head starts growing.,He wakes up a giant.
2816,What comedian and actor starred in the 1993 fantasy-comedy movie Groundhog Day?,newest,Bill Murray,Bill Murray,Steve Martin,Martin Short,James Belushi
2817,The shape of what animal has the pooka Harvey acquired in the 1950 movie Harvey?,newest,Rabbit,Cat,Mouse,Dog,Rabbit
2818,Which of these describes best the plot of the 1946 movie Its a Wonderful Life?,newest,An angel stops a man from committing suicide.,An angel stops a man from committing suicide.,A woman dies in a crash and comes back as a dove.,None of these,A child wakes up a grown man falls in love with a friend of his mother.
2819,Who first popularized New York Citys famous nickname The Big Apple?,newest,A journalist,A comedian,A journalist,A restaurateur,A politician
2820,Which of these famous people was born in New York City?,newest,All of these,Jane Fonda,Al Pacino,Theodore Roosevelt,All of these
2821,Which New York City borough is the largest in area?,newest,Queens,The Bronx,Manhattan,Queens,Brooklyn
2822,When was the territory of modern New York City first discovered by an European explorer?,newest,16th century,16th century,17th century,15th century,14th century
2823,In what sport are the New York Knicks competing?,newest,Basketball,Basketball,Ice hockey,Baseball,Football
2824,Which of these popular movies is not entirely or partially set in New York City?,newest,One Flew Over the Cuckoos Nest,Ghostbusters,One Flew Over the Cuckoos Nest,The Godfather,Sleepless in Seattle
2825,"Who performed the original version of the song New York, New York in Martin Scorseses 1977 movie New York, New York?",newest,Liza Minnelli,All of these,Liza Minnelli,Frank Sinatra,Robert De Niro
2826,What actor portrayed gangster Vito Corleone in Francis Ford Coppolas 1974 masterpiece The Godfather Part II?,newest,Robert De Niro,Robert De Niro,Al Pacino,Robert Duvall,Marlon Brando
2827,What is the dream of Preston Tucker in Francis Ford Coppolas 1988 biographical movie Tucker: The Man and His Dream?,newest,To manufacture an innovative futuristic automobile,To invent a medicine that will cure most contemporary diseases,To travel in outer space and step on the moon surface,To manufacture an innovative futuristic automobile,To have a son
2828,"What huge musician and occasional actor starred in the 1986 3-D  film Captain EO, directed by Francis Ford Coppola?",newest,Michael Jackson,Cher,Madonna,Michael Jackson,All of these
2829,This 1983 Francis Ford Coppola movie was based on a novel by Susan Eloise Hinton and starred Matt Dillon and Mickey Rourke.,newest,Rumble Fish,Rumble Fish,Rumble Shark,Rumble Dog,Rumble Tiger
2830,"The screenplay for the 1974 movie The Great Gatsby, written by Francis Ford Coppola, was based on the famous novel by which author?",newest,F. Scott Fitzgerald,Oscar Wilde,Charles Dickens,F. Scott Fitzgerald,Mark Twain
2831,What celebrated director worked on The Godfather movie series?,newest,Francis Ford Coppola,Martin Scorsese,Quentin Tarantino,Oliver Stone,Francis Ford Coppola
2832,What famous rapper released the song Dear Mama in 1995?,newest,2Pac,Notorious B.I.G.,Dr. Dre,2Pac,Puff Daddy
2833,What band recorded the 1975 hit song Mamma Mia?,newest,ABBA,The Beatles,The Bangles,ABBA,Boney M.
2834,Name the 2004 movie based on the novel by Ira Levin and starring Nicole Kidman.,newest,The Stepford Wives,The Stepford Wives,The Stepford Husbands,The Stepford Parents,The Stepford Sisters
2835,Complete this verse from the 1976 Boney M. song Daddy Cool: Shes crazy like a fool...?,newest,...wild about Daddy Cool,...heartbreaker Daddy Cool,...what about Daddy Cool,...her hearts in Daddy Cool,...wild about Daddy Cool
2836,"In the past, garlic was believed to repel which of these mythological creatures?",newest,All of these,All of these,Vampires,Demons,Werewolves
2837,Garlic and onions are considered toxic for which animals?,newest,Cats and dogs,Rabbits and hares,Cats and dogs,Sheep and goats,Horses and donkeys
