,question,category,answer,choices/0,choices/1,choices/2,choices/3
1818,Which of these is said to be helpful in reducing swelling from bee stings?,science-technology,Onion,Pumpkin,Pinto beans,Onion,Parsley
1820,"Which of the following is a major source of iron, which helps carry oxygen to the tissues?",science-technology,Raisins,Broccoli,Raisins,Lemons,Tomatoes
1823,Which of the following is a water soluble vitamin also known as riboflavin?,science-technology,Vitamin B2,Vitamin C,Vitamin A,Vitamin E,Vitamin B2
1825,"This vitamin, known as pantothenic acid, is found in some hair and skin care products.",science-technology,B5,C,B12,B5,None of these
1826,The lack of this vitamin may cause seborrhea and dry skin.,science-technology,Vitamin B6,Vitamin B6,Vitamin J,Vitamin D,Vitamin F
1827,Which of the following vitamins is known as Folic Acid?,science-technology,Vitamin B9,Vitamin B6,Vitamin B9,Vitamin B2,Vitamin B5
1829,"Vitamin B12, which is related to hair growth and strength, can be obtained from which food?",science-technology,All of these,All of these,Diary products and egg yolks,Seafood,Meat
1830,"Which of the following statements is true about vitamin C, which is found mostly in citrus fruit and berries?",science-technology,All of these,It keeps blood vessels healthy.,All of these,It prevents hair loss.,It improves blood circulations to the scalp.
1833,What is the speed of light in vacuum?,science-technology,300 000 km/s,500 000 km/s,300 000 km/s,200 000 km/s,400 000 km/s
1834,How many times can an electromagnetic wave travel around the world in a single second?,science-technology,7,7,3,5,1
1835,What is the symbol for the speed of light?,science-technology,c,los,q,sol,c
1838,What does a convex mirror do?,science-technology,It deceases the size,It increases the size,None of these,It widens the size.,It deceases the size
1839,What does a concave mirror do with the object that is reflected?,science-technology,Depends on the on the distance between the object and the mirror.,It widens the size of the object.,It increases the size of the object.,It decreases the size of the object.,Depends on the on the distance between the object and the mirror.
1840,Light slows down in this object and causes it to look bent.,science-technology,water,glass,lamp,water,gas
1842,Saturn is the Roman name of the Greek Titan Cronus. Who is Cronus son?,science-technology,Zeus,Zeus,Neptune,Apollo,Hera
1844,Saturns largest moon is known by what name?,science-technology,Titan,Titan,Europa,Ganymede,Cronus
1845,How long does it take Saturn to complete one orbit around the Sun?,science-technology,just under 30 years,just over 20 years,18 years exactly,about 15 years,just under 30 years
1846,Pioneer 11 was the first spacecraft to study Saturn in this year.,science-technology,1979,1976,1975,1979,1973
1847,What is the name of the spacecraft that entered Saturns orbit in 2004?,science-technology,Cassini,Pioneer 11,Cassini,Voyager 2,Galileo
1848,What is the name of the major gap in the ring system around Saturn?,science-technology,Cassini Division,Herschel Gap,The Great Gap,Galileo Division,Cassini Division
1849,The atmosphere of Saturn consists mainly of what element?,science-technology,Hydrogen,Ozone,Hydrogen,Methane,Helium
1851,On what date was the planet Neptune discovered?,science-technology,"September 23, 1846.","September 23, 1846.","August 19, 1901.","May 3, 1865.","December 19, 1888."
1852,Which two elements comprise the bulk of the atmosphere of Neptune?,science-technology,Hydrogen and Helium,Hydrogen and Methane,Helium and Carbon Dioxide,Helium and Methane,Hydrogen and Helium
1854,How many moons does Neptune have?,science-technology,13,3,13,None,10
1855,How long does it take Neptune to orbit the Sun once?,science-technology,165 years,211 years,165 years,89 years,128 years
1856,How long is one day on the planet Neptune?,science-technology,Just over 16 hours,Just over 23 hours,Just over 16 hours,Just under 17 hours,Just under 10 hours
1858,What was the name of the first spacecraft that visited Neptune?,science-technology,Voyager 2,Voyager 1,Pioneer 10,Pioneer 11,Voyager 2
1859,"What is the name of the 1997 sci-fi horror movie, starring Sam Neil, that takes place in orbit around the planet Neptune?",science-technology,Event Horizon,Event Horizon,Alien 3,The Black Hole,Red Planet
1860,Which is the only stable chemical element whose atom can contain no neutrons at all in its nucleus?,science-technology,Hydrogen-1,Oxygen-1,Hydrogen-1,There is no such element.,Helium-3
1862,What does the number of neutrons in the nucleus of an atom determine?,science-technology,The isotope of the element,The isotope of the element,The bonds the element forms,The charge of the ions of the element,The element itself
1863,Which of the following determines to which chemical element a certain atom belongs?,science-technology,The number of protons,The number of protons,The number of electrons,The number of neutrons,None of these
1864,The word atom comes from the Greek atomos which means what?,science-technology,Uncuttable,Miniature,Fast,Invisible,Uncuttable
1865,What part of the atoms mass is concentrated in its nucleus?,science-technology,99.9 %,90 %,70 %,"0,01 %",99.9 %
1866,What is the name of the device used to measure the mass of atoms?,science-technology,Mass spectrometer,Submolecular weighter,Atomometer,Mass detector,Mass spectrometer
1867,Which of these does a positive hydrogen ion lack?,science-technology,Electrons and neutrons,Neutrons,Electrons,Protons,Electrons and neutrons
1869,What does the atomic number of the atom define?,science-technology,Its number of protons,All of these,Its number of protons,Its electrical charge,Its number of isotopes
1870,Which of these statements is true about parasites in general?,science-technology,All of these,They are usually much smaller that their host.,They are highly specialized organisms.,All of these,They reproduce faster than their host and in much larger quantities.
1871,What is the exact meaning of the term epiparasite?,science-technology,A parasite whose host is another parasite,A specific type of parasite that lives in the human skin,A parasite that is actually beneficial for its host,An external parasite that lives on the outside of its hosts body,A parasite whose host is another parasite
1872,What kind of symptoms do parasite infections usually induce in humans?,science-technology,All of these,Joint pain,Chronic fatigue,Unrestrained hunger,All of these
1873,What kind of animal causes the parasitic Dracunculiasis disease that is endemic to Sub-Saharan Africa?,science-technology,A worm whose eggs are ingested when drinking contaminated water,An insect that injects a plasmodium through its bite,A mite that is carried by poultry,A lizard that carries dangerous unicellular parasites,A worm whose eggs are ingested when drinking contaminated water
1874,"Which of these statements is true about the flea, a well-known external parasite?",science-technology,All of these,They have laterally compressed bodies.,All of these,They dont have wings.,They live on mammals and birds.
1875,What kind of animal is the primary host of the protozoan Toxoplasma gondii which causes toxoplasmosis?,science-technology,Cat,Pigeon,Cat,Fly,Dog
1876,What kind of organisms cause the parasitic infection known as ringworm?,science-technology,Fungi,All of these,Fungi,Mites,Intestinal worms
1877,Which of these diseases is caused by the African tsetse fly?,science-technology,All of these,Nagana,Sleeping sickness,All of these,African trypanosomiasis
1878,"Which of these statements is true about ticks, common ectoparasites and vectors of numerous diseases?",science-technology,All of these,They feed on blood.,"Young ticks have 6 legs, and mature ticks have 8 legs.","They live on mammals, birds, reptiles and amphibians.",All of these
1879,"Which of these statements is not true about the head louse, which is an ectoparasite in humans?",science-technology,It has eight powerful legs specialized for jumping.,It cant fly.,It has two antennae on its head.,It has eight powerful legs specialized for jumping.,It feeds on blood.
1880,"This food is rich in omega â 3 fatty acids, magnesium and potassium.",science-technology,Oatmeal,Salmon,Dark Chocolate,Berries,Oatmeal
1881,Salmon is high in which of these?,science-technology,All of these,protein,omega-3 fatty acids,All of these,vitamin D
1882,What do avocados contain?,science-technology,All of these,Copper and manganese,"Vitamins B, vitamin K, vitamin E and vitamin C",All of these,Omega 3 and omega 6 fatty acids
1886,"In 650BC the father of medicine, Hippocrates, recommended it to relieve stomach pain.",science-technology,Linseed,Soy,None of these,Linseed,Oatmeal
1890,This is the microscope part in which the lens is located.,science-technology,Ocular or eyepiece,Objectives,Body tube,Ocular or eyepiece,Mirror
1892,This part allows the tilting of the microscope at various angles.,science-technology,Inclination joint,Inclination joint,Adjustment knob,Stage Clip,Arm
1893,What part of the microscope holds the draw tube in place?,science-technology,Body tube,Base,Arm,Body tube,Stage clip
1895,This microscope part supports the glass slide and the specimen.,science-technology,Stage clip,Revolving nose piece,Stage clip,Draw tube,Arm
1896,The common name of the tendo calcaneus or calcaneal tendon of the human body was derived from the name of this Greek mythological hero.,science-technology,Achilles,Odysseus,Hercules,Heracles,Achilles
1897,In what part of the human body are the cords of Billroth located?,science-technology,Spleen,Diaphragm,Spleen,Heart,Larynx
1898,In which ody part of the human body can the Darwins tubercle be found in some individuals?,science-technology,Ear,Ear,Tongue,Nose,Eyelid
1899,In which part of the human body is the so-called Pouch of Douglas located?,science-technology,Pelvis,Pelvis,Aorta,Stomach,Duodenum
1900,Brocas area is located in the human brain. What is it responsible for?,science-technology,Speech,Hearing,Sleep patterns,Eyesight,Speech
1901,Where in the human body is the Golgi organ located?,science-technology,In tendons,In tendons,Within the brain,Within the cell,In the eye
1902,What was the occupation of the person after whom the human sideburns were named?,science-technology,Soldier,Aviator,Painter,Surgeon,Soldier
1903,What type of anatomical structures does the Circle of Willis consist of?,science-technology,Arteries,Arteries,All of these,Veins,Neurons
1904,The so-called McBurneys point is located in this part of the human body.,science-technology,Abdomen,Thorax,Foot,Abdomen,Head
1905,"The absence of the protein called Christmas factor, a.k.a. factor IX, from the human body results in this serious disease.",science-technology,Hemophilia,Parkinsons disease,Epilepsy,Diabetes,Hemophilia
1906,We call visible light the electromagnetic radiation belonging to the what wave range?,science-technology,380-750 nm,"12,000-15,000 nm",1000-1500 nm,100-520,380-750 nm
1907,Which of the following is not a property of light?,science-technology,Viscosity,Frequency,Polarization,Intensity,Viscosity
1908,"According to the properties it exhibits, light is defined as what?",science-technology,Both wave and particles,Electromagnetic wave,Both wave and particles,Living organism,Group of particles
1909,Albert Einstein asserted that the energy of a photon is proportional to what in his study of the photoelectronic effects?,science-technology,Its frequency,Its mass,Its speed,Its volume,Its frequency
1910,Approximately what is the speed of light in vacuum?,science-technology,300 000 km/s,250 000 km/s,1 000 000 km/s,12 000 km/s,300 000 km/s
1912,What property of light might change its value when a beam of light crosses the border between vacuum and another medium or between two different media?,science-technology,The wavelength,None of these,The polarization,The wavelength,The intensity
1913,Which of these thermal emissions of light is the rarest in nature?,science-technology,Blue thermal emission,They are all equally frequent,Blue thermal emission,Red  thermal emission,White thermal emission
1914,"In his Theory of Relativity, Albert Einstein discloses that when you multiply the speed of light by the mass you get what?",science-technology,The energy,The density,The volume,The frequency,The energy
1915,We watch TV thanks to which of these processes forming light?,science-technology,Cathodoluminescence,Fiboluuminescence,Bioluminescence,Cathodoluminescence,Sololuminescence
1916,What is the temperature of the core of the sun?,science-technology,"15,000,000 degrees Celsius","15,000,000 degrees Celsius",70 degrees Celsius,"15,000,000 degrees Fahrenheit","1,000 degrees Kelvin"
1918,"What are Mercury, Venus, Earth and Mars mostly made of?",science-technology,rock,gas,rock,none of these,ice
1921,How many major planets are there in the Solar System?,science-technology,8,10,9,11,8
1922,What was the second planet from the Sun called by the Greeks?,science-technology,All of these,Aphrodite,Phosphorus,All of these,Hesperus
1927,What is Venus maximum elongation?,science-technology,47.8 Degrees,48.7 Degrees,47.8 Degrees,24.5 Degrees,177.8 Degrees
1928,Venus is largest when it is at which phase?,science-technology,Crescent,Half,Full,Crescent,Gibbous
1930,"If we had to measure the width (i.e. the diameter) of a single human hair in carbon atoms, how much would this width be?",science-technology,1 million carbon atoms,1 thousand carbon atoms,1 billion carbon atoms,100 thousand carbon atoms,1 million carbon atoms
1932,Valence is a characteristics of atoms which defines their ability to do which of the following?,science-technology,Bind with other atoms,Be subject to radioactive decay,Move from one molecule to another,Fall apart,Bind with other atoms
1933,"What did the CERN laboratory in Geneva, Switzerland, produce for the first time in 1996?",science-technology,Antimatter,Antimatter,An atom without electrons,A black hole,An atom without protons
1934,What does the branch of physics called atomic physics study?,science-technology,The atom as an isolated system of electrons and a nucleus,All of these,The atom as an isolated system of electrons and a nucleus,Nuclear power,Relations between atoms and their arrangement in compounds
1935,What happens to an electron that has absorbed a certain amount of energy which is though less than the energy necessary to remove it from the atom?,science-technology,Goes into excited state,Goes into excited state,Nothing,Decays,Explodes
1936,How are the orbits in which the electrons of the atom reside called?,science-technology,Electron shells,Electron shells,Electron orbits,Electron paths,Electron circles
1937,"In chemistry and physics, what do we call free radicals?",science-technology,Atoms with at least one unpaired electron,Atoms free of electrons,Atoms not part of a molecule,Atoms with at least one unpaired electron,Atom freely floating in space
1938,How is an atom having the valance of 1 called?,science-technology,Monad,Nucleuid,Mono particle,Monotom,Monad
1939,Which of the following cannot affect the energy levels of the electrons of an atom?,science-technology,All of these can affect the energy levels,Absorption of energy from light (photons),Magnetic field,All of these can affect the energy levels,Mechanical collision between particles
1940,In atomic physics what does the term magnetic moment refer to?,science-technology,The magnetic field produced by an atom,The moment in which an atom enters a magnetic field,A miniature slice of time in an atoms magnetic interaction with other particles,The magnetic field produced by an atom,The moment in which an atom becomes magnetized
1941,For the purposes of their experiments how do physicists slow down atoms in order to study them better?,science-technology,By laser cooling,With liquid nitrogen,By laser cooling,In special refrigerators,By bombarding them with micro particles
1942,"In atomic physics, which atoms are called exotic atoms?",science-technology,Atoms in which a sub-atomic particle has been replaced by another particle of the same charge,Atoms that occur on other planets of the Solar System but not on Earth,Atoms in which a sub-atomic particle has been replaced by another particle of the same charge,Magnetized atoms,Atoms that occur on Earth naturally very rarely
1943,When a hydrogen atom loses its electron it might form which of the following?,science-technology,A proton,A proton,A neutron,A lepton,A quark
1944,Which of the following components of the atom is not considered an elementary particle?,science-technology,Proton,Proton,Quark,Electron,Gluon
1945,In nuclear physics what is a radionuclide?,science-technology,An atom with an unstable nucleus characterized by excess energy,A nucleus separated from the atom by radioactive processes,None of these,Two radioactive atoms in a molecule,An atom with an unstable nucleus characterized by excess energy
1946,"In physics and chemistry, which isotopes are considered stable?",science-technology,Isotopes that are not radioactive,Isotopes that are in a bond,Isotopes that are not radioactive,"Isotopes in which the number of electrons, protons and neutrons is equal",Isotopes that do not form bonds
1948,Which is the force that binds together protons and neutrons together and thus forms the atoms nucleus?,science-technology,Strong interaction,Strong interaction,Electromagnetic force,Gravitation,Weak interaction
1949,What does the word tornado literally mean?,science-technology,Thunderstorm,Devil,Death,Danger,Thunderstorm
1950,What does the term tornado family denote?,science-technology,A series of tornadoes,A family that had suffered damages caused by a tornado,A series of tornadoes,A class of tornadoes,Quarrelsome family
1951,"What is the name of the tornado that occurred on March 18, 1925 and became the deadliest in U.S. history?",science-technology,Tri-State Tornado,Oklahoma City Tornado,Great Natchez Tornado,1896 St. Louis â East St. Louis tornado,Tri-State Tornado
1952,What is the name of the scale that is used to rate the intensity of tornadoes?,science-technology,Fujita scale,Dmitriev scale,Fujita scale,Richter scale,Saccitoni scale
1953,What is the common shape of large single-vortex tornadoes?,science-technology,Wedge tornadoes,Funnel tornadoes,Stovepipe tornadoes,Rope tornadoes,Wedge tornadoes
1954,The vast majority of tornadoes in the world occur in the Tornado Alley region which is located in this country.,science-technology,The United States,The United States,Indonesia,Mexico,Australia
1955,Which of these is a common myth concerning the damages caused by a tornado to a house?,science-technology,Opening the windows will lessen the damages.,Having trees and shrubs around the house will lessen the damages.,Opening the windows will lessen the damages.,Tornadoes spare houses painted in orange.,All of these
1956,What word is commonly used to refer to the central area of the tornado?,science-technology,Eye,All of these,Eye,Heart,Navel
1957,The horse of what fictional hero is called Tornado?,science-technology,Zorro,Don Quixote,Zorro,Don Juan,dArtagnan
1958,What actress starred in the 1996 disaster movie Twister?,science-technology,Helen Hunt,Meg Ryan,Helen Hunt,Jodie Foster,Michelle Pfeiffer
1959,By what name was the closest planet to the Sun called by the Greeks?,science-technology,Hermes,Kokhav Hamah,Hermes,Hermaon,Mercury
1961,Which probe became the first probe to visit Mercury in 1974?,science-technology,Mariner 10,Mariner 8,Mariner 9,Mariner 10,Venera 11
1963,When does a transit of Mercury occur?,science-technology,when the planet Mercury passes between the Earth and the Sun,when the planet Mercury passes between the Earth and the Sun,when the planet Mercury has an object pass between it and the Earth,None of these,when the planet Mercury reaches maximum apparent distance from the Sun
1964,What is Calores Montes?,science-technology,a range of mountains on Mercury,a large crater on Mercury,a tall mountain on Mercury,a volcano on Mercury,a range of mountains on Mercury
1967,What is Mercurys spin-orbit resonance?,science-technology,3:2,1:1,8:5,3:4,3:2
1968,What is the planet Uranus named after?,science-technology,The Greek god of the sky,The Egyptian god of the sky,The Roman god of the sky,The Greek god of the sky,The Babylonian god of the sky
1969,How many years does it take for the planet Uranus to orbit the Sun once?,science-technology,84,104,64,84,44
1970,What element comprises the bulk of Uranus atmosphere?,science-technology,Hydrogen,Ozone,Carbon Dioxide,Hydrogen,Helium
1972,What is the name of the first spacecraft to study the planet Uranus?,science-technology,Voyager 2,Pioneer 11,Pioneer 10,Voyager 2,Voyager 1
1973,How many separate rings does the planet Uranus have according to observations made with the Hubble Space Telescope in 2005?,science-technology,13 rings,7 rings,Uranus does not have any rings.,13 rings,5 rings
1974,Which is the largest of Uranus moons?,science-technology,Titania.,Titania.,Miranda.,Ariel.,Oberon.
1975,Name the 1962 film about the planet Uranus?,science-technology,Journey to the Seventh Planet,Meet me on Uranus,Journey to the Seventh Planet,Escaping the Blue Planet,I Love Uranus
1976,Uranus was renamed Urectum in what animated TV Series?,science-technology,Futurama,Futurama,The Simpsons,The Family Guy,American Dad
1978,Why will worms not live in seaweed fertilizer?,science-technology,Because of its high salt content,Because it contains antibiotics that repulse them,Because of its high salt content,All of these,Because it is acidic
1979,Kelp ash is used in the production of which of the following?,science-technology,Glass,Plastic,Glass,Rubber,Teflon
1980,What important advantage does algal fuel possess?,science-technology,All of these,It is relatively environmentally harmless.,It is biodegradable.,It produces much more energy than second-generation biofuel crops.,All of these
1981,Marine algae may have this effect on the human body.,science-technology,Laxative effect,All of these,Laxative effect,May act as opiates,Increase the cholesterol levels
1982,What process does the edible seaweed called Wakame accelerate according to studies?,science-technology,Burning of fat,Healing of wounds,Cell growth,Burning of fat,Delivery of the baby
1983,The edible seaweed Irish moss contains this essential mineral used in the prevention and treatment of goiter.,science-technology,Iodine,Potassium,Calcium,Iodine,Sulfur
1984,"What name is commonly used to refer to the edible seaweed Caulerpa lentillifera, also known as sea grapes?",science-technology,Green caviar,Marine eggs,Green caviar,Sea corn,All of these
1985,What medical condition is the chlorella algae beneficial for?,science-technology,All of these,All of these,High cholesterol levels,Radiation exposure,High blood pressure
1986,What important mineral is sea lettuce especially rich in?,science-technology,Iron,Iron,Magnesium,Copper,Potassium
1987,What did Charles Darwin major in at the University of Edinburgh where he joined his older brother in October 1825?,science-technology,Medicine,Geography,Natural history,Marine biology,Medicine
1988,"Charles Darwin had a passion for this popular hobby, which was introduced to him by his cousin William Darwin Fox.",science-technology,Collecting beetles,Collecting herbs,Collecting beetles,Painting,Fowling
1989,"Charles Darwin was neglecting his studies at the University of Edinburgh, so his father sent him to Cambridge to get a Bachelor of Art degree, as the first step towards what profession?",science-technology,Priest,Teacher,Medical doctor,Priest,Artist
1990,What was Charles Darwin disgusted with while in Brazil during the second voyage of HMS Beagle?,science-technology,Slavery,Racism,Slavery,Animal sacrifices,Live animal skinning
1991,"In what country did Charles Darwin experience an earthquake, leading him to form a theory on the movements of the Earths crust?",science-technology,Chile,Australia,France,South Africa,Chile
1992,What was the supposed reason for Charles Darwins health problems that started in 1837?,science-technology,Overwork,Allergy,Depression,A mysterious disease that he caught during his first voyage,Overwork
1993,"Which of these statements is true about Charles Darwins wife, Emma Wedgwood?",science-technology,She was known for her charity work,She was Charles second cousin,She was two years older than Charles,She was known for her charity work,She was quick-tempered and often argued with her husband
1994,Charles Darwin and his wife Emma survived the death of this child of theirs.,science-technology,All of these,Charles Waring Darwin,Mary Eleanor Darwin,All of these,Anne Elizabeth Darwin
1995,"Who was Charles Darwins second son and fifth child, who became a prominent astronomer and mathematician?",science-technology,George Howard Darwin,Leonard Darwin,George Howard Darwin,Francis Darwin,William Erasmus Darwin
1996,"What impressive physical characteristic did Charles Darwin possess, which made the Bank of England use his image for the ten pound note in 2000?",science-technology,Large beard,Distinctive eyes,Very big ears,Unique nose,Large beard
1997,What natural therapy works best for seasonal depression and low moods due to sleep deprivation?,science-technology,Bright light therapy,Water therapy,Bright light therapy,Aromatherapy,Massage
1998,"What type of fish contains the valuable Omega-3 fatty acids, proven to fight depression and improve overall health?",science-technology,Cold-water fish,Marine fish,Bony fish,Cartilaginous fish,Cold-water fish
1999,What mineral present in some mineral waters is used as a cure for different types of depression?,science-technology,Lithium,Copper,Aluminium,Vanadium,Lithium
2000,What spice possesses antidepressant properties?,science-technology,Saffron,Saffron,Black pepper,Chilli,Nutmeg
2001,Listening to what type of music is recommended for people who suffer from mood disorders?,science-technology,Soft music,Loud music,Soft music,Jazz,Rock and roll
2002,"What type of food is rich in tryptophan, and therefore prevents and cures depression?",science-technology,All of these,Nuts,Dairy,Meat,All of these
2003,What is the best location to exercise in order to fight depression according to studies?,science-technology,Outdoors,In a gym,In the bathroom,In your home,Outdoors
2004,Which of these substances and minerals is not effective in the treatment of depression?,science-technology,Sodium,Sodium,Zinc,Magnesium,Dopamine
2005,What animals are used in the treatment of mood disorders such as depression?,science-technology,All of these,Parrots,Dolphins,All of these,Dogs
2006,Bathing in what type of water is proven to battle depression and enhance the mood?,science-technology,Cold water,Hot water,Mineral water,Cold water,Water with temperature close to that of the human body
2007,What fields did the science of alchemy originally combine?,science-technology,All of these,Metallurgy and astrology,All of these,Chemistry and medicine,Art and physics
2008,What element was usually the subject of transformation in alchemy?,science-technology,Lead,Copper,Lead,Lithium,Tin
2009,Alchemists were in search of âpanaceaâ. What is panacea?,science-technology,Remedy for all ailments,The meaning of life,Remedy for all ailments,The Holy Grail,A piece of Jesus Christâs cross
2010,What was the special magic power of the philosophers stone that alchemists were searching for?,science-technology,It would give them unprecedented knowledge.,It would bring them luck and happiness.,It would grant them eternal life.,All of these,It would give them unprecedented knowledge.
2011,Until what century was alchemy considered a serious science in Europe?,science-technology,16th century,14th century,13th century,18th  century,16th century
2012,What is the word âalchemyâ generally believed to mean literally?,science-technology,The art of transformation,The art of transformation,All in one,All is possible,The transfusion of matter
2013,In what Asian country did one of the two main branches of alchemy originate?,science-technology,China,India,Saudi Arabia,China,Japan
2014,"What scientist is believed to have been the first true alchemist in Medieval Europe, as well as the most significant?",science-technology,Roger Bacon,Isaac Newton,Roger Bacon,Thomas Aquinas,Galileo Galilei
2015,Who is the author of the 1988 book âThe Alchemistâ?,science-technology,Paulo Coehlo,J. K. Rowling,Umberto Eco,Terry Pratchett,Paulo Coehlo
2016,What did alchemists associate the planets with?,science-technology,Metals,Women,Animals,Metals,Dreams
2017,"If I weighed 100 pounds(45.5 Kilograms) on Earth, about how much would I weigh on Mars?",science-technology,37.7 Pounds(17.1 Kilograms),90.7 Pounds(41.2 Kilograms),48.6 Pounds(22.1 Kilograms),37.7 Pounds(17.1 Kilograms),88.9 Pounds(40.4 Kilograms)
2018,Mars lower density and size gives it a mass about how much that of Earth?,science-technology,1/10,1/6,1/8,1/2,1/10
2020,Which of these orders the terrestrial planets from smallest to largest by diameter?,science-technology,"Mercury, Mars, Venus, Earth","Mars, Mercury, Earth, Venus","Mercury, Mars, Venus, Earth","Venus, Mercury, Mars, Earth","Mars, Mercury, Venus, Earth"
2022,The earliest evidence of animal life comes from this period.,science-technology,Vendian,Vendian,Cambrian,Ordovician,Carboniferous
2023,Early amphibians such as Icthyostega evolved during what geological period?,science-technology,Devonian,Silurian,Carboniferous,Permian,Devonian
2025,What was the only mass extinction in which insects were affected?,science-technology,Permian/Triassic event,Cretaceous/Paleogene event,Ordovician/Silurian event,Triassic/Jurassic event,Permian/Triassic event
2026,During what geological period did the earliest vascular plants evolve?,science-technology,Silurian,Devonian,Cretaceous,Silurian,Cambrian
2027,When did the first grasses evolve?,science-technology,55 million years ago,55 million years ago,35 million years ago,65 million years ago,200 million years ago
2028,"It has been proposed that before the evolution of leaves, plants had the photosynthetic apparatus on which parts?",science-technology,stems,stems,roots,buds,none of these
2030,What period marks the beginning of extensive land colonization by plants?,science-technology,Devonian,Cretaceous,Devonian,Cambrian,Permian
2031,Endorphins are some of the so-called hormones of happiness. In what situations does our body choose to start producing endorphins?,science-technology,All of these,All of these,When we feel pain,When we are dying,In times of exhilaration
2032,"Adrenaline, or epinephrine, is one of the stress hormones our bodies produce. What is the effect of adrenaline on the human body?",science-technology,All of these,It dilates pupils.,It increases the blood sugar levels.,All of these,It suppresses the immune system.
2033,More and more people are choosing replacement therapies with human growth hormones. What are the effects of such therapies on the body?,science-technology,All of these,All of these,Less body fat,Stronger immune system,Younger skin
2034,Oxytocin is an important hormone for the human body especially for women. What is it responsible for?,science-technology,Contractions of the uterus,Contractions of the uterus,Development of the uterus,Development of the ovaries,Ovulation
2035,"Weve all heard about the importance of insulin, but where does its name come from?",science-technology,"It comes from the Latin insula, which means island.",It means that it is produced inside the body.,Its name means reduces sugar in Greek.,"It comes from the Latin insula, which means island.",Insulin means sugar in Latin.
2036,The production of the hormone melatonin is inhibited by light and permitted by darkness. In which part of the body is it produced?,science-technology,All of these,Gastrointestinal tract,All of these,Retina,Pineal gland
2037,Testosterone is a male hormone secreted in the testes in males and ovaries in females. Its deficiency is related to various disorders such as this one.,science-technology,Alzheimerâs Disease,All of these,Blindness,Alzheimerâs Disease,Melanoma
2038,Which of these statements is true about the female hormone estrogen?,science-technology,All of these,It reduces muscle mass.,All of these,It decreases height growth.,It speeds up metabolism.
2039,"Progesterone, the hormone of pregnancy, is synthesized in this part of the body.",science-technology,All of these,In the ovaries,All of these,In the placenta,In the brain
2040,"Which of these statements is true about cortisol, a hormone produced by the cortex of the adrenal glands?",science-technology,All of these,Makeup decreases cortisol levels.,Lack of sleep increases cortisol levels.,Caffeine increases cortisol levels.,All of these
2041,How fast have winds on Jupiter blown?,science-technology,430 Kilometers per hour(267 Miles per hour),430 Kilometers per hour(267 Miles per hour),240 Kilometers per hour(150 Miles per hour),470 Kilometers per hour(292 Miles per hour),360 Kilometers per hour(223 Miles per hour)
2042,How many natural satellites does Jupiter have?,science-technology,63,18,56,63,60
2044,The first moons of Jupiter discovered belong to this group.,science-technology,Galilean Moons,Galilean Moons,Ananke group,Himalia group,Carme Group
2045,How large can Jupiter appear in the Earths sky?,science-technology,50 arcseconds,35 arcseconds,50 arcseconds,55 arcseconds,40 arcseconds
2048,How oblate is Saturn?,science-technology,.1,.07,.11,.1,.08
2050,Which of the following groups of animals does nematology study?,science-technology,Roundworms,All worms,Roundworms,Tapeworms,Intestinal parasites
2051,Which insects does the science called Coleopterology study?,science-technology,Beetles,Beetles,Mosquitoes,Mantises,Parasitic insects
2052,What animals does malacology study?,science-technology,Mollusks,Jellyfish,Monotremes,Mollusks,Arthropods
2053,What does carcinology study?,science-technology,Crustaceans,Malignant tumors in animals and humans,The outer shells of invertebrates and reptiles,Crustaceans,"Crabs, lobsters, and crayfish"
2054,Which of the following groups of animals does helminthology study?,science-technology,Parasitic worms,External parasites,Oviparous animals,Symbiotic animal species,Parasitic worms
2055,The science known as theriology or therology studies which of the following?,science-technology,Mammals,Land animal species,Carnivorous animals,Mammals,Endemic animal species
2056,The science called myrmecology deals with the study of which of the following?,science-technology,Ants,Wasps,Ants,Centipedes,Insects
2057,Ichthyology is a branch of biology that deals with which of these?,science-technology,Fish,All of these,Amphibians,Fish,Water animals
2058,What is the subject of study of the science called oology?,science-technology,Eggs,Animal reproductive organs,Bird feathers,Eggs,Eels
2059,Which of these animals does dipterology study?,science-technology,Flies,Flies,Moles,Foxes,Lizards
2060,In which part of the digestive system are the so-called Brunners glands located?,science-technology,Duodenum,Stomach,Colon,Small intestine,Duodenum
2061,What type of duct is the Whartons duct found in the human body?,science-technology,Salivary duct,Tear duct,Salivary duct,Sweat duct,Bile duct
2062,What type of cells are Betz cells that are found in the human body?,science-technology,Neurons,Epithelial cells,Neurons,Striated muscle cells,Melanocytes
2063,The so-called space of Disse is located in this internal organ of the human body.,science-technology,Liver,Liver,Spleen,Pancreas,Kidney
2064,In what part of the human body are Von Ebners glands located?,science-technology,Tongue,Skin,All of these,Nasal cavity,Tongue
2065,In which gland of the human body can Hurthle cells be found?,science-technology,Thyroid gland,Thyroid gland,Thymus gland,Adrenal gland,Pituitary gland
2066,The pores of Kohn are organs located in this part of the human body.,science-technology,Lungs,Skin,Tongue,Intestines,Lungs
2067,The meibomian glands are special sebaceous glands located in this part of the human body.,science-technology,Eyelids,All of these,Ear canals,Eyelids,Lips
2068,In which part of the human body are Sharpeys fibers found?,science-technology,All of these,Skull,Bones,All of these,Teeth
2069,What human internal organ contains Luschkas crypts?,science-technology,Gallbladder,Uterus,Urinary bladder,Stomach,Gallbladder
