,question,category,answer,choices/0,choices/1,choices/2,choices/3
3290,"This actor, screenwriter, professor and director of The Firemens Ball was born in ÄÃ¡slav, Czechoslovakia.",movies,Milos Forman,John Malkovich,Paul Verhoeven,Milos Forman,Wolfgang Petersen
3291,This English actor and portrayer of detective Hercule Poirot played Julia Roberts boss in the movie Erin Brockovich.,movies,Albert Finney,Terence Stamp,Albert Finney,Alan Bates,Aaron Eckhart
3293,"This is a verse from an early 80s song:
My buddy Jim Bash
He is working pumping gas
And he makes two fifty for an hour
Hes got rhythm in his hands
As hes tapping on the cans
Sings rock and roll in the shower
Name the song and the duo who perform this song.",movies,John Stewart and Stevie Nicks - Gold,Captain and Tenille -  You Light up My Landing Lights,Patrick Swazey and Jennifer Warren - Dirty Dancing,John Stewart and Stevie Nicks - Gold,Elton John and Kiki Dee - Dont Go Breakin My Heart
3294,"My baby takes the morning train, he works from nine till five and then
He takes another home again to find me waitin for him
Which artist sings this early 80s hit, My Baby Takes The Morning Train?",movies,Sheena Easton,Alana Miles,Stacy Lattisaw,Moby,Sheena Easton
3295,"In Fast Times at Ridgemont High, this actor played Brads friend, who was behind the counter at All American Burger, when Brad was fired.
In Fast Times at Ridgemont High, the role of Brads friend, who was behind the counter at All American Burger when Brad was fired, was played by what actor?",movies,Nicolas Cage,Nicolas Cage,Tom Cruise,Charlie Sheen,Kevin Bacon
3296,"During the Bonnie Situation act in Pulp Fiction, Vincent and Jules have to wear Jimmys clothes after they clean up.  What is the name of the school on Vincents t-shirt?",movies,UC Santa Cruz,UCLA,UC Santa Barbara,UC Santa Cruz,Berkeley
3297,"Which of these songs was not in the soundtrack for movie, Pulp Fiction?",movies,Stuck in the Middle with You,Stuck in the Middle with You,Lets Stay Together,You Never Can Tell,Lonesome Town
3298,"In the movie Pulp Fiction, Butch (Bruce Willis character) asks English Dave, the bartender at Sally Leroys, for a pack of cigarettes of what brand?",movies,Red Apple,Marlboro,Red Apple,Lucky Strike,Camel
3299,"In motion picture, Pulp Fiction, what kind of car does Winston Wolf drive?",movies,Acura NSX,Dodge Viper,Lexus SC400,Porsche 911 Speedster,Acura NSX
3300,"In Pulp Fiction, how long did Butchs daddy hide the gold watch while in the POW camp?",movies,5 years,5 years,3 years,4 years,2 years
3301,"In Pulp Finction, when Butch frees himself from Zeds basement and goes upstairs to the pawn shop, he picks up several items before deciding on the samurai sword.  Which of the following items did Butch not pick up?",movies,Bowie Knife,Big Hammer,Chainsaw,Bowie Knife,Louisville Slugger
3302,"In motion picture, Pulp Fiction, what country is the taxi driver, Esmerelda Villalobos, from?",movies,Colombia,Colombia,Spain,Mexico,Venezuela
3303,"Which movie is this conversation from:
Nate Ruffin: Coach, that... was my team. They left it in my hands.
Jack Lengyel: No... no, they did not. They just left.",movies,We Are Marshall,The Westing Game,Rocky 3,We Are Marshall,Rudy
3304,"Which of the following movies does this quote come from?
Karkaroffs Aide: May I have your arm?
Parvati Patil: Arm, leg, Im yours.",movies,Harry Potter and the Goblet of Fire,The Lord of the Rings: The Return of the King,Harry Potter and the Chamber of Secrets,Harry Potter and the Goblet of Fire,The Lord of the Rings: The Two Towers
3305,What is Robbies surname in the movie Dirty Dancing?,movies,Gould,Gould,Golf,Geld,Garth
3307,"In the 1987 movie Dirty Dancing, Baby says she was named after whom?",movies,the first woman in the cabinet,the first woman to walk on the moon,her mother,the first woman to become president,the first woman in the cabinet
3308,"In the movie Dirty Dancing, Lisa says there is a pretty view from where?",movies,The 1st Tee,The 2nd Tee,The 1st Tee,The 3rd Tee,The 9th Tee
3309,What car is Robbie saving for in the popular movie Dirty Dancing?,movies,Alpha Romeo,Cadillac,Limo,Mercedes,Alpha Romeo
3311,"In the movie Dirty Dancing, which of the following did Baby not perform during her first dance at Sheldrake?",movies,The Lift,Johnnys arm sliding down her body (because she laughs),The bow at the end,Some of the steps,The Lift
3312,What does Baby plan to do in the movie Dirty Dancing?,movies,Join the Peace Corps,Join the Peace Corps,Become Miss United States,Some dirty dancing,Train to become a doctor like her father
3313,What is Babys real name in the romance movie Dirty Dancing?,movies,Frances,Francesca,Francine,Frances,Frankie
3314,"Charles Bronson, Claudia Cardinale and Henry Fonda starred in this western movie from 1968.",movies,Once Upon a Time in the West,Once Upon a Time in the West,Butch Cassidy and the Sundance Kid,The Man Who Shot Liberty Valance,The Treasure of the Sierra Madre
3316,Gary Coopers character in the movie High Noon was originally named Will Doane. Co-star Katy Jurado had difficulty pronouncing Will Doane so the name was changed to this.,movies,Will Kane,Brett McBain,Jonas Henderson,Martin Howe,Will Kane
3317,"This actor played William Munny the 1992 movie Unforgiven.  William was an old  bounty hunter, who had turned into a widowed pig farmer with two kids.",movies,Clint Eastwood,Rob Campbell,Clint Eastwood,Gene Hackman,Morgan Freeman
3318,Which one of these pairs actor - western movie he has played in is wrong?,movies,Liam Dunn - The Mark of Zorro,Rock Hudson - Gun Fury,Liam Dunn - The Mark of Zorro,Eli Wallach - The Magnificent Seven,Lance Henriksen - Dead Man
3319,"El Dorado stars actors such as James Caan, Robert Mitchum and John Wayne. Shooting of the movie started in late 1965 with the release following in this year.",movies,1967,1967,1966,1965,1975
3320,"In this movie, John Wayne played the sheriff of a small town, who has to hold in jail the brother of a powerful rancher. The movie was directed by Howard Hawks.",movies,Rio Bravo,The Horse Soldiers,The Man Who Shot Liberty Valance,Rio Bravo,Neath The Arizona Skies
3321,"Toward the end of this movie, the sheriff and a gang of train robbers are shooting at each other on a moving train.  Stuntman Bob Morgan was playing one of the robbers, when suddenly the chains holding some logs together snapped and he was crushed. Morgan was badly injured and almost died.",movies,How the West Was Won,How the West Was Won,Devils Canyon,Gun Fury,The Alamo
3322,Blazing Saddles was a comedy western about  the first Black sheriff in the west. Do you know who played the role of Sheriff Bart?,movies,Cleavon Little,Mel Brooks,Cleavon Little,Pat McCormick,Samuel Jackson
3324,"Young Noah Calhoun, a character from the movie The Notebook, is instantly smitten with seventeen-year-old Allie Hamilton, when he spots her at a carnival. What is the first thing Noah says to Allie?",movies,Would you like to dance?,Would you like to go out with me?,Would you like to ride with me on the Ferris Wheel?,Would you like to dance?,Would you like to go for a walk?
3325,"In the 2004 film, The Notebook, Noah decides to do something insane to grab Allieâs attention. What does he do to make Ally agree to go on a date with him?",movies,He jumps onto the Ferris wheel and hangs from the bars until she agrees to go out with him.,He lays down in the middle of the street and refuses to get up.,He uses a friend of his to arrange a date with Allie at the movies.,He stops the Ferris wheel and keeps her up with him until she agrees to go out with him.,He jumps onto the Ferris wheel and hangs from the bars until she agrees to go out with him.
3329,"In the movie, when the already grown-up Allie is just about to leave Noahs house, he asks her to come the next day because he has something to show her. Where does he take her when she comes back in the morning?",movies,On a boat ride.,To his old house.,On a boat ride.,To the movie they watched 7 years ago.,On a walk along the street they lay on together 7 years ago.
3330,"In the movie The Notebook, when Allies mother comes and takes Allie from Noahs house, the two have a talk as a result of which Allie finds out what?",movies,Her mother had the same impossible love when she was young.,Her mother had the same impossible love when she was young.,Her mother intends to leave her father for her first love.,Her mother does not love her father anymore.,Her mother has been unfaithful to her father.
3331,"The movie, The Notebook is a love story, where an elderly man reads bits and pieces of a love story of two young lovers, to his female companion. It later becomes apparent that the female companion is in fact Allie, who is now suffering from what disease?",movies,Alzheimers Disease,Alzheimers Disease,Aarskog syndrome,Cancer,Obsessive-compulsive disorder
3332,"In the movie, The Notebook, Noah is occasionally shown as an old man, who does what to help Allie overcome her medical condition?",movies,Read a story to her,Take her on a boat ride,Show her pictures,Read a story to her,Take her back to their house
3335,What was the name of the high school in the movie Porkys which Pee Wee and the other boys attended?,movies,Angel Beach,Seward County,Sandy Beach,Angel Beach,Palm County
3336,"In which film did the main character have to get rid of his vices such as smoking, drinking, gambling in order to inherit a large sum of cash?",movies,Easy Money,Brewsters Millions,Heaven Can Wait,Arthur 2-On the Rocks,Easy Money
3337,Which movie was the following tag line used to promote: They figured he was a lazy time wasting slacker. They were right.,movies,The Big Lebowski,Deuce Bigalow : Male Gigalo,True Romance,Joe Dirt,The Big Lebowski
3338,Which movie is the following tag line from: EARTH Take a good look. It could be your last.,movies,Independence Day,Independence Day,Evolution,Mars Attacks!,Armageddon
3339,Which movie features With great power comes great responsibility. as a tag line?,movies,Spider-Man,Spider-Man,Dare Devil,Superman,Batman
3340,Name the movie which featured the following tag line: Girls like me dont make invitations like this to just anyone!,movies,Pulp Fiction,Pulp Fiction,Kill Bill Vol. 1,Kill Bill Vol. 2,Jackie Brown
3341,A new- and altogether different- screen excitement!!! is the tag line from which movie?,movies,Psycho,Texas Chainsaw Massacre,The Exorcist,Omen,Psycho
3342,The Fight for the Future Begins was the tag line for which movie?,movies,The Matrix,The Matrix,Saving Private Ryan,Lord Of The Rings : Return Of The King,Terminator
3343,"Which movie was the following tag line used to promote: Up is down, black is white, and nothing is what it seems?",movies,Millers Crossing,Barton Fink,Raising Arizona,L.A Confidential,Millers Crossing
3344,Does for rock and roll what The Sound of Music did for hills is the tag line from which movie?,movies,This Is Spinal Tap,The School Of Rock,24hr Party People,Almost Famous,This Is Spinal Tap
3345,Which movie is the following tag line from:  Fear can hold you prisoner. Hope can set you free.,movies,The Shawshank Redemption,Bridge On The River Kwai,The Shawshank Redemption,Papillion,Escape From Alcatraz
3346,It only takes one witness to spoil the perfect crime is the tag line from which movie?,movies,Rear Window,North By North West,Vertigo,The Man Who Knew Too Much,Rear Window
3347,In this1990 film Lt. John J. Dunbar is accepted as an honorary member of the Sioux tribe and helps them locate a herd of buffalo.,movies,Dances with Wolves,At Play in the Fields of the Lord,Grey Owl,Dances with Wolves,The Worlds Fastest Indian
3348,What movie is famous for its depiction of the Omaha beachhead assault of 1944 in its opening 24 minutes?,movies,Saving Private Ryan,The Thin Red Line,Letters from Iwo Jima,Saving Private Ryan,Full Metal Jacket
3349,"In what 1993 sci-fi movie does Jeff Goldblum portray mathematician and chaos theorist, Dr. Ian Malcolm?",movies,Jurassic Park,Jurassic Park,The Fly,Independence Day,Holy Man
3350,"The director and the lead actor of this 2nd top grossing movie of 1991 share the same first name, Kevin.",movies,Robin Hood: Prince of Thieves,Robin Hood: Prince of Thieves,The Untouchables,The Bodyguard,For Love of the Game
3351,What top grossing movie of 1998 features the daughter of Aerosmiths frontman in the role of Grace Stamper?,movies,Armageddon,Armageddon,Mulan,Shakespeare in Love,The Lord of the Rings: The Fellowship of the Ring
3352,"What movie portrays Oskar, a businessman looking to hire Jews during World War II?",movies,Schindlers List,Crimes and Misdemeanors,The Great Dictator,Driving Miss Daisy,Schindlers List
3353,"What 1997 sci-fi movie featured Agent K and former NYPD officer, Agent J?",movies,Men in Black,Men in Black,The Iron Giant,Independence Day,Titan A.E.
3354,"The Deer Hunter  bagged  five  Oscars in 1979, but its huge success also led to the flameout of its director, in perhaps the most dramatic, one-hit-wonder decline of any filmmaker on the AFI list.
Who is the extinguished director?",movies,Michael Cimino,Michael Mouse,Michael Mann,Michael Cimino,Michael Curtiz
3356,Plastics was the one word career advice given to a befuddled Benjamin Braddock played by Dustin Hoffman in this movie.,movies,The Graduate,Midnight Cowboy,The Graduate,Rain Man,Tootsie
3357,Supercalifragilisticexpialidocious is a word used in this film.,movies,Mary Poppins,Flubber,Peter Pan,Mary Poppins,Sound of Music
3358,"The setting is a campfire. Gathered around are Captain America, Billy, and the lawyer, George Hanson.  The lawyer looks around and says, Nic-nic-nic. What cult movie are you watching?",movies,Easy Rider,Five Easy Pieces,Reefer Madness,Easy Rider,The Day the World Stood Still
3359,"In Mel Brooks Silent Movie, Non is the only spoken word. Who has the only speaking part in Silent Movie?",movies,Marcel Marceau,Marty Feldman,Marcel Marceau,Mel Brooks,Sid Caesar
3360,"Be careful how you use this name because Its off the record, on the QT and very hush-hush.
In what movie did the dying Det. Jack Vincennes whisper Rollo Tomasi helped solve the Nite Owl Murders?",movies,LA Confidential,LA Story,The Untouchables,LA Confidential,The Usual Suspects
3361,In what 1967 movie did the pretty half of the duo announce as an introduction We rob banks?,movies,Bonnie and Clyde,Frankie and Johnny,Harold and Maude,Bonnie and Clyde,Tango and Cash
3362,In what year was the romantic comedy movie Sweet Home Alabama released in theaters?,movies,2002,1999,2004,2002,2000
3363,"For her role in the movie Sweet Home Alabama, Reese Witherspoon won the Teen Choice Awards for what category?",movies,Choice liplock,Choice actress,Choice liplock,Choice hottie-female,Choice hissy fit
3364,"In the movie Sweet Home Alabama, what problem does the character Malanie Smooter encounter, which prevents her from marrying her fiance Andrew Hennings?",movies,She is still married to Jake.,Andrews mother wants him to wait.,It rains on the wedding day.,Her parents will not give their approval.,She is still married to Jake.
3365,"Which Southern rock musical group originally sang the song Sweet Home Alabama, which is also the theme song to the movie of the same name?",movies,Lynyrd Skynyrd,Molly Hatchet,Chalie Daniels Band,Lynyrd Skynyrd,Alabama
3366,What is the birth name of the star actress in the movie Sweet Home Alabama?,movies,Laura Jeanne Reese Witherspoon,Haley Reese Witherspoon,Mary Andrews,Emma Ann Witherspoon,Laura Jeanne Reese Witherspoon
3367,"In the romantic comedy Sweet Home Alabama, who is the young talented actress that plays the small part of the young Melanie Smooter?",movies,Dakota Fanning,Jamie Spears,Kristen Stewart,Sara Paxton,Dakota Fanning
3370,What is the name of the hound dog in the romantic comedy Sweet Home Alabama?,movies,Bryant,Bryant,Coach,Earl,Bubba
3371,This villain from a 1989 movie is at # 45 in the American Film Instituteâs list of the 50 most memorable movie villains.,movies,The Joker,The Joker,Venom,Lex Luther,The Riddler
3372,This villain from a 1964 Bond movie ranks #49 on AFIs list of the 50 top villains.,movies,Auric Goldfinger,Auric Goldfinger,Dr. No,Blofield,The Russians
3373,"A great dog-hater, this villain ranked # 39 on AFIâs list of the 50 top villains, is one of the three from the list coming from an animated film.",movies,Cruella De Vil,The Queen,Cruella De Vil,The Wicked Witch of the West,Mrs. Danvers
3374,This villain was chosen for position # 33 on the AFIâs list of the top movie villains. He has been in many movies but his appearance in a 1931 movie is regarded as the most memorable.,movies,Count Dracula,Frankenstein,The Devil,Count Dracula,The Alien
3375,"A fierce eating machine, this creature is one of the few non-humans to appear on AFIâs list of the top movie villains, at # 18.",movies,The Shark from Jaws,Hal 9000 in 2001: A Space Odyssey,The Shark from Jaws,Terminator from The Terminator,Alien from Aliens
3376,Which Nazi from the movie Shindlers List was ranked #15 on the American Film Institutions list of the top movie villains?,movies,Amon Goeth,Adolph Hitler,Amon Goeth,Wilhelm List,Josef Gobbels
3377,"What do the villains from the War of the Worlds, ranked #27 on the AFIs list of the 50 top villains, have in common with the villain at #14 from the same list?",movies,They both come from outer space.,"They both are Nazis,","They both are gang leaders,","They both are women,",They both come from outer space.
3378,"Which old, greedy businessman is ranked #6 on the American Film Institutions list of the top movie villains?",movies,Mr. Potter,Auric Goldfinger,Hans Gruber,Michael Corleone,Mr. Potter
3379,What year did the first Waynes World movie come out?,movies,1992,1988,1994,1992,1990
3381,What make and model car does Garth own in the Waynes World movie?,movies,AMC Pacer,Buick Park Ave.,AMC Pacer,Lincoln Continental,Ford Escort
3382,As a child Darth Vader was from what desert planet?,movies,Tatooine,Alderaan,Hot,Endor,Tatooine
3383,"In the Empire Strikes Back, Darth Vader captures Han Solo and Chewbacca on what planet?",movies,Bespin,Alderaan,Hoth,Bespin,Tatooine
3385,"In The Empire Strikes Back, Luke Skywalker finds out that Darth Vader is this relationship to him?",movies,Father,Uncle,Father,Brother,Grandfather
3387,"In Return of the Jedi, Luke severs one of Darth Vaders body parts in a lightsaber fight.  What part does Vader lose?",movies,Right Hand,Left leg,Left Hand,Right Leg,Right Hand
3389,"According to an interview, George Lucas confided that the name Darth Vader means what?",movies,Dark Father,Dark Lord,Evil One,Dark Leader,Dark Father
3390,"Cute little Gertie from E. T.  was no where in evidence when this actress played a evil Lolita
who seduces her friends dad, kills the mother and tries to frame her  friend  for murder.  What actress is  Poison Ivy?",movies,Drew Barrymore,Tatum ONeil,Sara Gilbert,Brooke Shields,Drew Barrymore
3391,The 2006 movie Little Miss Sunshine was co-produced by Marc Turtletaub. Which company did he found before becoming a movie producer?,movies,The Money Store,Wentworth Financial,Geek Squad,The Money Store,"Ask Jeeves, Inc."
3392,Which actor plays Richard Hoover in the film Little Miss Sunshine?,movies,Greg Kinnear,Alan Arkin,Steven  Colbert,Greg Kinnear,Paul Dano
3393,"In Little Miss Sunshine, who played the mom, Sheryl?",movies,Toni Collette,Lauren Graham,Blythe Danner,Toni Collette,Sheryl Fenn
3394,"In the dramedy Little Miss Sunshine, what is the major problem of Grandpa, played by Alan Arkin?",movies,Heroin addiction,Heroin addiction,Hes a drunk.,His granddaughter does not  love him.,"He wants to live with his love interest, played by  Alicia Forbes."
3395,"Alan Arkin, who portrays Grandpa in Little Miss Sunshine, was a founding member of this famous comedy group.",movies,Second City,Alphabet City,Second City,The Improv Players,The Daisy Players
3396,"What distinction does Alan Arkin share with Orson Welles, James Dean, Paul Muni, Montgomery Clift and Lawrence Tibbett?",movies,He got an Oscar nomination for his first full-length film.,"He has won an Oscar, an Emmy, a Tony, a Golden Globe, and a SAG Award.",He refused a star on the Hollywood Walk of Fame.,He got a star on the Hollywood Walk of Fame before he was 30.,He got an Oscar nomination for his first full-length film.
3397,Who plays the  suicidal uncle Frank in the movie Little Miss Sunshine?,movies,Steve Carrell,Lewis Black,Steven Colbert,Steve Carrell,Jon Stewart
3398,"In the film Little Miss sunshine, Uncle Frank considers himself to be Americas top scholar on which famous author?",movies,Proust,Dickens,Proust,Camus,Kafka
3399,Which one of these movies did not star the actress who portrays Olive in Little Miss Sunshine?,movies,The Sixth Sense,The Family Plan,Signs,The Sixth Sense,Raising Helen
3400,"This actress, better known as Chloe on the TV show 24,  plays the helpful Pageant  Assistant, Pam, in Little Miss Sunshine.",movies,Mary Lynn Rajskub,Kirsten Dunst,Claire Danes,Mary Lynn Rajskub,Amalia Geiheimer
3401,What was the rating for the film Little Miss Sunshine?,movies,R,G,PG-13,R,PG
3402,"This actor, who played the brother, Dwayne, in Little Miss Sunshine, won rave reviews for his  role in L.I.E.",movies,Paul Dano,Bobby Danes,Don Newcombe,Robert Newsome,Paul Dano
3403,"The following quote is from which hit movie?
You can be too old for a lot of things, but youre never too old to be afraid.",movies,Home Alone,Memento,Home Alone,The Little Rascals,Fat Albert
3404,"Which film is memorable for this quote?
Now back up, put the gun down, and get me a pack of Tropical Fruit Bubblicious.",movies,Bad Boys,Blue Streak,Bad Boys,Bad Boys II,National Security
3405,In what year did the horror flick An American Werewolf in London come out?,movies,1981,1981,1980,1983,1986
3406,This 1987 movie directed by Peter Jackson involved aliens who wanted to use humans as meat for their fast food chain.,movies,Bad Taste,Bad Taste,Basket Case,McDougals,The Beyond
3409,The 1982 movie Creepshow was a combination of 5 individual stories. Which of the following is NOT one of the titles?,movies,The Tide Is High,Theyre Creeping Up On You,Fathers Day,The Lonely Death of Jordy Verril,The Tide Is High
3412,This 1981 Italian film was set in New Orleans at the Seven Doors Hotel which was supposedly built over the gates of hell.,movies,The Beyond,Poltergeist,Suspiria,The House By The Cemetery,The Beyond
3413,William Katt starred in this 1980s movie with George Wendt of Cheers fame.,movies,House,The Toxic Avenger,Evil Dead,Reanimator,House
3414,"No dialogue, just Albert Finney and the enamored Mrs. Walters at the dinner table, gorging themselves on crab and other goodies while gazing lustfully at one another in this classic, sexually suggestive mastication scene. What hilarious picaresque adventure is it from?",movies,Tom Jones,Around The World In Eighty Days,Tom Jones,A Man For All Seasons,My Fair Lady
3415,"The once spoiled and petulant heroine weeps for the love and lover she lost. But she soon brightens and declares, âIll go home, and Ill think of some way to get him back! After all, tomorrow is another day! Name this movie, based on a Pulitzer Prize winning book, which garnered a record eight Oscars.",movies,Gone With the Wind,Wuthering Heights,It Happened One Night,Gone With the Wind,Citizen Kane
3416,"The entomologist inspects the rare cocoon carefully and informs Starling that, âSomebody grew this guy. Fed him honey and nightshade, kept him warm. Somebody loved him.â Name the movie this scene is from.",movies,Silence of the Lambs,A Beautiful Mind,Out of Africa,Silence of the Lambs,The English Patient
3417,"After killing Sargent Judson, Montgomery Clift staggers back to Loreneâs apartment with a serious knife wound. She screams as he stumbles through the door. What is the title of this acclaimed drama about love, honor, and friendship?",movies,From Here to Eternity,You Canât Take It With You,Peyton Place,How Green Was My Valley,From Here to Eternity
3418,"In spite of his friendsâ objections, Earnest runs to the phone booth, preparing to give Clara a call, stating âShes a dog. And Im a fat, ugly man. Well, all I know is I had a good time last night. Im gonna have a good time tonight. If we have enough good times together, Im gonna get down on my knees. Im gonna beg that girl to marry me!â Name this low-budget adaptation of a Paddy Chayefsky teleplay.",movies,Marty,Marty,Gigi,The Apartment,All About Eve
3419,"In Cuba, the terminally ill Hyman Roth brings up the issue of Moe Greenâs hit, telling Michael, I didnt ask who gave the order, because it had nothing to do with business! Which movie is this from?",movies,The Godfather II,Prizziâs Honor,The Godfather II,Heaven Can Wait,Dog Day Afternoon
3420,"Eric Liddell reassures his sister, who is fearful that he is neglecting his commitment to missionary work: âI believe that God made me for a purpose . . . but He also made me fast, and when I run, I feel His pleasure. What Best picture is this from?",movies,Chariots of Fire,Chariots of Fire,Forrest Gump,African Queen,The Mission
3421,"Sheen levels the AK-47 at the wounded Barnes, whom he knows is responsible for the death of Elias.  Barnes tells him in disgust to just âDo it!â, so he does, shooting Barnes three times in the chest. Name the movie this climactic scene is from.",movies,Platoon,Apocalypse Now,The Deer Hunter,Platoon,Coming Home
3422,"In what Best Picture does Peter Lorre, playing a sniveling petty criminal, scream and beg Richard Blaine to save him, as the police arrest him in Blaineâs nightclub and drag him away for murdering two soldiers?",movies,Casablanca,Lawrence of Arabia,Casablanca,Treasure of the Sierra Madre,The Longest Day
3423,"Cast adrift with his loyal officers, the corpulent Captain swears vengeance and prophetically promises to see Christian hanged by the neck for his actions. Name this historically inaccurate Oscar winner.",movies,Mutiny on the Bounty,All Quiet on the Western Front,Ben Hur,Mutiny on the Bounty,The Sea Wolf
3424,"Which director, known as the father of Bond films, directed the motion picture, Dr. No?",movies,Terence Young,Richard Fleisher,Terence Young,Anthony Mann,Don Siegel
3425,What actor plays the villain in the movie Dr. No?,movies,Joseph Wiseman,Raymond Burr,Joseph Wiseman,Herbert Lom,Vincent Price
3426,"In the famous James Bond movie, what part of Dr. Nos body is prosthetic?",movies,Hand,Arm,Foot,Leg,Hand
3427,Dr. No is responsible for what evil deeds in the motion picture of the same name?,movies,Make U.S. missiles crash in the Brazilian rain forest,Turn U.S. gold reserve at Fort Knox radio-active,Make U.S. missiles crash in the Brazilian rain forest,Spreading the Omega deadly virus,"Abduct English, Soviet and U.S.nuclear submarines"
3428,Ursula Andress portrayed what character in the motion picture Dr. No?,movies,Honey Ryder,Natalya Simonova,Honey Ryder,Tracy Draco,Solitaire
3429,"In the movie Dr. No, the doctor heads what organization?",movies,S.P.E.C.T.R.E.,The Cosa Nostra,T.H.R.U.S.H.,The Black  Hand,S.P.E.C.T.R.E.
3430,James Bond is assigned what  weapon in the movie Dr. No?,movies,Walther PPK,Makarov,Colt,Walther PPK,Luger
3431,What creature is sent to kill James Bond in Dr. No?,movies,Tarantula,Crocodile,Tarantula,Gorilla,Snake
3432,Who created the character of James Bond?,movies,Ian Fleming,Alistair McLean,George Sand,Louis Bromfield,Ian Fleming
3433,"Although this film was still in the theaters when Empires movie poll was conducted, it still won 15th
place on the magazines list of 500 Greatest Movies of All Time. In what Christopher Nolan-directed movie did Heath Ledger win the Golden Globe, SAG and the Los Angeles Film Critics Award for Best Supporting Actor?",movies,The Dark Knight,Batman Begins,The Joker,The Dark Knight,Batman
3434,"This artist began his 1978 hit featured in the audio clip with the opening line: I saw a werewolf with a Chinese menu in his hand walking through the streets of Soho in the rain. He was looking for the place called Lee Ho Fooks, going to get a big dish of beef chow mein.",movies,Warren Zevon,Andrew Gold,Todd Rundgren,Warren Zevon,Randy Newman
3435,"Considered by many to be the successor to Edgar Allan Poe, this author of early 20th century supernatural tales has been an inspiration to many a musician.  The heavy metal band, Metallica, has recorded songs inspired by his works, and the prog rock band, Caravan, recorded the song Cthlu Thlu (1973) which was also inspired by his horror fiction (audio clip).",movies,H. P. Lovecraft,Jorge Luis Borges,Algernon Blackwood,H. P. Lovecraft,Peter Straub
3436,"In 1979, this band released a highly influential gothic rock single with the following lyrics:
The bats have left the bell tower. The victims have been bled.
Red velvet lines the black box. Bela Lugosis dead...
Alone in a darkened room, The Count",movies,Bauhaus,Joy Division,Bauhaus,The Stranglers,Midnight Oil
3437,The Ramones recorded the title song to which Stephen King film?,movies,Pet Semetary,The Dead Zone,Creepshow,Salems Lot,Pet Semetary
3438,"The song featured in the sound clip is Bark at the Moon, a 1983 recording by this artist who often incorporated elements of the horror genre in his music and stage presence.",movies,Ozzy Osbourne,Ted Nugent,Ronnie James Dio,Alice Cooper,Ozzy Osbourne
3439,"This haunting song by Echo  the Bunnymen was used in the opening sequence in the cult classic, Donnie Darko.",movies,The Killing Moon,Moon Over Bourbon Street,The Killing Moon,Season Of The Witch,Every Day Is Halloween
3440,The 1973 song Tubular Bells by Mike Oldfield was used for which of the following movies?,movies,The Exorcist,Rosemarys Baby,The Shining,Halloween,The Exorcist
3441,"With its vivid references to death, It would be hard to find a song more dark and haunting than the tune featured in the audio clip.  Which group recorded this hit back in 1976?",movies,Blue Ãyster Cult,Santana,Blue Ãyster Cult,Steely Dan,Foghat
3442,"Dead Mans Party was a modest hit for this new wave band, known for their Halloween concerts and horror genre image which tended to be more off-beat than scary.",movies,Oingo Boingo,Wall of Voodoo,Oingo Boingo,Talking Heads,Bow Wow Wow
3443,"What actor played the character of Goldfinger, in the motion picture of the same name?",movies,Gert Frobe,Cameron Mitchell,John Agar,Gert Frobe,Noel Coward
3444,"What is the villains evil goal in the motion picture, Goldfinger?",movies,Make Fort Knoxs gold reserve radioactive,Make Fort Knoxs gold reserve radioactive,Kill James Bond,Steal the plans of a new weapons system,Brainwash the head of the Secret Service
3445,"In the movie Goldfinger, James Bond hates this quartet, popular at the time the movie was produced.",movies,The Beatles,The Yardbirds,The Ronettes,The Temptations,The Beatles
3446,"Painted gold by Auric Goldfinger, the eponymous villain of the film Goldfinger, this female characterâs death convinces her sister to take sides with 007.",movies,Jill Masterson,Tracy Draco,Rosie Carver,Jill Masterson,Melina Havelock
3447,"James Bonds Aston Martin has what device, used against hostile passengers, in the motion picture, Goldfinger?",movies,Ejector seat,Ejector seat,Blinding flashlights,Electric shock device,Tape-recorded hypnotic voice playback
3448,What is the name of Pussy Galores flying school in the motion picture Goldfinger?,movies,Flying Circus,Winged Spirits,Golden Angels,Airborne Amazons,Flying Circus
3449,"In James Bonds Goldfinger, Oddjob uses what deadly weapon also used by John Steed in detective series The Avengers?",movies,Hat,Hat,Belt,Tie,Shoe
3450,How does the antagonist die in the movie Goldfinger?,movies,Sucked out of a window,Crushed by golden bars,Sucked out of a window,Electrocuted,Devoured by man-eating sharks
3451,James Bond beats the villain at what game in the movie Goldfinger?,movies,Golf,Archery,Fencing,Golf,Tennis
3452,What actress played the character of Pussy Galore in the motion picture Goldfinger?,movies,Honor Blackman,Diane Baker,Honor Blackman,Majel Barrett,Eunice Gayson
3453,"In James Bonds Goldfinger, 007 knows the name of the villains plan, and this saves his life.  What was the name?",movies,Operation Grand Slam,Operation Barbarossa,Operation Crossbow,Operation Torch,Operation Grand Slam
3454,"In the motion picture, Goldfinger, the antagonist relies on this gas for accomplishing his goals.",movies,Delta 9,Beta 7,Alpha 5,Kappa 2,Delta 9
3455,John Barry wrote the music of the theme song for the James Bond movie Goldfinger. Which singer became famous for performing the song and sold more than a million copies of it in the USA alone?,movies,Shirley Bassey,Dusty Springfield,Joni Mitchell,Mariska Veres,Shirley Bassey
3456,"In the 1965 movie, Thunderball, how many atomic bombs are stolen from the jet fighter that disappears from radar?",movies,Two,One,Two,None,Three
