,question,category,answer,choices/0,choices/1,choices/2,choices/3
997,"What language did Jules Verne study at the boarding school at the Saint Donatien College, where he was sent at the age of nine?",literature,Latin,Greek,English,Latin,Spanish
998,What did Jules Verne study in Paris after completing his studies at the Lyceum?,literature,Law,Medicine,Zoology,Law,Mathematics
999,With what great French writer did Jules Verne establish a close friendship?,literature,"Alexandre Dumas, Sr.","Alexandre Dumas, Sr.",George Sand,Stendhal,Alexandre Chatrian
1000,"This novel by Jules Verne, often called his lost novel, was written in 1863 and published for the first time in 1994. It tells the story of a young man who lives in a highly technologically advanced world.",literature,Paris in the 20th Century,The Will of an Eccentric,Paris in the 20th Century,Back to the Future,The Flight to France
1001,What was the reason for Jules Vernes permanent limp with his left leg?,literature,He was shot.,He was shot.,He tripped in his cat and broke his leg.,He fell down a staircase.,He was born with it.
1002,"Jules Vernes publisher, Pierre-Jules Hetzel suggested that Verne make what kind of major changes in all of his works?",literature,Introducing a more optimistic tone,Employing more female characters,Using shorter sentences.,Introducing a more optimistic tone,Simplifying his statements
1003,Which of these inventions did Jules Verne predict in his novels written in the 19th century?,literature,All of these,Air conditioning,Jukeboxes,The Internet,All of these
1004,What novel by Jules Verne was used as a base for a 2008 3-D science fiction movie directed by Eric Brevig?,literature,Journey to the Center of the Earth,From the Earth to the Moon,Twenty Thousand Leagues Under the Sea,Off on a Comet,Journey to the Center of the Earth
1005,What do the initials T. S. stand for in the name of the famous poet T. S. Eliot?,literature,Thomas Stearns,Tory Saunders,Terry Stephens,Theodore Sallings,Thomas Stearns
1006,T. S. Eliot was the last of 6 children surviving. How old were his parents when he was born?,literature,44,44,28,33,38
1007,"T. S. Eliots father, who came from a prominent New England family, was on the Board of Directors of Washington University. He was also a Chairman at Hydraulic-Press Brick Company in St. Louis, a successful business man and a chemist. He married Eliots mother in 1868. What was her occupation?",literature,A poet and a social worker,A homemaker,A chemist and a painter,A poet and a social worker,A music teacher at Washington University
1008,"T. S. Eliot attended this prestigious Ivy League college, editing its literary magazine with Pulitzer- winning poet Conrad Aiken.",literature,Harvard,Dartmouth,Harvard,Duke,Yale
1009,"While a doctoral student, T. S. Eliot studied Buddhism and Indic philology, learning Sanskrit and PÄli to read the religious texts. What languages did Eliot study/learn in prep school and college?",literature,"Latin, Greek, French, and German",Latin and Greek,"German, Polish, Russian","Latin, Greek, French, and German","Spanish, Italian, Latin"
1010,"In April 1915, T. S. Eliot met  Vivienne Haigh-Wood, a governess in Cambridge. They were married on 26 June 1915. Where were they married?",literature,In a local register office,At the Eliot family church outside of Boston,At Eliots family home in St. Louis,In a local register office,At a church in Oxford
1012,"After leaving college in Oxford, T. S. Eliot took a teaching job at Highgate School. There he taught this future British Poet Laureate, documentarian of Metro-land, and self-described poet and hack.",literature,Sir John Betjeman,Scofield Thayer,James Joyce,Collin Brooks,Sir John Betjeman
1013,"While a student at Harvard, T. S. Eliot befriended this Spanish-born philosopher, essayist, poet, and novelist who wrote in Reason in Common Sense, Those who cannot remember the past, are condemned to repeat it.",literature,George Santayana,Ezra Pound,Bertrand Russell,Alexis de Tocqueville,George Santayana
1014,What famous poem by T. S. Eliot was considered offensive and upsetting because of its opening lines describing the dusky sky as a patient etherised upon a table.?,literature,The Love Song of J. Alfred Prufrock,The Hollow Men,The Love Song of J. Alfred Prufrock,The Waste Land,The Cocktail Party
1015,"First published in 1915, this poem by T. S. Eliot portrays upper class society as quite empty and lonely. Its epigraph is from Marlowes The Jew of Malta-
...but that was in another country, / And besides, the wench is dead.",literature,Portrait of a Lady,Portrait of a Lady,The Love Song of J. Alfred Prufrock,Sweeney Among the Nightingales,The Hollow Men
1016,"In 1920, T. S. Eliot published the collection Poems. It included the poem Gerontion. What famous phrase, often used to describe espionage and counter-intelligence, comes from this poem?",literature,wilderness of mirrors,a tumid river,three trees against a low sky,wilderness of mirrors,this was all folly
1017,"In his book Lies and the Lying Liars Who Tell Them, Al Franken refers to this radio talk show host as a Big Fat Idiot.",literature,Rush Limbaugh,Sean Hannity,Ed Schultz,Rush Limbaugh,Bill OReilly
1018,"In his book Lies and the Lying Liars Who Tell Them, Franken writes that these two words are Bill OReillys answer to any intelligent liberal comment.",literature,shut up,wrong again,dream on,no chance,shut up
1019,"Al Franken is critical of this veteran news journalist, famous as managing editor of the Fox News Channel.",literature,Brit Hume,Brit Hume,Rupert Murdoch,Tony snow,Fred Barnes
1020,"Who is Al Franken talking about when he says, He had us all supporting him and united after 9/11 and then he created a war in Iraq and he will never really have Mission Accomplished?",literature,George W. Bush,George W. Bush,Dick Cheney,Rush Limbaugh,Bill Clinton
1021,Why did Al Franken choose to run as a Democrat according to Franken himself?,literature,They care more about the poor than the Republicans,Ann Coulter will never say she likes me again.,They care more about the poor than the Republicans,Rush is a Republican.,Paul Wellstone would have wanted me to do that.
1022,"What is the name of the church that Rayford Steele, Chloe Steele, Buck Williams and Bruce Barnes are members of in the second novel in the Left Behind series?",literature,New Hope Village Church,New Hope Christian Church,Hope Christian Church,New Beginnings Church,New Hope Village Church
1023,Who coined the name Tribulation Force for the group portrayed in the second book of the series Left Behind?,literature,Chloe,Rayford,Bruce,Chloe,Buck
1025,Hattie Durham becomes romantically involved with which character in Tribulation Force?,literature,Nicolae,Ken Ritz,Nicolae,Rayford,Buck
1026,"One of the most interesting characters introduced in Tribulation Force is Rabinnacal Scholar Tsion (pronounced Zee-own) Ben-Judah, who made a startling announcement to the whole world that put him and his family in jeopardy. What was his announcement?",literature,He believed Jesus was the promised Messiah.,He believed Jesus was the promised Messiah.,He believed Nicolae was the Messiah promised in the Torrah.,He believed Nicolae was the Anti-Christ.,He believed Nicolae would unite the world into a glorious utopia.
1030,What stunning announcement does Hattie make near the end of Tribulation Force?,literature,She is pregnant with Nicolaes child.,Her and Nicolae are getting married.,She is pregnant with Rayfords child.,She is pregnant with Nicolaes child.,She is becoming a Christian.
1031,Which member of the Tribulation Force dies at the end of the self-titled novel?,literature,Bruce,Buck,Bruce,Chloe,Rayford
1032,What was Dick Franciss profession before he became a writer?,literature,Jockey,Jockey,Pharmacist,Bookmaker,Accounting clerk
1033,What was the first novel Dick Francis wrote?,literature,Dead Cert,Nerve,Second Wind,Bolt,Dead Cert
1034,In what novel by Dick Francis does the popular character Sid Halley first appear?,literature,Odds Against,Blood Sport,Odds Against,Flying Finish,For Kicks
1035,"Sid Halley, the protagonist of several novels by Dick Francis, is disabled. What is the nature of his disability?",literature,He has only one hand.,He is deaf.,He has only one hand.,He is a paraplegic.,He is blind.
1036,Only two Dick Francis characters appear as the protagonist of more than one book. Sid Halley is one of them. Who is the other?,literature,Kit Fielding,Kit Fielding,William Derry,David Cleveland,Andrew Douglas
1037,What is the profession of Charles Todd in the novel In the Frame?,literature,Painter,Pilot,Painter,Architect,Jockey
1038,How many non-fiction books did Dick Francis write in the 20th century?,literature,two,three,two,five,none
1039,Why didnt Dick Francis win the 1956 Grand National when he was a jump jockey for the Queen Mother?,literature,His horse fell.,He didnt ride in it.,He fell off.,His horse fell.,It wasnt held that year.
1040,What was the popular rumor that circulated about Dick Franciss books?,literature,His wife wrote them.,He paid a ghostwriter to write them.,His son wrote them.,His wife wrote them.,They contained subliminal messages.
1041,What did Dick Francis do after the death of his wife?,literature,He began collaborating with his younger son Felix.,He began training racehorses.,He began collaborating with his older son Merrick.,None of these,He began collaborating with his younger son Felix.
1044,"In the novel The Clique, what school do the members of the Pretty Committee go to?",literature,OCD,DDR,OCD,WHMS,CCD
1045,Who is the Pretty Committees second in command in the book The Clique?,literature,Dylan,None of these,Massie,Dylan,Alicia
1046,Who comes back with Alicia from Spain in Lisi Harrisons The Clique?,literature,Nina,Spencer,Nina,None of these,Jose
1047,What movie does The Clique character Claire get a part in?,literature,Dial L for Loser,Dial P for Popular,Dial D for Dead,Dial L for Loser,Dial A for Alive
1049,"Call me Ishmael.
With the above line, the narrator of this 1851 novel by Herman Melville laconically introduces himself in the very first sentence, making it one of the best-known opening sentences in English literature.",literature,Moby-Dick,Mardi: And a Voyage Thither,Moby-Dick,Redburn,The Confidence-Man
1050,"There were four of us.
This is the beginning of a humorous story of 1889 by Jerome K. Jerome, which has some real-life characters and was initially intended to be a serious work, but ended up one of the most successful comedy books, with a humour that has proven to be fresh and witty even nowadays.",literature,Three Men in a Boat,The Diary of a Pilgrimage,They and I,The Idle Thoughts of an Idle Fellow,Three Men in a Boat
1051,"It was a pleasure to burn.
This popular novel by Ray Bradbury, depicting a fictional world of the near future, is in fact an indirect condemnation of the present and a considerate warning about the forthcoming fate of human society.",literature,Fahrenheit 451,Vanity Fair,The Good Life,Fahrenheit 451,The Martian Chronicles
1052,"No one would have believed, in the last years of the nineteenth century, that human affairs were being watched keenly and closely by intelligences greater than mans and yet as mortal as his own; that as men busied themselves about their affairs they were scrutinized and studied, perhaps almost as narrowly as a man with a microscope might scrutinize the transient creatures that swarm and multiply in a drop of water.
This is the beginning of this Herbert Wells intense and suspenseful novel, where the existence of the world and human kind has been put in jeopardy.",literature,The War of the Worlds,Little Wars,The Invisible Man,The Chronic Argonauts,The War of the Worlds
1053,"It was the best of times, it was the worst of times. is the beginning of this famous Dickens historical novel, concerning the French Revolution and dealing with some timeless moral issues, such as guilt, treachery and patriotism.",literature,A Tale of Two Cities,Great Expectations,David Copperfield,Nicholas Nickleby,A Tale of Two Cities
1054,"It can hardly be a coincidence that no language on Earth has ever produced the expression as pretty as an airport.
As is typical for author Douglas Adams, this 1988 detective novel begins with a humorous and unusual line, grabbing attention from the very first sentence.",literature,The Long Dark Tea-Time of the Soul,The Long Dark Tea-Time of the Soul,The Hitchhikers Guide to the Galaxy,"Life, the Universe and Everything",The Restaurant at the End of the Universe
1055,"If you really want to hear about it, the first thing youll probably want to know is where I was born, and what my lousy childhood was like, and how my parents were occupied and all before they had me, and all that David Copperfield kind of crap, but I dont feel like going into it, if you want to know the truth.
Being one of the most controversial and widely disputed literary works of the 20th century, this novel by J. D. Salinger has been banned several times in the United States for inappropriate and immoral content.",literature,The Catcher in the Rye,The Catcher in the Rye,Franny and Zooey,The Laughing Man,The Adventures of Huckleberry Finn
1056,"It is a truth universally acknowledged that a single man in possession of a good fortune must be in want of a wife.
Name the famous Jane Austens novel, beginning with those words, concerning the problems of love and marriage, which was initially entitled First Impressionsâ?.",literature,Pride and Prejudice,Pride and Prejudice,Lady Susan,Emma,Sense and Sensibility
1057,"This happened in 1932, when the state penitentiary was still at Cold Mountain. And the electric chair was there, too, of course.
In this Stephen King novel, these are the leading character and narrators first words of the story of his life, and the unusual encounter which changes it forever.",literature,The Green Mile,It,Insomnia,The Eyes of the Dragon,The Green Mile
1058,"Happy families are all alike; every unhappy family is unhappy in its own way.
Arguably the best of his works, Tolstoy severely criticizes the highest circles of Russian society through this tragic love story of two of its members, one of them being Alexei Vronsky.",literature,Anna Karenina,Anna Karenina,A Confession,The Power of Darkness,Family Happiness
1059,"Both in the year when Mark Twain was born and the year when he died, the Halleys Comet passed by Earth.
-Mark borrowed his pseudonym from Mississippi riverboat terminology, where calling âmark twainâ? marked safe water.",literature,Samuel Langhorne Clemens,Don Novello,Samuel Langhorne Clemens,Charles Farrar Browne,Johann Kaspar Schmidt
1060,"This romantic hero is a wealthy gentleman who at first feels superior to Elizabeth Bennet and ignores her. Later, however, he falls in love with her, which is a blow to his pride.",literature,Mr. Darcy,Colonel Forster,Paul Morel,Mr. Bingley,Mr. Darcy
1061,"This literary character from the only novel of Emily Bronte is passionately and intensely in love with Cathrine Earnshow, but she marries someone else because of her desire for social advancement.",literature,Heathcliff,Edward Rochester,Arthur Morel,Heathcliff,Roger Chillingworth
1062,"This literary character has an obssessive love affair with Mildred Rogers, a shallow and self-centerd woman he encounters in London.",literature,Philip Carey,Philip Carey,Dorian Gray,Nick Caraway,Atticus Finch
1063,"This fictional hero falls in love with his employee, the governess Jane Eyre, but their wedding ceremony is interrupted by the announcement that he has a wife who lives in the attic of his manor, Thornfield Hall.",literature,Edward Rochester,William Lucas,Fitzgerald Darcy,Edward Rochester,Edward Gardiner
1064,This romantic hero is obsessed with the beautiful Fermina Daza. He waits more than 50 years for her husband to die and declares his love for her.,literature,Florentino Ariza,Pedro Tercero,Esteban Trueba,Juvenal Urbino,Florentino Ariza
1065,"This mysterious literary hero acquired an immense wealth in order to win back his beloved Daisy, who had married Tom Buchanan.",literature,Jay Gatsby,Jordan Baker,George Wilson,Jay Gatsby,Nick Caraway
1066,"This American officer, the literary creation of Ernest Hemingway, deserts World War I  and escapes to Switzerland with his beloved Catherine Barkley.",literature,Frederic Henry,Nick Caraway,Frederic Henry,Jake Barnes,Nick Carter
1067,"This romantic literary character loves passionately Estella, a beautiful girl, brought up by the cold, wealthy and eccentric Miss Havisham.",literature,Pip,David Copperfield,Pip,Oliver Twist,Wilkins Micawber
1068,This pragmatic and opportunistic literary hero is attracted by the pretty and coquettish Scarlett OHara.,literature,Rhett Butler,Oliver Mellors,Rhett Butler,Angel Clare,Gerald OâHara
1069,"This literary character, depicted by the Victorian writer Thomas Hardy, escapes with Tess, the woman he loves, although she had committed a murder.",literature,Angel Clare,Philip Carey,Oliver Mellors,Angel Clare,Alec dUrberville
1070,"In this novel the main character, Rodion Razkolnikov, who lives in St. Petersburg, murders an old pawnbroker and her younger sister, and later, gets overwhelmed by feelings of paranoia and self-loathing.",literature,Crime and Punishment,War and Peace,Ana Karenina,Sleeping Murder,Crime and Punishment
1071,"In this novel, American millionaire Samuel Edward Ratchett is found stabbed to death during a journey. The case is investigated by detective Hercule Poarot, who is also among the passengers.",literature,âMurder on the Orient Expressâ,âFatal Visionâ,âMurder on the Orient Expressâ,âDeath Upon the Nileâ,âA Carribean Mysteryâ
1072,"In the novel âA Study In Scarletâ, the word âRACHEâ is written in blood on the wall of a deserted house beside a dead body. Name the literary detective who investigates the case.",literature,Sherlock Holmes,Sherlock Holmes,Drury Lane,Hercule Poirot,Perry Mason
1073,"In this famous play Claudius murders his brother, the King of Denmark, and marries the widowed Queen Gertrude.",literature,Hamlet,âThe Merchant of Veniceâ,King Lear,âThe Tempestâ,Hamlet
1074,"In this novel, private eye Philip Marlowe is arrested on suspicion of the murder of Terry Lenoxâs wife. After Marlowe is released, he finds out that Terry Lenox, himself, has committed suicide in Mexico. When Marlowe gets home, he finds a cryptic note from Lenox and a $5000 bill.",literature,âThe Long Goodbyeâ,âThe Purloined Letterâ,âThe Moving Fingerâ,âThe Long Goodbyeâ,âPlaybackâ
1075,"In this book, based on a true story, Truman Capote recounts the murders of Herb Clutter, a rich farmer from Kansas, his wife Bonnie, his sixteen-year-old daughter Nancy, and his fifteen-year-old son, Kenyon.",literature,âIn Cold Bloodâ,âIn Cold Bloodâ,âThe Glass Keyâ,âThe Moving Targetâ,âRed Harvestâ
1076,"In this bestseller, based on a real case and written by Joe McGinnis, Jeffrey MacDonald is accused of killing his pregnant wife and two young daughters.",literature,âFatal Visionâ,âRed Harvestâ,âThe Thin Manâ,âThe Big Knockoverâ,âFatal Visionâ
1077,"This author wrote âThe Road to Gandolfoâ, a story in which the former General MacKenzie Hawkins makes up an outrageous plan to kidnap the Pope and to demand a ransom of $400 million â a dollar for every Catholic in the world.",literature,Robert Ludlum,Robert Ludlum,Daniel de Silva,Dan Brown,Michael Avallone
1078,"This novel is narrated by the fictional character Frank Chambers, a drifter who stops at a roadside diner and meets âfemme fataleâ, Cora. After starting an affair, Cora and Frank murder Coraâs husband, Nick Papadakis, who is the owner of the diner.",literature,âThe Postman Always Rings Twiceâ,âDeath in the Afternoonâ,âWoman in the Darkâ,âThe Partridge Familyâ,âThe Postman Always Rings Twiceâ
1079,"In this novel, written by Agatha Christie, the Banty family discover in their library the dead body of a young woman. Later, the remains of another dead girl are found in a nearby quarry. Which detective investigates the case?",literature,Miss Jane Marple,Father Brown,Auguste Dupin,Miss Jane Marple,Hercule Poirot
1080,How many works did Stephen King write under the pseudonym Richard Bachman?,literature,6,5,3,6,4
1082,What is the name of Jacks werewolf friend in the novel The Talisman?,literature,Wolf,Wolf,Mike,Harry,Jojo
1083,What was one of Randall Flaggs nicknames in Stephen Kings novel The Stand?,literature,the walking dude,the running man,Mutimbo,el diablo,the walking dude
1084,"In Stephen Kings novel The Girl Who Loved Tom Gordon, what position did Tom Gordon play for the Boston Red Sox?",literature,relief picher,relief picher,shortstop,catcher,right field
1085,"In the novel Dolores Claiborne, what is the name of Dolores Claibornes daughter?",literature,Selena St. George,Selena Claiborne,Crystal Claiborne,Anita Claiborne,Selena St. George
1086,What is the name of the mouse in the book The Green Mile?,literature,Mr. Jingles,Mr. Mousie,Mr. Bojangles,Mr. Delacroix,Mr. Jingles
1087,"In which of the parts that Tolkien originally divided the book in do Aragorn, Gimli, and Legolas decide to go after Merry and Pippin in The Two Towers?",literature,First,Seventh,Second,Third,First
1094,"They hand in hand, with wandering steps  and slow,
Through Eden took their solitary way is from a work by this author.",literature,John Milton,John Milton,James Joyce,Geoffrey Chaucer,William Shakespeare
1095,The Diary of a Madman,literature,Guy de Maupassant,Edgar Allan Poe,Allen Adler,Guy de Maupassant,Sheridan le Fanu
1096,Servant of the Bones,literature,Anne Rice,Agatha Christie,Leo Tolstoy,Anne Rice,James Patterson
1097,The Hellbound Heart,literature,Clive Barker,Clive Barker,Edgar Allan Poe,None of these,Richard Matheson
1098,The Tell-tale Heart,literature,Edgar Allan Poe,Richard Christian Matheson,none of these,Edgar Allan Poe,Clive Barker
1099,The Talisman; Black House,literature,Both,Peter Straub,Both,Neither,Stephen King
1100,As I Lay Dying,literature,William Faulkner,Mark Twain,Edgar Rice Burroughs,none of these,William Faulkner
1102,The Dunwich Horror; The Colour Out of Space; The Dream-Quest of Unknown Kadath,literature,H.P. Lovecraft,Lord Dunsany,Poppy Z. Brite,C.J. Cherryh,H.P. Lovecraft
1103,The Devils Dictionary,literature,Ambrose Bierce,Stephen King,Ambrose Bierce,Beelzebub,Truman Capote
1104,The Doll Who Ate His Mother,literature,Ramsey Campbell,Chucky,Ramsey Campbell,Clive Barker,Jack Kerouac
1105,"Which Scottish poet, born in 1759, wrote the famous song Auld Lang Syne which goes like this:
Should auld acquaintance be forgot,
and never brought to mind?
Should auld acquaintance be forgot,
and auld lang syne.",literature,Robert Burns,Robert Burns,Walter Scott,Oscar Wilde,Bob Dylan
1106,How old was the prominent English poet John Keats when he died in 1821?,literature,26 years old,26 years old,56 years old,46 years old,16 years old
1107,Which one of these plays by English poet and playwright William Shakespeare is not a comedy?,literature,Macbeth,Macbeth,A Midsummer Nights Dream,Loves Labours Lost,As You Like It
1108,Which one of these poems was written by American Modernist poet T. S. Eliot and describes his feeling of depression and pessimism about society after World War I?,literature,The Hollow Men,Childe Harold,The Times They Are a-Changin,The Hollow Men,The Road Not Taken
1109,"This American poet, born in 1874, won the Pulitzer Prize four times and recited his poem The Gift Outright at the inauguration of U.S. President John F. Kennedy.",literature,Robert Frost,Robert Nesta Marley,Robert Louis Stevenson,Robert Frost,Robert Burns
1110,"Which Anglo-Scottish poet, author of Childe Harolds Pilgrimage, died in Greece where he participated in the fight for the countrys independence?",literature,George Gordon Byron,Oscar Wilde,George Gordon Byron,William Blake,Walt Whitman
1111,Which famous work by American poet Henry W. Longfellow was based on the legends of the Ojibway Indians?,literature,The Song of Hiawatha,Paul Reveres Ride,The Evening Star,The Song of Hiawatha,Evangeline
1112,Which Norwegian band used William Blakes influential poem The Marriage of Heaven and Hell as lyrics for their 1998 album Themes from William Blakes The Marriage of Heaven and Hell?,literature,Ulver,Immortal,Isengard,Ulver,Dimmu Borgir
1113,Which one of these poems from Walt Whitmans masterpiece collection Leaves of Grass was dedicated to U.S. President Abraham Lincoln?,literature,O Captain! My Captain!,O Captain! My Captain!,Out of the Cradle Endlessly Rocking,Song of Myself,I Sing the Body Electric
1114,The title of the 2004 movie Eternal Sunshine of the Spotless Mind was taken from the poem Eloisa to Abelard written by which English poet?,literature,Alexander Pope,Percy Bysshe Shelley,Edgar Allan Poe,Alfred Tennyson,Alexander Pope
1115,"And Richard Cory, one calm summer night,
Went home and put a bullet through his head.",literature,Edwin Arlington Robinson,Edwin Arlington Robinson,Randall Jarrell,John Berryman,Luke Havergall
1116,"From my mothers sleep, I fell into the State.
I hunched in its body till my wet fur froze.
Sis miles from earth, loosed from its dream of life...
When I died they washed me out of the turret with a hose.",literature,Randall Jarrell,Wallace Stevens,Randall Jarrell,John Crowe Ransom,Robinson Jeffers
1117,"Success is counted sweetest
by those who never succeed.
To comprehend a nectar
requires the sorest need.",literature,Emily Dickinson,Hilda Doolittle,Gertrude Stein,None of these,Emily Dickinson
1118,"A heap of broken images, where the Sun beats...
I will show you fear in a handful of dust.",literature,T.S. Eliot,T.S. Eliot,Gertrude Stein,Ezra Pound,Allen Ginsberg
1119,"I spit upon this dreadful bankers grave
who shot his heart out in a Florida dawn
O ho alas alas
When will indifference come, I moan  rave
Id like to scrabble till I got right down
away down under the grass",literature,John Berryman,Philip Booth,None of these,John Berryman,Hart Crane
1120,"I saw a man pursuing the horizon;
Round and round they sped.
I was disturbed at this;
I accosted the man.
It is futile, I said.
You can never â
You lie, he cried,
And ran on.",literature,Stephen Crane,Stephen Crane,Walt Whitman,Denise Levertov,Robert Lowell
1121,"I have gone out, a possessed witch,
haunting the black air, braver at night;
dreaming evil, I have done my hitch
over the plain houses, light by light:
lonely thing, twelve-fingered, out of mind.
A woman like that is not a woman, quite.
I have been her kind.",literature,Anne Sexton,Gwendolyn Brooks,Sylvia Plath,Anne Sexton,Emily Dickinson
1122,"I was ten when they buried you.
At twenty I tried to die
And get back, back, back to you.
I thought even the bones would do.
But they pulled me out of the sack,
And they stuck me together with glue.
And then I knew what to do.
I made a model of you,
A man in black with a Meinkampf look",literature,Sylvia Plath,Joyce Carol Oates,Anne Sexton,June Jordan,Sylvia Plath
1123,In which book by Mark Twain is Jim a major character?,literature,Huckleberry Finn,The Celebrated Jumping Frog of Calaveras County,Huckleberry Finn,The Adventures of Tom Sawyer,Puddnhead Wilson
1124,In which novel does the evil Injun Joe appear?,literature,The Adventures of Tom Sawyer,The Adventures of Tom Sawyer,A Connecticut Yankee in King Arthurs Court,The Man That Corrupted Hadleyburg,Letters From the Earth
1125,In which work by Mark Twain do we find Adam and Eve writing their diaries?,literature,Letters from the Earth,Innocents Abroad,The Mysterious Stranger,Letters from the Earth,The Gilded Age
1126,Which story features a character named Jim Smiley who was responsible for one of the tallest tales of the Old West?,literature,The Celebrated Jumping Frog of Calaveras County,Roughing It,Innocents Abroad,The Celebrated Jumping Frog of Calaveras County,At Adams Tomb
1127,Sir Boss is the protagonist of which novel?,literature,A Connecticut Yankee in King Arthurs Court,A Connecticut Yankee in King Arthurs Court,Letters from the Earth,Roughing It,The Prince and the Pauper
1128,Aunt Polly is a character from which book?,literature,The Adventures of Tom Sawyer,Roughing it,Life on the Mississippi,Huckleberry Finn,The Adventures of Tom Sawyer
1129,In which novel did Mark Twain- Special Travelling Correspondent of the Alta appear?,literature,The Innocents Abroad,The Innocents Abroad,Life on the Mississippi,The Damned Human Race,The Gilded Age
1130,In this novel we find Cal Higbie and Mark Twain celebrating the curious time when the two were millionaires for ten days?,literature,Roughing It,Life on the Mississippi,Innocents Abroad,The Gilded Age,Roughing It
1131,In which novel do the Duke and the King do their best to swindle god-fearin folk?,literature,Huckleberry Finn,A Connecticut Yankee in King Arthurs Court,Huckleberry Finn,A Tramp Abroad,The Mysterious Stranger
1132,In which story does Danl Webster appear as a leading character?,literature,The Celebrated Jumping Frog,The Celebrated Jumping Frog,The Prince and the Pauper,Innocents Abroad,Letters from the Earth
1133,"This history play by Shakespeare, focusing on a kings Machiavellian rise to power and subsequent reign of terror, contains the following exchange:
No beast so fierce but knows some touch of pity.
But I know none, and therefore am no beast.",literature,Richard III,Henry V,Julius Caesar,Richard III,King John
1134,"This pastoral comedy contains one of Shakespeares most quoted monologues, which opens with the lines, All the worlds a stage,
And all the men and women merely players.",literature,As You Like It,The Winters Tale,The Merry Wives of Windsor,As You Like It,A Midsummer Nights Dream
1135,Dying is an art like everything else. I do it so it feels like hell. I do it so it feels real.,literature,Sylvia Plath,Gregory Corso,Anne Sexton,Emily Dickenson,Sylvia Plath
1136,"I saw the best minds of my generation destroyed by madness, starving, hysterical, naked",literature,Allen Ginsburg,Maye Swenson,Allen Ginsburg,Gregory Orr,Lawrence Ferlenghetti
1137,Preface to a Twenty Volume Suicide Note,literature,Immamu Amiri Baraka,Anne Sexton,Immamu Amiri Baraka,Sylvia Plath,Hart Crane
1138,Penetrating a Fresh Abyss,literature,"David Payne, Jr.","David Payne, Jr.",Robert Haas,Robert Frost,Edgar Allan Poe
1139,This is the way they ring the bells in Bedlam,literature,Anne Sexton,Theodore Roethke,Anne Sexton,T.S. Eliot,Dylan Thomas
1140,Why talk of beauty? What could be more beautiful than these heroic happy dead who rushed like lions to the roaring slaughter? They did not stop to think--they died instead. Then shall the voice of liberty be mute?,literature,E. E. Cummings,None of these,Allen Ginsberg,E. E. Cummings,Sharon Olds
1141,"In the desert I saw a creature naked, bestial. Squatting on the ground he held his heart in his hands and ate of it. I asked Is it good, friend? It is bitter--bitter he replied but I like it because it is bitter and because it is my heart.",literature,Stephen Crane,Stephen Crane,William Carlos Williams,Elizabeth Bishop,Hilda Doolittle
1142,We are the hollow men. We are the stuffed men. Leaning together-- headpiece filled with straw--alas! Our dried voices when we whisper together are meaningless as wind in dry grass or rats feet over broken glass in our dry cellar....This is the way the world ends not with a bang but a whimper.,literature,T.S. Eliot,T.S. Eliot,June Jordan,Robert Penn Warren,Stephen King
1143,The Book of Nightmares,literature,Galway Kinnel,Galway Kinnel,Gary Snyder,David Bottoms,James Tate
1144,"In the novel Twilight, Bellas dad Charlie buys her an old Chevy truck as a homecoming gift. What colour is it?",literature,Red,Blue,Silver,Black,Red
1145,"Though it is girls choice, who asks Bella to the spring dance in the book Twilight?",literature,All of these,Tyler Crowley,Mike Newton,Eric Yorkie,All of these
1146,"In the book Twilight, Edward says he is 17, but admits he has been 17 for a while. In what year was he actually born?",literature,1901,1917,1901,1801,1918
1147,"Bella, the protagonist of the novel Twilight, is tracked by a vampire intent on killing her. What is his name?",literature,James,Laurent,George,John,James
1149,"During his round of questions in the novel Twilight, Edward asks Bella what her favourite gemstone is, to which she immediately answers Topaz, the colour of Edwards eyes. Until recently she would have given a different answer. What did her favourite gemstone use to be?",literature,Garnet,Ruby,Onyx,Amethyst,Garnet
1150,"In chapter 6 of the novel Twilight, Mike Newton organises a beach trip to this beach.",literature,First Beach,First Beach,Forks Beach,Forrest Beach,La Push Beach
1151,"In the novel Twilight, Carlisle found Edward whilst working in a hospital in Chicago. What was Edward dying of?",literature,Spanish Influenza,Tuberculosis,Spanish Influenza,Typhoid Fever,Scarlet Fever
1152,What game do the Cullens play in the thunderstorm in the novel Twilight?,literature,Baseball,Basketball,Football,Cricket,Baseball
1153,"In the novel Twilight, who accompanied Bella, when she went to Phoenix to try escape the tracker?",literature,Alice and Jasper,Esme and Carlisle,Alice and Jasper,Edward and Carlisle,Rosalie and Emmett
1154,"What American hero does Henry Wadsworth Longfellow write about in this poem:
Through all our history, to the last,
In the hour of darkness, and peril, and need,
The people will waken and listen to hear
The hurrying hoof-beats of that stead
And the midnight message of?",literature,Paul Revere,Patrick Henry,Ethan Allen,Paul Revere,George Washington
1155,"This poet, who is famous for his use of lowercase letters and word space, wrote the following:
in Just-
spring  when the world is mud
luscious the little lamebaloonman
whistles
far
and    wee.",literature,e e cummings,e e cummings,A. E houseman,Carl Sandburg,T. S Elliot
1156,"What is the name of this poem by Edna St. Vincent Millay:
My candle burns at both ends;
It will not last the night;
But ah, my foes, and oh, my friends-
It gives a lovely light!?",literature,First Fig,Candlelight,Friends and Foes,First Fig,Before Morning
