,question,category,answer,choices/0,choices/1,choices/2,choices/3
4267,What animal is depicted on the national flag of Sri Lanka?,world,Lion,Lion,Tiger,Eagle,Bird of paradise
4268,Sri Lanka is known as one of the largest producers of which of the following?,world,Tea,Tea,Diamonds,Chewing gum,Coffee
4269,Which of these statements is true about the Sri Lankan Elephant?,world,It is the largest subspecies of the Asian Elephant.,It is the largest elephant species on the planet.,It is the smallest elephant species on the planet.,It is the smallest subspecies of the Asian Elephant.,It is the largest subspecies of the Asian Elephant.
4270,What Brazilian architect designed public buildings in the city of Brasilia as well as the the United Nations Headquarters in New York City?,world,Oscar Niemeyer,Aldo Rossi,Oscar Niemeyer,Antonio Gaudi,Kevin Roshe
4271,What large Art Deco statue has become an icon of Rio de Janeiro and Brazil?,world,Christ the Redeemer,The Statue of David,The Thinker statue,The Discus Thrower,Christ the Redeemer
4272,"Which of these parks is located in Manaus, Brazil?",world,All of these,All of these,Adolpho Ducke Botanical Garden,"Ponta Negra Cultural, Sport and Leisure Park",Municipal Park of MindÃº
4273,"This densely populated city is the capital of Ceara, one of the 27 states of Brazil.",world,Fortaleza,Fortaleza,Campo Grande,Curitiba,Vitoria
4274,Belo Horizonte is the capital of which state of Brazil?,world,Minas Gerais,Espirito Santo,Minas Gerais,Sao Paulo,Rio De Janeiro
4275,Olinda is a historic city in which Brazilian state?,world,Pernambuco,GoiÃ¡s,Pernambuco,EspÃ­rito Santo,Minas Gerais
4277,The Brazilian town of Paraty was founded by Portuguese colonizers. What does the name of the town mean in the Tupi language?,world,river of fish,river of fish,gold river,river of stones,red river
4278,What type of tourism is well developed in the Brazilian state Rio Grande do Sul?,world,All of these,Ecotourism,Tourism in wine regions,All of these,Palaeontological tourism
4279,What city was the first colonial capital of Brazil?,world,Salvador da Bahia,Olinda,Rio De Janeiro,Espirito Santo,Salvador da Bahia
4280,In what fairy tale does Kays grandmother describe snow flakes as white bees swarming?,world,The Snow Queen,The Snow Queen,Rapunzel,The Little Match Girl,Thumbelina
4281,"What fictional character, described as valiant, found herself in a snowy wood at night- time with snow under her feet and snowflakes falling through the air?",world,"Lucy in The Lion, the Witch and the Wardrobe",Pippi in Pippi the Longstocking,Elizabeth in Pride and Prejudice,Alice in Alice in Wonderland,"Lucy in The Lion, the Witch and the Wardrobe"
4282,What best-selling novel was written by American writer David Guterson in the early morning hours over a ten-year period?,world,Snow Falling on Cedars,The Wrong Kind of Snow,The Snow Tourist,Snow Falling on Cedars,Snow
4283,"What poet, honored with four Pulitzer Prizes for Poetry, wrote the 1922 poem Stopping by Woods on a Snowy Evening?",world,Robert Frost,Robert Lowell,Robert Frost,E. E. Cummings,Ralph Waldo Emerson
4284,"Who wrote the novel The Long Winter, which is set in South Dakota during the severe winter of 1880â1881?",world,Laura Ingalls Wilder,Edith Wharton,Harper Lee,Louisa May Alcott,Laura Ingalls Wilder
4285,The novel Miss Smillas Sense of Snow tells the story of Smilla Jaspersen who has developed an almost intuitive understanding of all types of snow. What nationality is author Peter HÃ¸eg who penned the novel?,world,Danish,Austrian,German,Danish,Canadian
4286,"What Victorian novelist idealised white Christmas by persistently depicting snow-carpeted streets and people scraping the snow from the pavements in front of their dwellings, and from the tops of their houses?",world,Charles Dickens,Charles Dickens,Thomas Hardy,William Thackeray,Oscar Wilde
4287,"What English poet wrote the poem In the Bleak Midwinter in which Snow had fallen, snow on snow,
Snow on snow?",world,Christina Rossetti,Elizabeth Barret Browning,Matthew Arnold,Robert Browning,Christina Rossetti
4289,"What American Modernist poet wrote the poem The Snow Man, which opens with the lines,
One must have a mind of winter
To regard the frost and the boughs
Of the pine-trees crusted with snow;?",world,Wallace Stevens,Wallace Stevens,Walt Whitman,Emily Dickinson,Ezra Pound
4290,What rare findings have been made in the Hell Creek Formation in the U.S. state of Montana?,world,Dinosaur fossils,Mummies,Gold deposits,Diamonds,Dinosaur fossils
4291,What is the state animal of the U.S. state of Montana?,world,Grizzly Bear,American Buffalo,Grizzly Bear,Wild Horse,Cougar
4292,The official state motto of the U.S. state of Montana is Oro y Plata. What does this mean in Spanish?,world,Gold and silver,Yesterday and tomorrow,Day and night,Sun and moon,Gold and silver
4293,What nickname has been given to the U.S. state of Montana?,world,The Treasure State,The Golden State,All of these,The Richer State,The Treasure State
4294,What 1994 Academy Award-winning movie was set in the U.S. state of Montana?,world,Legends of the Fall,Pulp Fiction,The Shawshank Redemption,Legends of the Fall,Four Weddings and a Funeral
4295,What is the capital city of the U.S. state of Montana?,world,Helena,Bismarck,Helena,Saint Paul,Billings
4297,Which of these popular American actors was born in the U.S. state of Montana?,world,Patrick Duffy,All of these,Macaulay Culkin,Harrison Ford,Patrick Duffy
4298,"In 1888, the capital of the U.S. state of Montana earned this title.",world,City with most millionaires per capita,City with most shoes per capita,All of these,City with most millionaires per capita,City with most shovels per capita
4300,The island of Java is part of the territory of which country?,world,Indonesia,Indonesia,Republic of China,Malaysia,Philippines
4301,What is the name of the provincial capital of the island of Bali?,world,Denpasar,Taipei,Jakarta,Mataram,Denpasar
4302,What is the largest religious group on the island of Bali?,world,Hindus,Hindus,Buddhists,Roman Catholics,Muslims
4303,Which European language is the most widely spoken non-native language on the island of Bali?,world,English,German,French,Spanish,English
4304,Which crop is most widely cultivated on the island of Bali?,world,Rice,Coffee,Bananas,Rice,Tea
4305,What type of musical instruments does the music of Bali called gamelan mostly require?,world,Percussion instruments,Stringed instruments,Wind instruments,Percussion instruments,None of these
4307,What statement is correct regarding âThe Worldâ in Dubai?,world,Both of these,It is an archipelago constructed in the shape of a world map.,Both of these,It is a artificial archipelago of 300 islands.,None of these
4309,What is the height of the Burj Dubai skyscraper which comprises 162 floors?,world,828m,228m,528 m,828m,1028m
4310,Dubai Towers is a four tower complex whose design represents the movement of which of the following?,world,candlelight,waves,moon,None of these,candlelight
4311,When did the Arab Emirates gain independence from the UK?,world,1971,1971,1991,1921,1901
4313,Which of the following is located in Dubai?,world,All of these,"Atlantis, the Palm",All of these,Dzhumitra,Palace of Sheikh
4314,Which of the following statement is true about Dubai?,world,All of these,There are no natural river bodies or oases.,The climate is hot and arid,All of these,It is situated on the Persian Gulf coast.
4316,What is the capital city of Algeria?,world,Algiers,Algiers,Tripoli,Bamako,Niamey
4317,Which of these is the official language of Algeria?,world,Arabic,Arabic,"Arabic, French and English",Arabic and English,Arabic and French
4318,The title of the national anthem of Algeria is Kassaman or Qassaman. What does this mean in Arabic?,world,The Pledge,Blessing,The Pledge,The Anthem,People of the Desert
4319,What is the form of government of Algeria?,world,Presidential republic,None of these,Parliamentary monarchy,Absolute monarchy,Presidential republic
4320,The name of Algeria is derived from which of the following?,world,City,City,King,River,Prophet
4321,"What does the term rai, which is associated with Algerian culture, denote?",world,Musical genre,Musical genre,Traditional costume,National flower,National meal
4322,Which of these African countries shares a border with Algeria?,world,Niger,Burkina Faso,Egypt,Chad,Niger
4323,What is the largest city in the Republic of Colombia?,world,Bogota,Santa Marta,Barranquilla,Cartagena,Bogota
4324,"In what month is the Festival of the Flowers traditionally held in Medellin, Colombia?",world,August,November,July,August,January
4325,What is the national motto of the Republic of Colombia?,world,Liberty and Order,Honesty and Progress,Longevity and Prosperity,Freedom and Brotherhood,Liberty and Order
4326,What are the colors of the national flag of the Republic of Colombia?,world,"Yellow, blue and red","Yellow, blue and red",Red and white,"White, blue and red","Green, yellow and black"
4327,What is the official language of Colombia?,world,Spanish,Spanish,Portuguese,"French, Spanish and English",English and Spanish
4328,Which of these statements is true about the demographics of the Republic of Colombia according to the 2008 census?,world,It is the third most populous country in Latin America.,It is the second most populous country in South America.,All of these,It is the third most populous country in Latin America.,It is the fifth most populous country in the world.
4329,What is the official title of the national anthem of the Republic of Colombia?,world,National Anthem of the Republic of Colombia,All of these,National Anthem of the Republic of Colombia,O Unfading Glory!,Marching Forward
4330,What is the religion of the vast majority of the population of the Republic of Colombia?,world,Roman Catholicism,Evangelism,Roman Catholicism,Buddhism,Islam
4331,What vegetable is the main ingredient in the traditional Colombian soup called Ajiaco?,world,Potato,Pepper,Carrot,Tomato,Potato
4332,"What international pop star was born in Barranquilla, Colombia?",world,Shakira,Seam Paul,Shakira,Kat DeLuna,Ricky Martin
4333,What does the name of Malaysia mean?,world,Hill town,Hill town,Paradise land,Land of sorrow,Ocean island
4334,What type of governmental control has been established in Malaysia?,world,Constitutional monarchy,Peoples republic,Presidential republic,Constitutional monarchy,Absolute monarchy
4335,What is the official language in Malaysia?,world,Malay,Mandarin Chinese and English,Malay,English and Malay,Tamil
4336,The national anthem of Malaysia is entitled Negaraku. What does this mean?,world,My country,Solemn,Blessed island,Black land,My country
4337,Hari Merdeka is a national holiday in Malaysia. What does it commemorate?,world,Independence from Britain,Independence from Britain,The birthday of the king,End of the civil war,All of these
4341,In what Spanish city is the Alhambra Palace located?,world,Granada,Madrid,Malaga,Barcelona,Granada
4342,What famous explorer was buried at the Seville Cathedral?,world,Christopher Columbus,Christopher Columbus,Fernando Magelan,Marco Polo,All of these
4343,What popular Spanish resort city is the birth place of Pablo Picasso?,world,Malaga,Toledo,Malaga,Barcelona,Valencia
4344,In what century was the world famous Prado museum established?,world,19th,18th,None of these,20th,19th
4346,The Torre del Oro is a site located in the Spanish port of Seville. What does the name torre del orro literally mean?,world,Golden Tower,Golden House,Golden Tower,Golden Palace,Golden Hill
4347,What site in the Spanish town of San Lorenzo de El Escorial was listed as a UNESCO World Heritage Site in 1984?,world,Monastery,All of these,Tower,Lighthouse,Monastery
4348,What was the former name of Tokyo?,world,Edo,Kyoto,Edo,Higashimiyako,Odawara
4349,"Situated very near Tokyo, this is the second largest city of Japan.",world,Yokohama,Yokohama,Sapporo,Nagoya,Osaka
4350,In what year were the Olympic Games held in Tokyo?,world,1964,1964,1996,1936,1948
4351,Which of these statements is true about Tokyo during World War Two?,world,Tokyo was heavily damaged by firebombing by the US Air Force.,All important government agencies were in Tokyo and the Emperors retinue moved out of Tokyo to avoid possible bombing.,Tokyo was spared bombing because the US did not want to infuriate the Japanese people by bombing the city of their emperor.,Tokyo was captured by US forces who made an amphibious assault in the last month of the war.,Tokyo was heavily damaged by firebombing by the US Air Force.
4352,Why is it difficult to find ones way around Tokyo?,world,Only main streets have names.,Only Japanese is allowed on direction signs and place names.,There are no accurate maps of Tokyo.,Most Japanese are rather rude to outsiders and dislike giving directions.,Only main streets have names.
4353,"There is strong competition to be admitted to this prestigious Japanese university, located in Tokyo and established in 1877.",world,Tokyo University,Chuo University,Keio University,Tohoku University,Tokyo University
4354,What is the name of the Tokyo professional baseball team?,world,Giants,Hawks,Tigers,Swallows,Giants
4355,"If you drew a line directly east from Tokyo, across the Pacific and through the United States you would pass very near this US city.",world,Raleigh,Raleigh,Atlanta,Spokane,New York
4356,Many people think of a motorcycle when they hear this name but it is also the name of a city of over a million people that is a next door suburb of Tokyo. Name the city.,world,Kawasaki,Suzuki,Honda,Isuzu,Kawasaki
4357,Which of these is NOT located in Tokyo?,world,Narita International Airport,the headquarters of the Sumo Wrestling Association,Narita International Airport,the Imperial Palace,the Ginza shopping and entertainment district
4358,What is the name of the capital and largest city of Venezuela?,world,Caracas,Port of Spain,Bogota,Lima,Caracas
4359,What is the official language adopted by the government of Venezuela?,world,Spanish,Portuguese,Spanish,Spanish and English,Spanish and Portuguese
4360,What form of governmental control has Venezuela established?,world,Federal presidential republic,Federal presidential republic,Parliamentary monarchy,Parliamentary republic,Absolute monarchy
4361,What is Venezuela named after according to a popular theory?,world,A city,A goddess,A city,A heroine,An explorer
4362,Which of these famous women was born in Venezuela?,world,Carolina Herrera,Eva Mendes,Michelle Rodriguez,All of these,Carolina Herrera
4363,"The melody of the national anthem of Venezuela, Gloria al Bravo Pueblo, is said to bear some resemblance to the melody of the national anthem of this European country.",world,France,Netherlands,Spain,Portugal,France
4364,On what major holiday is the Venezuelan dish called Hallaca traditionally served?,world,Christmas,Venezuela Day,Christmas,Easter,New Years Eve
4365,What is the national flower of Venezuela?,world,Orchid,Peony,Carnation,Orchid,Rose
4366,What are the basic colors of the national flag of Venezuela?,world,"Yellow, blue, red","Yellow, blue, red",Blue and white,Yellow and Blue,"Green, yellow, black"
4367,Which of these countries does not share a border with Venezuela?,world,Peru,Colombia,Peru,All of these,Guyana
4368,"What Chinese city, located in the northwest of Yunnan Province, is often called the Oriental Venice?",world,Lijiang,Tianjin,Lijiang,Hong Kong,Shanghai
4370,HuangShan is located in the southern part of Anhui Province in eastern China. What is HuangShan?,world,Mountain,Plain,Village,River,Mountain
4372,Almost all roofs in the Forbidden City are this color.,world,Yellow,Red,Yellow,Blue,Green
4374,Mount Lu is part of what Chinese national park?,world,Lushan National Park,Taishan National Park,Hengshan National Park,None of these,Lushan National Park
4375,What is the nickname of the ancient Chinese city Pingyao?,world,Turtle Town,Turtle Town,Monkey Town,Dragon Town,Tiger Town
4378,"According to the most popular theory, the U.S. state of Maine was named after which of the following.",world,A French province,A small town,A French province,A river,An English explorer
4379,What nickname has been given to the U.S. state of Maine?,world,The Pine Tree State,The Green Mountain State,The Granite State,The Bay State,The Pine Tree State
4380,What is the name of the state capital of the U.S. state of Maine?,world,Augusta,Augusta,None of these,Concord,Portland
4381,The Latin state motto of the U.S. state of Maine is Dirigo. What does this mean?,world,I lead,I discover,I travel,I lead,I dream
4382,Many of the novels of this popular author are set in the U.S. state of Maine.,world,Stephen King,Mark Twain,Stephen King,Jack London,John Irving
4383,What is the state animal of the U.S. state of Maine?,world,Moose,Moose,Grizzly bear,Red fox,Raccoon
4384,The U.S. state of Maine became the leading producer and exporter of this product for the United Sates.,world,Toothpicks,Shoe polish,Pencils,All of these,Toothpicks
4385,Which of these American actors was born in the U.S. state of Maine?,world,Patrick Dempsey,All of these,Will Smith,Patrick Dempsey,George Clooney
4387,What is the largest city in the U.S. state of Maine?,world,Portland,Lewiston,Augusta,Portland,Bangor
4388,The first documented Thanksgiving ceremony in what was to become the USA took place in 1565 when a group of Spanish settlers held a mass for their safe delivery to the New World. What present day state did they land in?,world,Florida,Massachusetts,Virginia,Florida,California
4389,"Who performed and co-wrote The Thanksgiving Song, which revolves around the repetition of the word turkey?",world,Adam Sandler,Ben Stiller,Adam Sandler,Matt LeBlanc,Jason Biggs
4390,What founding father considered the turkey a much more respectable bird than the bald eagle?,world,Benjamin Franklin,Benjamin Franklin,Alexander Hamilton,Thomas Jefferson,George Washington
4391,"The Wild Turkey, which is native to North America, belongs to what genus of birds?",world,Meleagris,Meleagris,Passer,Pavo,Gallus
4392,What was the name of the first Native American to make contact with the Pilgrims after their first winter in the New World?,world,Samoset,Wampanoag,Sagamore,Samoset,Squanto
4393,"A Thanksgiving Day service is held in Leiden, a place where the Pilgrims stopped on their way to the New World. Where is Leiden?",world,in the Netherlands,in Northern Ireland,in Sweden,in the Netherlands,in Denmark
4394,"This island nation, which was the target of a US-led invasion in 1983, observes a national holiday of Thanksgiving Day on 25 October.",world,Grenada,Venezuela,Grenada,Jamaica,Argentina
4395,"Who wrote and directed Hannah and Her Sisters, a comedy-drama movie which tells intertwined stories beginning and ending with a family Thanksgiving dinner?",world,Woody Allen,Woody Allen,Quentin Tarantino,Clint Eastwood,Roman Polanski
4396,Franksgiving is a portmanteau word coined by Atlantic City mayor Thomas Taggart to deride a Thanksgiving Holiday which was held a week earlier than usual. The term was derived from the name of what famous person?,world,President Franklin D. Roosevelt,President Franklin D. Roosevelt,Frank Sinatra,President Franklin Pierce,Benjamin Franklin
4397,"What song, related to Thanksgiving, is a satirical musical monologue based on a true story that began on Thanksgiving Day in 1965?",world,Alices Restaurant,Alices Restaurant,A Mighty Fortress,The Woman in White,Over the River and through the Woods
4398,George Washington proclaimed a Thanksgiving in December 1777 as a celebration honoring this event.,world,the defeat of the British at Saratoga,the defeat of the British at Saratoga,the defeat of the British at Yorktown,the signing of the Treaty of Paris,the signing of the Declaration of Independence
4399,"Buy Nothing Day is an international day of protest against consumerism, typically observed on the Friday after American Thanksgiving in North America and on the following day internationally. Where was the first Buy Nothing Day organized?",world,"Vancouver, Canada","Boston, US","Vancouver, Canada","London, England","Montreal, Canada"
4400,"What statement is true about Sarah Josepha Hale, the woman who promoted the idea of a national Thanksgiving Day?",world,She is the author of the nursery rhyme Mary Had a Little Lamb.,She wrote a letter to George Washington proposing the observance of Thanksgiving as a unified national holiday.,She supported womens suffrage.,She is the author of the nursery rhyme Mary Had a Little Lamb.,All of these
4401,"Who captained the Mayflower on the transatlantic voyage from Southampton, England to Plymouth, Massachusetts?",world,Christopher Jones,Christopher Jones,John Smith,Edward Smith,Davy Jones
4402,"Which of these is another name for the cornucopia, the symbol of plenty that came to be associated with Thanksgiving and the harvest?",world,Horn of Amalthea,Horn of Rhea,Horn of Cronus,Horn of Amalthea,Horn of Athena
4403,What is the nickname of the University of Arkansas at Monticello?,world,Boll Weevils,Wolverines,Boll Weevils,Golden Wave,Knock Downs
4404,What is the University of Arkansas nickname?,world,Razorbacks,Razorbacks,Longhorns,Aggies,Eagles
4405,What is the nickname of Arkansas Techs mens athletic teams?,world,Wonder Boys,Wonder Boys,Golden Suns,Gators,Boll Weevils
4407,What is the University of Arkansas at Fort Smith nicknamed?,world,Lions,Tigers,Huskies,Lions,Razorbacks
4408,What conference does the University of Central Arkansas play in?,world,Southland,Southeastern,Southland,Heartland,Southwest
4409,Northwest Arkansas Community College is located in what northwest Arkansas city?,world,Bentonville,Rogers,Huntsville,Fayetteville,Bentonville
4410,What is/are the color/s of Hendrix College?,world,Orange and Black,Red,Orange and Black,Orange,Black
4411,What is the nickname of Ouachita Baptist Universitys athletic teams?,world,Tigers,Giraffes,Elephants,Tigers,Lions
4412,Powering minds is the motto of what Arkansas school?,world,Arkansas State,North Arkansas Community College,University of Arkansas,Arkansas State,Hendrix
4414,What statement is true about the Prague Astronomical Clock?,world,All of these,All of these,"It has an astronomical dial, representing the position of the Sun and Moon in the sky.",It shows the figures of the 12 Apostles.,
4417,Who designed the main museum building of the National Museum in Prague?,world,Josef Schultz,None of these,Frantisek Palacky,Kashpar maria Sternberg,Josef Schultz
4422,On what river is Prague situated?,world,Vltava,Danube,Rhein,Vltava,Elbe
4427,The Topkapi Palace is an example of Ottoman architecture and what other architectural style?,world,Baroque,Ancient,Gothic,None of these,Baroque
4428,"The Topkapi Palace has a large collection of porcelain, robes, weapons, shields, armor and what else?",world,All of these,Wall decorations,All of these,Islamic calligraphic manuscripts,Ottoman miniatures
4429,Which courtyard of Topkapi palace is known as Court of the Janissaries or the Parade Court?,world,First Courtyard,Second Courtyard,First Courtyard,Fourth Courtyard,Third Courtyard
4432,How many rooms did the Imperial Harem at Topkapi palace contain?,world,more than 400,1000,more than 100,95,more than 400
4433,The Chapultepec Castle in Mexico City has been used as which of the following?,world,All of these,Observatory,Museum,All of these,Military Academy
4434,This Mexican Emperor and his wife established their Imperial Residence at Chapultepec Castle in 1864.,world,Maximilian I of Mexico,Charls V,Maximilian I of Mexico,None of these,AgustÃ­n de Iturbide
4436,Which of the following are featured in the Columna de la Independencia in Mexico City?,world,all of these,"four bronze sculptures, which symbolize Law, War, Justice and Peace",a group of marble statues of some of the heroes of the War of Independence.,a bronze statue of a giant lion led by a child,all of these
4438,"How many temples were built as part of Templo Mayor, which is located in present day Mexico City?",world,seven,three,seven,ten,none of these
4441,"The Plaza de la ConstituciÃ³n, located in the historic center of Mexico City, has been known as which of the following?",world,All of these,Arms Square,Main Square,âThe ZÃ³caloâ,All of these
4445,What kind of islands are there around Phuket Island?,world,Coral islands,Desert islands,Continental islands,Coral islands,Volcanic islands
4446,"This national park, where sea turtles lay their eggs, is located on the northwestern coast of Phuket Island.",world,Sirinat National Park,Both of these,Khao Phra Teyo National Park,Sirinat National Park,None of these
4449,What disaster occurred on Phuket Island in 2004?,world,tsunami,tsunami,none of these,fire,volcanic eruption
4452,The first European settlers arrived in Phuket in the 16th century. What nationality were they?,world,Danish,Spanish,French,Danish,Dutch
4453,Which of these statements is true about the national anthem of South Africa?,world,It doesnt finish in the home key.,It was composed by a French poet.,It consists of only one verse.,It doesnt finish in the home key.,All of these
4454,What city is the capital of the Republic of South Africa?,world,All of these,Pretoria,Cape Town,All of these,Bloemfontein
4455,What is the official language spoken by the population of the Republic of South Africa?,world,All of these,English,Afrikaans,Zulu,All of these
4456,What small country is located entirely within the territory of the Republic of South Africa?,world,Lesotho,Namibia,Swaziland,Zimbabwe,Lesotho
4457,"What is the translation of the national motto of the Republic of South Africa, !ke e: Çxarra Çke?",world,Unity in diversity,Unity in diversity,Freedom and honesty,Prosperity and longevity,Union is strength
4458,What is the largest city in the Republic of South Africa?,world,Johannesburg,Pietermaritzburg,Johannesburg,Cape Town,Kimberley
4459,Which of these endangered rabbit species is not endemic to South Africa?,world,Scrub Hare,Scrub Hare,Bushman Hare,Riverine Rabbit,Bushman Rabbit
4460,South Africa is among the top ten producers in the world of which of the following?,world,Wine,Wool,Milk,Wine,Sugar
4461,What is the most popular sport among the people of South Africa?,world,Soccer,Athletics,Tennis,Soccer,Boxing
4462,The adherents of what religion form the largest group in the Republic of South Africa according to the 2001 census?,world,Zion Christianity,Islam,Zion Christianity,Roman Catholicism,Judaism
4463,Which of these airports was featured in Season 5 of the television drama series 24?,world,Ontario CA,Newark,Milwaukee,JFK,Ontario CA
4464,What airport was originally known as Idlewild Airport?,world,JFK,Ontario CA,JFK,Newark,Milwaukee
4465,What airport was renamed in 1979 to honor actor John Wayne?,world,Orange County,Orange County,Bangor,Los Angeles,Miami
4466,What airport was formerly a military installation known as Dow Air Force Base?,world,Bangor,Orange County,JFK,Los Angeles,Bangor
4467,"What are the colors of the national flag of the Republic of Peru, adopted in 1825?",world,Red and white,Blue and yellow,"Green, white and red","Green, yellow and black",Red and white
4468,What is the official language spoken by the citizens of the Republic of Peru?,world,Spanish,English and Spanish,English,Portuguese and Spanish,Spanish
4469,"What is the name of the national anthem of the Republic of Peru, adopted in 1821?",world,"We are free, we shall always be so",Blessed motherland,Our beloved motherland Peru,"We are free, we shall always be so",Freedom for Peru
4470,What South American country borders Peru to the east?,world,Brazil,Chile,Bolivia,Brazil,Colombia
4471,What is the capital and largest city of the Republic of Peru?,world,Lima,Arequipa,Chiclayo,Trujillo,Lima
4472,Which of these statements is true about the demographics of Peru according to the 2007 census?,world,It is the fourth most populous country in South America.,It is the second most populous country in South America.,It is the seventh most populous country in the world.,It is the most populous country in South America.,It is the fourth most populous country in South America.
4473,What type of meal is the traditional Peruvian dish called Ceviche?,world,Seafood meal,Seafood meal,Dessert,Soup,Roasted pork
4474,What religion has the largest number of followers in Peru according to the 2007 census?,world,Roman Catholicism,Buddhism,Roman Catholicism,Evangelism,Islam
4475,What river in Peru is considered to be the main headwater of the Amazon River?,world,Ucayali,Maranon,Yavari,Ucayali,Putumayo
4476,What type of government does the Republic of Peru have?,world,Presidential republic,Federal republic,Presidential republic,Democratic Republic,Parliamentary republic
4477,"Un peuple, un but, une foi, or One people, one goal, one faith, is the national motto of this African country.",world,Mali,Morocco,Mauritania,Mali,Burkina Faso
4478,What is the national motto of San Marino?,world,Liberty,Integrity,Justice,Eternity,Liberty
4479,The national motto of Wales is Cymru am byth. What does this mean?,world,Wales forever,Wales above all,Greatest land of all,Wales forever,God bless Wales
4480,Ð¢he slogan The love of liberty brought us here is the national motto of what African country?,world,Liberia,South African Republic,Guinea,Lesotho,Liberia
4481,Mir welle bleiwe wat mir sinn is the national motto of Luxembourg. What does this mean in English?,world,We wish to remain what we are.,Our country means the world to us.,We wish to remain what we are.,We believe anything is possible.,Independence is what makes us who we are.
4482,"The Latin phrase Quo Fata Ferunt, or Whither the Fates Carry Us, is the national motto of this country.",world,Bermuda,Burundi,Barbados,Bermuda,Brunei
4483,The national motto of the Republic of Kenya is Harambee. What is the meaning of this Swahili expression in English?,world,Let us all pull together.,We need to be free.,Liberty is power.,Let us all pull together.,Hand in hand
4484,"The national motto of what South American country is One people, one nation, one destiny?",world,Guyana,Guyana,Brazil,Venezuela,Chile
4485,Which of these is the national motto of Cuba?,world,Homeland or Death,"God, homeland and liberty",Long live work and peace,"After the Good Lord, we love the Earth",Homeland or Death
4486,The national motto of what European country is The strength of the nation lies in unity?,world,Lithuania,Austria,Denmark,Norway,Lithuania
4487,What is the name of the capital and largest city of Iraq?,world,Baghdad,Tehran,Karbala,Baghdad,Riyadh
4488,What does the name of Iraq mean in Arabic?,world,Edge,Oasis,Height,Edge,Silence
4489,"This civilization, which is believed to be the oldest on the planet, flourished in the lands of modern Iraq.",world,Sumerian civilization,Assyria,Babylonia,Persia,Sumerian civilization
4490,What language was adopted as official by the government of Iraq?,world,Kurdish and Arabic,Arabic and English,Kurdish,Kurdish and English,Kurdish and Arabic
4491,What type of governmental control has Iraq established?,world,Parliamentary republic,Parliamentary republic,Presidential republic,Absolute monarchy,Constitutional monarchy
4492,"The official motto of Iraq is Allahu Akbar, and it is emblazoned on the national flag of the country. What does the motto mean?",world,God is the greatest,God holds us,God is the greatest,God is our father,Everything belongs to God
4493,Iraq is known for the musical instruments oud and rebab. What type of instruments are they?,world,Stringed instruments,Keyboard instruments,Stringed instruments,Wind instruments,Percussion instruments
4494,What animal is depicted on the national coat of arms of Iraq?,world,Eagle,Lion,Bear,Eagle,Horse
4495,What are the basic colors of the national flag of Iraq?,world,"Red, white and black","Green, red and black","White, yellow and black","Red, white and black","Yellow, green and red"
4496,"What type of meat is used for the preparation of the meal called Shawarma, which is very popular in the Middle East, including Iraq?",world,All of these,All of these,Chicken,Beef,Lamb
4497,Who is considered the founder of modern Singapore?,world,Thomas Raffles,Orang Laut,Charles Darwin,None of these,Thomas Raffles
4498,When did Singapore become a British crown colony?,world,1867,1867,1926,1819,1945
4499,"By 1900, Singapore had a population of nearly how many residents?",world,"200,000","90,000","80,792","120,000","200,000"
4500,"In 1926, Singapore, Penang, and this settlement were combined to form the Straits Settlements.",world,Malacca,None of these,Malacca,Malaysia,Britain
4501,How long did the fight for Singapore last during WWII?,world,6 days,7 months,6 days,4 months,1 year
4502,What was Singapore renamed to during the Japanese occupation (1942-1945)?,world,Syonan-to,Singapore was not renamed by the Japanese.,Syonan-to,Pu-Lou Chung,Changi
4504,Who was Singapores first prime minister?,world,Lee Kwan Yew,Goh Chock Tong,Lee Hsien Loong,None of these,Lee Kwan Yew
4505,How long did Lee Kwan Yew serve as prime minister of Singapore?,world,25 years,5 years,25 years,8 years,10 years
4507,Taiwan is the largest island of what country,world,Republic of China,None of these,Indonesia,Republic of China,North Korea
4508,What is the name of the island on which the country known as Taiwan is situated?,world,Taiwan,Sumatra,Indonesia,Taiwan,Java
4509,What is the name of the capital and largest city of Taiwan?,world,Taipei,Ulan Bator,Santo Domingo,Jakarta,Taipei
4510,What is the official language recognized by the government of Taiwan?,world,Mandarin Chinese,Mandarin Chinese and Spanish,Mandarin Chinese,Hakka,Taiwanese
4511,What design is depicted on the national emblem of Taiwan?,world,Sun,All of these,Sun,Star,Crescent moon
4512,What religion has the largest number of followers among the population of Taiwan?,world,Buddhism,Buddhism,Hinduism,Shintoism,I-Kuan Tao
4513,Which of these bird species is endemic to Taiwan?,world,All of these,Swinhoes Pheasant,All of these,Taiwan Yuhina,Taiwan Flamecrest
4514,Grass jelly is a popular desert in Taiwan and other countries in Southeast Asia. What is it made from?,world,Herbs,Herbs,Rice,Mushrooms,Peaches
4516,What is the color of the national flag of Taiwan?,world,Red,Green,White,Yellow,Red
4517,"The name Morocco originated from the Berber expression Mur-Akush,. What does it mean?",world,Land of God,Land of wonders,Land of God,Land of prosperity,Land of the sun
4518,What type of governmental control has Morocco established?,world,Constitutional monarchy,Absolute monarchy,Democratic republic,Constitutional monarchy,Presidential republic
4519,What is the official language spoken in Morocco?,world,Arabic,Arabic and French,Arabic,"Arabic, Spanish and French",Arabic and Spanish
