,question,category,answer,choices/0,choices/1,choices/2,choices/3
726,"This famous photojournalist specialized in war photographs. He covered the Spanish Civil War, The Second Sino-Japanese War, World War II (He landed on Omaha Beach!) ,The Israeli War for Independence, and The French-Indochina  War. What was his name?",humanities,Robert Capra,Robert Capra,Spider Martin,Eddie Adams,David Eugene Smith
727,When was the first permanently colored photograph taken?,humanities,1861,1861,2001,1990,1959
728,One can be amazed at the great detail and lack of distortion in the photographs of Civil War photographer Matthew Brady. What is the major reason for this?,humanities,He used a really big camera.,Outdoor photographs are always better than indoor photographs.,He used a really big camera.,He used only the purest of chemicals in his darkroom.,He used linen rather than paper for his pictures.
729,When was the first picture of a university class taken?,humanities,1840,1827,1906,1876,1840
730,When was the first digital camera introduced?,humanities,1981,1981,1946,1978,1990
731,He was a great American photographer and one of the inventors of the Zone System. He is probably best known for his images of Yosemite National Park. What is his name?,humanities,Ansel Adams,Jacob Riis,David Eugene Smith,Minor White,Ansel Adams
732,Which great singer/songwriter wrote the song Photographs and Memories?,humanities,Jim Croce,Lionel Richie,Mariah Carey,Jim Webb,Jim Croce
733,Which phrase refers to a costly victory that results in losses so high as to make you wonder whether it was worth it?,humanities,Pyrrhic victory,Draconian victory,Macedonian victory,Gordian victory,Pyrrhic victory
734,What term refers to amyotrophic lateral sclerosis?,humanities,Lou Gehrigs Disease,Lou Gehrigs Disease,Tourette syndrome,Parkinsons disease,Brocas disease
735,"In the same year Jesse James was shot and killed, Edward Hopper was born.  What was the year?",humanities,1882,1882,1895,1906,1870
736,"During the four years after he finished college, Edward Hopper made how many trips to Europe?",humanities,3,3,1,0,5
738,What was Edward Hoppers occupation in his forties?,humanities,A commercial illustrator,A commercial illustrator,An art school professor,He ran his familys grocery store,A sailing instructor
739,At what age did Edward Hopper have his first one-man show of paintings?,humanities,37,37,22,45,29
742,"Where does Edward Hoppers most famous painting, âNighthawksâ, reside?",humanities,The Art Institute of Chicago,Museum of Modern Art in New York,The Whitney Museum of American Art,The Art Institute of Chicago,The Des Moines Art Center
743,What family member does the Spanish noun âabuelaâ denote?,humanities,Grandmother,Sister,Grandmother,Niece,Daughter
744,What is the Spanish word for mirror?,humanities,Espejo,Pelo,Espejo,Queso,Tenedor
745,What is the meaning of the Spanish expression âtengo sedâ?,humanities,I am thirsty,I need to speak,I am lonely,I am thirsty,I am pregnant
746,What part of the human body does the Spanish word âdedoâ denote?,humanities,Finger,Foot,Kidney,Elbow,Finger
747,What is the meaning of the Spanish phrase âLe invito a almorzarâ?,humanities,Iâm inviting you to lunch,I was invited to a wedding,Life leads to death,Iâm inviting you to lunch,We are moving to a house
748,What color does the Spanish word âverdeâ denote?,humanities,Green,Brown,Blue,Grey,Green
749,What is the meaning of the Spanish word âordenadorâ?,humanities,Computer,Waiter,Perambulator,Computer,Doctor
750,What does the Spanish expression âMe he perdido el bolsoâ mean?,humanities,I lost my bag,I lost my bag,My ex-husband wants me back,All this stuff is mine,I need to see the doctor
751,Which day of the week does the Spanish word âmartesâ denote?,humanities,Tuesday,Tuesday,Wednesday,Monday,Friday
752,What number does the Spanish word âcienâ denote?,humanities,A hundred,Zero,Forty,Sixty,A hundred
753,Which Greek god guides the dead to the river Styx to pay their toll to Charon so that they can get into the underworld?,humanities,Hermes,Isis,Hades,Gaia,Hermes
756,Who is the mother of Dionysus?,humanities,Semele,Hera,Maia,none of these,Semele
757,The Afrikaans language is one of the official languages in this African country.,humanities,South Africa,Botswana,South Africa,Lesotho,Namibia
758,"In what Asian country is the Nuosu language, also called Northern Yi, Liangshan Yi, Nosu, and Sichuan Yi, spoken?",humanities,China,Vietnam,North Korea and South Korea,All of these,China
759,What is the official language of Denmark?,humanities,Danish,Finnish,Danish,Dutch,All of these
760,On what continent is the Ga language spoken?,humanities,Africa,South America,Africa,Australia,Asia
762,"What type of language is the Tigre language, which is the native language of the Tigre people?",humanities,Semitic,Semitic,Indo-European,Slavic,West Germanic
763,In which of these countries is Spanish not an official language?,humanities,Brazil,Brazil,Colombia,Honduras,Peru
764,"What is the official language of Andorra, a small country in southwestern Europe bordered by Spain and France?",humanities,Catalan,Portuguese,French,Spanish,Catalan
765,The Greek language has an official status on this Mediterranean island.,humanities,Cyprus,Malta,Sardinia,Corsica,Cyprus
766,The Igbo language is one of the official languages in this African country.,humanities,Nigeria,Niger,Chad,Nigeria,Ethiopia
767,In the Western part of the U.S. this word is used to express great enthusiasm.,humanities,wahoo,yoohaw,whoahoa,woohaw,wahoo
768,Which statement is untrue about Bill Bojangles Robinson who is regarded as the most famous tap dancer of all time?,humanities,"When honored by the King of England as the best dancer in the world, he said Thank you , King-Oh.",He was once made Honorary Mayor of Harlem in NYC.,He was famous for his stair dance.,He set a record of  8.2 seconds for the 75 yard backwards dash.,"When honored by the King of England as the best dancer in the world, he said Thank you , King-Oh."
769,Which statement is not  true about Bill Robinson?,humanities,His younger brother became his agent.,"He was making  $3,500 a week by 1910.",He switched names  with his younger  brother.,His younger brother became his agent.,He appeared in Stormy Weather with Lena Horne.
770,"This award winning tap dancer, inspired by Bojangles Robinson, had a unique technique. He danced as if he were on ice.",humanities,Jimmy Slyde,Honi Coles,Jimmy Slyde,Bill Bailey,Sandman Sims
771,Bill Robinsons style of dance emphasizes clean toe taps. Which tap great developed a style that put emphasis on percussive heel stomps?,humanities,John W. Bubbles,Chuck Green,John W. Bubbles,George Primrose,Cholly  Atkins
772,Clayton Bates was an excellent tap dancer who lived from 1907-1998. What was special about his tap dancing?,humanities,He had one leg.,He combined ballet and tap.,He had one leg.,He danced on sand and salt.,He tapped shoeless.
773,"This tap dancing great was born in Fitzgerald, Georgia in 1919. He became a star and toured  throughout the South as a youngster. He later formed the successful group Chuck and Chuckles. Who was he?",humanities,Chuck Green,Jimmy Doyle,Charlie Dixon,Chuck Martyn,Chuck Green
774,What was unique about Howard Simms tap dancing style?,humanities,He danced on a 3 square foot plank.,He danced on a 3 square foot plank.,He danced backwards.,He did acrobatics while dancing.,He danced barefooted.
775,They were a great tap dancing duo. Their names were Harold and Fayard. They received no formal training but  were considered the greatest dancing  duo in history. What was the name of their act?,humanities,The Nicholas Brothers,The  Syncopates,The Berry Brothers,The Nicholas Brothers,Hines and Hines
776,He first became famous dancing with Cholly Atkins but later had a single career. He was in  Dirty Dancing and won a Tony Award for My One and Only. Who was he?,humanities,Honi Coles,Honi Coles,Johnny Browne,Fayard Berry,Eddie Lee Parker
777,He was born in 1943 in NYC and began studying dance at five. He teamed with his brother and dad to form a very popular TV and Las Vegas act. He was the first African-American to direct at Radio City Music Hall. Who is he?,humanities,Maurice Hines,Watson Hines,Thaddeus Hines,Maurice Hines,Gregory Hines
778,"Sammy Davis, Jr. was a great tap dancer, actor, singer, comic actor, and a member of the Rat Pack.  What was the name of the act that led to his fame?",humanities,The Will Mastin Trio,The Hoofers,The Stylistics,The Will Mastin Trio,The Tappers
779,"What step is defined as a solo tap dance with sharp foot accents, springs, leg flings, and heel clicks.?",humanities,Buck and wing,slap step,Buffalo,ball change,Buck and wing
780,What does the word hoxter mean?,humanities,the inside pocket on a suit or coat,the inside pocket on a suit or coat,someone who teaches magic,one who advocates equal rights for men,any drug which relieves depression
781,What does a tegestologist do?,humanities,collects beer mugs and beer coasters,predicts the movement of stellar objects,collects beer mugs and beer coasters,studies porcelain and items made of porcelain,trades with old coins and notes
782,Which of these is the meaning of the word quodlibertarian?,humanities,a pedantic person who engages in elaborate arguments about minor things,a pedantic person who engages in elaborate arguments about minor things,someone who either has been married four times or who is married to four people,a person who will testify to anything for the right price,one who can talk about numerous subjects
783,What is the definition of the word buccula?,humanities,a double chin,an extremely ugly young woman,a person with huge eyebrows,a double chin,a piece of firewood
784,What is the meaning of the world kalling?,humanities,fortunetelling based on what variety of cabbage a blindfolded person picks,a headache which covers the entire head,the use of foul or abusive language to relieve stress or ease pain,living under rocks,fortunetelling based on what variety of cabbage a blindfolded person picks
785,What does the word tarantism mean?,humanities,an urge to overcome melancholy by dancing,the act of eating raw flesh,an urge to overcome melancholy by dancing,tyrannical rulership of a woman by her husband,showing off by using words
786,What is the meaning of estivation?,humanities,going somewhere for the summer,the act of building a nest,going somewhere for the summer,"the art of creating new words to represent entire sentences, or shorthand notation",eating snakes
787,Tomecide is a word referring to which of the following?,humanities,murdering or destroying a book,the philosophy that society is built upon individuals helping each other,murdering or destroying a book,a neurosis caused by serving in the military,a place with few or no men
788,Which of these is the definition for the word funkify?,humanities,to run away in fear,to cause a frog or a toad to fly through the air,to run away in fear,"to quickly eat ones meal, not taking time to savor it",to spend all your time trying to make money
789,What does the word hadeharia refer to?,humanities,the practice of constantly using the word hell in speaking,a government of saints,anything considered holy or sacred,the practice of constantly using the word hell in speaking,the crime of beating a person in their own home
790,"What was the name of the riverboat in the Kern/Hammerstein musical, Showboat?",humanities,Cotton Blossom,Lady Lily,Mississippi Rambler,Mississippi Belle,Cotton Blossom
791,"The song Ole Man River from Showboat was written for a notorious basso. Although not in the original production, this basso came on board for the revival in 1932. Who was he?",humanities,Paul Robeson,Robert Goulet,William Warfield,John Raitt,Paul Robeson
792,What was the name of Laurie Williams creepy farm-hand stalker in Oklahoma!?,humanities,Jud Fry,Will Parker,Jud Fry,Andrew Carnes,Ali Hakim
793,"In South Pacific what circumstance of Emile de Becque at first repulsed naive nurse, Nellie Forbush and threatened their Enchanted love for one another.",humanities,He had two inter-racial children from a former marriage.,He was a secret Nazi sympathizer.,He had two inter-racial children from a former marriage.,He had a third nipple.,He cultivated his plantation using slave labor.
794,What was unusual about Luther Billiss performance of Honey Bun in South Pacific?,humanities,He performed it in drag.,He performed it in drag.,He performed it in both Act 1 and Act 2.,He performed it in the shower.,He performed it off stage.
795,Who composed the music for West Side Story?,humanities,Leonard Bernstein,Stephen Sondheim,Leonard Bernstein,Andrew Lloyd Webber,Oscar Hammerstein
796,Which of the following actors was not a performer in the original Broadway production of Hair?,humanities,Matthew Broderick,Matthew Broderick,Ben Vereen,Meatloaf,Keith Carradine
797,I Enjoy Being a Girl is from what Broadway musical?,humanities,Flower Drum Song,La Cage aux Folles,Flower Drum Song,Legally Blond,Oklahoma!
798,"Which cat sings Memory in the Andrew Lloyd Weber hit musical, Cats?",humanities,Grizabella,Griddlebone,Jemina,Jellylorum,Grizabella
799,The musical Miss Saigon is based on what classical opera?,humanities,Madame Butterfly,The Mikado,Pirates of Penzance,Madame Butterfly,La Boheme
800,"Where do Christine and Raoul sing their love duet, All I Ask of You in The Phantom of the Opera?",humanities,On the roof of the Paris Opera House,On stage during a performance of Il Muto,In box 5 during a performance of Il Muto,On the roof of the Paris Opera House,On the grand staircase of the Paris Opera House
801,In Wicked Elfaba puts a spell on the monkeys enabling them to fly. Why did she cast the spell which earned her the loyalty of the monkeys?,humanities,To save them from the clutches of the Wizard,To save them from the approaching tornado,To save them from the lions,To save them from the clutches of the Wizard,To save them from Glenda who had them caged as pets
802,Who was the mother of Zeus?,humanities,Rhea,Maia,Hera,Gaia,Rhea
805,Who is the mother of the nine muses in Greek mythology?,humanities,Mnemosyne,Mnemosyne,Urania,Melpomene,Clio
806,Who is the mother of the Greek god Hephaestus?,humanities,Hera,Artimas,Athena,Hera,Aphrodite
808,"Who is the mother of Athena, the goddess of wisdom?",humanities,Metis,Metis,Thaila,Echo,none of these
810,The first legends about werewolves originated on this continent.,humanities,Europe,Asia,Africa,Europe,South America
811,"According to legends, a human can initiate their transformation into a werewolf if they drink rainwater from this source.",humanities,Wolfs footprint,All of these,Dogs water bowl,Rainwater collected on a rooftop,Wolfs footprint
812,What metal are werewolves afraid of according to modern legends and stories?,humanities,Silver,Gold,Copper,Iron,Silver
813,What method of turning a werewolf back into a normal human being was practiced during the Middle Ages?,humanities,All of these,Exorcism,Medical treatment,All of these,Surgery
814,"People suffering from this mental disorder believe they are able to turn into wolves or werewolves, or any other animal form.",humanities,Clinical lycanthropy,Lupus,Wolf psychiatric syndrome,Split canid personality,Clinical lycanthropy
815,What physical characteristic was used in the past as an indicator that a werewolf is in their human form?,humanities,All of these,All of these,Unibrow,Curved nails,Low set ears
816,What type of people turn into werewolves according to Scandinavian mythology?,humanities,Old women,Murderers,Orphans,Old women,Homeless people
817,What accident turns Jack Nicholsons character into a werewolf in the 1994 horror movie Wolf?,humanities,He is bitten by a wolf.,He is bitten by a wolf.,He is struck by lightning.,He almost drowns and is saved by a wolf.,He finds a cursed statue and takes it home.
818,"According to Greek mythology, Lycaon, king of Arcadia, was turned into a werewolf-like creature because he served Zeus a dish of which of the following?",humanities,Lycaons child,A wolf,Lycaons child,A dog,Lycaons servant
819,What does the wolf-like creature called nahual steal from people according to Mexican legends?,humanities,Cheese,Children,Sheep,Chickens,Cheese
820,"In this passionate and dramatic dance, the man plays the part of a matador and the lady usually represents his cape.",humanities,Paso Doble,Bolero,Paso Doble,Flamenco,Tango
821,"Abrazo, ocho, caminada and giro are terms typically associated with this dance that originated in South America.",humanities,Argentinian tango,Argentinian tango,Rumba,Salsa,Mambo
822,"What 1995 film, directed by Carlos Saura, features performances by Paco de LucÃ­a, JoaquÃ­n CortÃ©s and Manolo SanlÃºcar?",humanities,Flamenco,Carmen,Bolero,Tango,Flamenco
823,"Pas de basque, pas de chat, pas de deux are terms related to ballet. What does the French word pas mean in English?",humanities,step,position,jump,step,turn
824,Which Latin dance is not performed in International Style Ballroom competitions?,humanities,Merengue,Rumba,Samba,Cha-cha-cha,Merengue
825,Which country is not correctly paired with its national dance?,humanities,Brazil - Salsa,Dominican Republic - Merengue,Brazil - Salsa,Hungary - Czardas,Chile - Cueca
826,Who recorded the Academy Award-winning song to which Baby and Johnny performed their final dance in the 1987 movie Dirty Dancing?,humanities,Bill Medley and Jennifer Warnes,Bill Medley and Jennifer Warnes,Maurice Williams  the Zodiacs,Otis Redding,Patrick Swayze
827,Which of the International Ballroom dances is possibly named after a 1930s Mickey Mouse cartoon?,humanities,Jive,Charleston,Foxtrot,Jive,Quickstep
828,"The classical tutu, worn by ballerinas, is featured in this French artists ballet paintings.",humanities,Edgar Degas,Claude Monet,Edgar Degas,Henri Matisse,Pierre-Auguste Renoir
829,"What dance style, that evolved in the 1970s in New York City, involves moves known as Toprock and Downrock?",humanities,Breakdance,Juba dance,Swing,Tap dance,Breakdance
830,In the time line of art history impressionism was part of which period?,humanities,Modern art,Neoclassicism,Renaissance,Modern art,Romanticism
831,"Impressionism took its name from a painting by this artist called Impression, Sunrise.",humanities,Claude Monet,Camille Pissarro,Claude Monet,Ãdouard Manet,Paul CÃ©zanne
832,Who was known as the Father of Impressionism?,humanities,Camille Pissarro,Edgar Degas,Pierre-Auguste Renoir,Camille Pissarro,Claude Monet
833,Who of the following was not an impressionist?,humanities,Jean-LÃ©on GÃ©rÃ´me,Gustave Caillebotte,Berthe Morisot,Mary Cassatt,Jean-LÃ©on GÃ©rÃ´me
834,"Who was the British artist, born in 1839 in France, who painted Street in Moret and Sand Heaps?",humanities,Alfred Sisley,John Sargent,Alfred Sisley,Walter Sickert,Philip  Steer
835,"This French impressionist, whose most famous works were The Pink Dress and Family Reunion, died in the Franco-Prussian War when he was only 29 years old.",humanities,FrÃ©dÃ©ric Bazille,Camille Pissarro,Ãdouard Manet,FrÃ©dÃ©ric Bazille,Gustave Caillebotte
836,Which of these works was not painted by Claude Monet?,humanities,The Luncheon on the Grass,The Luncheon on the Grass,Woman with a Parasol,The Woman in the Green Dress,Bridge over a Pond of Water Lilies
837,"In the late 19th century a group of impressionists, writers and art lovers centered around Edouard Manet, gathered at this site in Paris for discussions.",humanities,CafÃ© Guerbois,CafÃ© Manet,CafÃ© Royal,CafÃ© Guerbois,CafÃ© Soleil levant
838,"This artist, who hated the term impressionist and insisted on being called realist, was famous for painting ballet dancers.",humanities,Edgar Degas,Edgar Degas,Armand Guillaumin,Paul CÃ©zanne,FrÃ©dÃ©ric Bazille
839,"What American impressionist painted the works Tea, The Boating Party, and Summertime?",humanities,Mary Cassatt,Frank W. Benson,Alfred Sisley,Mary Cassatt,Childe Hassam
840,Which of the following is not one of the siblings of Helen of Troy?,humanities,Asclepius,Asclepius,Clytemnestra,Castor,Polydeuces
842,Which one of these is the name of Helen of Troys daughter from Menelaus?,humanities,Hermione,Hermione,Iphigenia,Clytemnestra,Aethra
845,Some legends state that Helen of Troyâs mother was Nemesis and she threw the egg from which Helen was born. Who did Helen share this egg with?,humanities,Dioscuri,Dioscuri,Pleisthenes,Asclepius,Castor
846,"What does the most popular hardcore dancing move, two step look like?",humanities,Placing one foot in front of the other and jumping on it with your arm thrust opposite to the leg that is moving in the front,Placing one foot in front of the other and jumping on it with your arm thrust opposite to the leg that is moving in the front,"Jumping around and swinging your fists, stomping back and froth across the pit",Spinning karate kicks in a sequence,"Punching the floor and stomping in place, throwing your fists back, trying to strike anyone behind you"
847,The most common hardcore move two step was taken from which dance?,humanities,Skanking,Pogo,Mosh,Headbanging,Skanking
848,Ska music was born in Jamaica in the 1960s. Which of these names appears very often in ska lyrics?,humanities,Rudy,Rudy,Bobby,Johny,Jimmy
849,Which New York hardcore punk band did parody hardcore dancing in their music video Step Down?,humanities,Sick of it All,Sick of it All,Minor Threat,Agnostic Front,Comeback Kid
850,What is the name of the act of getting on the stage during a concert and then jumping in the crowd below?,humanities,Stage diving,Crowd diving,Moshing,Crowd surfing,Stage diving
851,At the 2000 Roskilde festival nine people died while crowd-surfing at the concert of which band?,humanities,Pearl Jam,Fantomas,Green Day,Sick of it all,Pearl Jam
852,Which hardcore dance involves people jumping around and pushing each other in a circle in front of the stage?,humanities,Moshing,Pogo,None of these,Headbanging,Moshing
853,What is the name of the act of pretending to play the guitar with your hands and moving your body as if you are following the rhythm of the music?,humanities,Air guitar,Air strings,Pseudo guitar,Air guitar,No strings attached
854,"Which Swedish metal band pretends to play instruments in the video New Millennium Cyanide Christ, while actually only moving their hands and bodies?",humanities,Meshuggah,In Flames,Therion,Opeth,Meshuggah
855,"Which is the American metal band, whose frontman Mark Hunter is often called Metal Moses, because on concerts, he often parted the crowd in two parts, just like Moses did at the Red Sea?",humanities,Chimaira,Murphys law,Chimaira,Cradle of filth,Hatebreed
857,What major language is one of the official languages in New Zealand?,humanities,English,German,English,Spanish,French
858,In what country is the Slavey language spoken?,humanities,Canada,Canada,Slovenia,Australia,South Africa
859,On what continent is the Urdu language spoken?,humanities,Asia,Australia,Asia,North America,Africa
860,"What other name is used for the language known as Siksika and Pikanii, which is spoken in North America?",humanities,Blackfoot,Bigfoot,Blackmouth,Bigmouth,Blackfoot
861,What is the official language in Egypt?,humanities,Arabic,Arabic,English,French,Egyptian
862,"What type of language is the Manx language, spoken on the Isle of Man?",humanities,Celtic,Slavic,Celtic,Semitic,Germanic
863,What is the official language in Ukraine?,humanities,Ukrainian,All of these,Ukrainian,Russian,Moldovan
864,Which of these languages is extinct?,humanities,All of these,Gafat language,Egyptian language,All of these,Miami-Illinois language
865,"What major official language do Senegal, Monaco, Luxembourg, Haiti and Madagascar share?",humanities,French,French,Spanish,English,All of these
866,Which of these mythological figures is not one of the Titanides?,humanities,Selene,Themis,Thetis,Rhea,Selene
867,What does Meter Megale mean?,humanities,Great Mother,Mother of Earth,Gods Mother,Mother of Universe,Great Mother
868,What is Salvador DalÃ­s birth name?,humanities,Salvador Domingo Felipe Jacinto DalÃ­ i DomÃ¨nech,Francisco Salvador Jacinto DalÃ­ i DomÃ¨nech,Salvador Domingo Felipe Jacinto DalÃ­ i DomÃ¨nech,Silvester Pedro Anjel Domingo DalÃ­,DomÃ¨nech Salvador Maria Felipe DalÃ­
869,When was Salvador DalÃ­ born?,humanities,"May 11, 1904","May 11, 1904","April 17, 1907","August 13, 1900","March 14, 19010"
870,Salvador Dalis works can be attributed to this art movement.,humanities,All of these,All of these,Cubism,Dada,Surrealism
871,What title did King Juan Carlos of Spain bestow on Salvador Dali in 1982?,humanities,Marquis of Pubol,Viscount of Pubol,Duke of Pubol,Marquis of Pubol,Baron of Pubol
872,What was the cause of Salvador Dalis death?,humanities,He died from a heart failure.,He died from food poisoning.,He committed suicide.,He died from a heart failure.,He died in a fire that broke out in his house.
873,"What was the name of Salvador Dalis wife, who was also his muse?",humanities,Gala,Frida,Josephine,Gala,Hanna
874,Dali collaborated with British poet Edward James on these two notable surrealist art works.,humanities,Lobster Telephone and the Mae West Lips Sofa,Ballerina in a Deaths Head and The Temptation of St. Anthony,The Persistence of Memory and Swans Reflecting Elephants,Dematerialization Near the Nose of Nero and Galatea of The Spheres,Lobster Telephone and the Mae West Lips Sofa
875,Which one of these art works does not belong to Salvador Dali?,humanities,Lady With Ermine,Meditative Rose,Crucifixion (Corpus Hypercubus),Honey is Sweeter Than Blood,Lady With Ermine
876,Dali engages these recurring images in a large number of his paintings.,humanities,All of these,All of these,Eggs,Watches,Elephants
877,What is the meaning of the name Salvador?,humanities,Savior,Silver,Messenger,Savior,Blessing
878,"The European dragon, which is part of the English mythology, is depicted on the national flag of this country.",humanities,Wales,England,Scotland,Wales,Ireland
879,"The yale, a creature from English and European mythology, resembles this animal.",humanities,Goat,Cat,Wolf,Goat,Rooster
880,What kind of creature is the Melusine according to European folklore?,humanities,A woman with serpent body,A two-headed witch,A fairy,A dog with an eagle head,A woman with serpent body
881,What animal does the English mythological creature Enfield resemble?,humanities,All of these,Lion,All of these,Wolf,Fox
882,Name the creature from British and European mythology which is shaped like a serpent or dragon and swallows its own tail.,humanities,Ouroboros,Basilisk,Crocotta,Salamander,Ouroboros
883,What head does the mythological creature called manticore have?,humanities,Human head,Lions head,Human head,Dragons head,Horse head
884,Where does the British mythological creature Afanc live according to legend?,humanities,In lakes,Under beds,In graveyards,In the woods,In lakes
885,"What creature from Arthurian legends has a serpents head, a leopards body and deers feet?",humanities,Questing Beast,Questing Beast,Cockatrice,Azure Dragon,Mandragora
886,What kind of creature is the Fuath according to Celtic mythology?,humanities,Water spirit,Water spirit,Werewolf,Witch,Flower fairy
887,What is the Banshee spirit from Irish mythology associated with?,humanities,Death,Death,Wealth,Food,Birth
888,"Giovanni Battista Tiepolo, an Italian painter who became most famous in Europe between 1750 and 1770, is a representative of which art movement?",humanities,Rococo,Renaissance,Rococo,Humanism,Romanticism
889,"What was the nickname of Jacopo Robusti (1518-1594), an Italian artist, often compared to Furioso?",humanities,Tintoretto,Scheggia,Michelangelo,Uccello,Tintoretto
890,"Sfumato, which means blended in Italian is an art technique, created by which Italian Renaissance artist?",humanities,Leonardo da Vinci,Michelangelo,Tintoretto,Leonardo da Vinci,Titian
891,"Which of the following works was painted by Titian, one of the most famous painters of the Renaissance and the Vetian school?",humanities,Penitent Mery Magdalen,Penitent Mery Magdalen,Madona and Child Blessing,Marta and Mary Magdalen,Madona della Scala
892,"The paintings of Italian painter Giorgio Morandi, who was born in Bologna in 1890, were featured in which film by Federico Fellini?",humanities,La Dolce Vita,Lici del Varieta,Satyricon,La Dolce Vita,Roma
893,"The movement Pittura Metafisica (metaphysical painting), that presents an alternative and illogical reality, was founded in 1917 by which Italian artists?",humanities,Carlo Carra and Giorgio de Chirico,Carlo Carra and Giorgio de Chirico,Amedio Clemente Modigliani and Giorgio de Chirico,Emilio Vedova and Amedio Clemente Modigliani,Emilio Vedova and Carlo Carra
894,Leonardo da Vinci was hired to paint one of the walls of the Palazzo Vecchio in Florence. Who was his rival that painted the opposite wall?,humanities,Michelangello,Michelangello,Raphael,Donatello,Bernini
895,"Which Italian artist made the sculpture Neptune and Triton, displayed in the Victoria and Albert Museum in London?",humanities,Gian lorenzo Bernini,Gian lorenzo Bernini,Francesco di Giorgio Martini,Donatello,Ernesto Biondi
896,It is widely believed that the foxtrot dance got its name from which of the following?,humanities,An actor,A flower,A type of food,An actor,An animal
897,In what country did the Bachata dance originate?,humanities,Dominican Republic,Jamaica,Dominican Republic,Cuba,Brazil
898,"What dance does Al Pacinos character perform in the 1992 movie Scent of a Woman, when he gets enchanted by the perfume of his dancing partner?",humanities,Tango,Bolero,Flamenco,Tango,Rumba
899,What is the popular dance style Charleston named after?,humanities,A city,Its inventor,A piece of clothing,A city,A composer
900,"Toprock, footwork, power moves, freezes, and suicides are techniques used in this popular dance style.",humanities,B-boying,B-boying,Locking,Krumping,Popping
901,In which country did the Mambo music and dance originate in the 1930s?,humanities,Cuba,Paraguay,Argentina,Cuba,Nicaragua
902,"In the 1950s, what name was used for the dance that is nowadays referred to as boogie-woogie?",humanities,Rocknroll,Rocknroll,Quickstep,Swing,Jive
903,Which is the oldest of the so-called ballroom dances?,humanities,Viennese Waltz,Viennese Waltz,Quickstep,Peabody,Foxtrot
904,In what country did the Cha-cha-cha dance originate?,humanities,Cuba,Colombia,Brazil,Cuba,Dominican Republic
905,"Cali, Rueda and Casino are different styles of this popular Latin dance.",humanities,Salsa,Rumba,Salsa,Bachata,Samba
906,What is the Tagalog word for tree?,humanities,puno,kahoy,bahay,bola,puno
907,What does the Tagalog word pera mean in English?,humanities,money,candle,book,pen,money
909,What does the Tagalog phrase Saan ka nakatira? mean in English?,humanities,Where do you live?,What is your name?,How do you know?,Where do you live?,When is your birthday?
910,"Beautiful is to the Tagalog word maganda, as fat is to this word.",humanities,mataba,pangit,makulay,mainit,mataba
912,One is to the Tagalog word isa as two is to this Tagalog word.,humanities,dalawa,lima,tatlo,apat,dalawa
914,What Tagalog word means Monday?,humanities,Lunes,Miyerkules,Martes,Huwebes,Lunes
915,What does the Tagalog word Sabado mean in English?,humanities,Saturday,Friday,Saturday,Monday,Thursday
916,What is the lyrical dance a mix of?,humanities,Jazz and Ballet,Tap and Jazz,Ballet and tap,Jazz and Ballet,Jazz tap and ballet
919,"In dancing, what is Triple Threat?",humanities,"Singing, Dancing and Acting","Hip Hop, Jazz and Point","Tap, Jazz and Ballet","Singing, Dancing and Acting","Point, Ballet and Jazz"
920,Of what origin was painter and etcher Rembrandt?,humanities,Dutch,Italian,French,Spanish,Dutch
921,Rembrandt initially achieved success as a painter of what type of paintings?,humanities,Portraits,Portraits,Murals,Marine paintings,Icons
922,What personal tragedy did Rembrandt experience after he got married?,humanities,All of these,His first child died.,His second child died.,His third child died.,All of these
923,Why did Rembrandt nearly go bankrupt at a certain point of his life?,humanities,He collected tons of art pieces.,He was a gambler.,He collected tons of art pieces.,He spent his money on alcohol.,All of these
924,"What common name was given to Rembrandts famous painting, The Company of Frans Banning Cocq and Willem van Ruytenburch?",humanities,The Night Watch,The Guard of the Tower,The Night Watch,The Evening Council,The Men in Armor
925,Rembrandt is believed to have suffered from this medical condition.,humanities,Stereoblindness,Shortsightedness,Night blindness,Stereoblindness,All of these
926,Who is the man whose corpse is depicted in Rembrandts famous painting The Anatomy Lesson of Dr. Nicolaes Tulp?,humanities,A criminal,Rembrandts father,Rembrandt himself,Rembrandts son,A criminal
927,During what century did painter Rembrandt live and work?,humanities,Seventeenth century,Eighteenth century,Seventeenth century,Sixteenth century,Fifteenth century
928,What did Rembrandt seek to achieve in his art according to a statement he made in a letter?,humanities,the greatest and most natural movement,the greatest and most natural movement,to provoke the beholder to create a story in his own head,to keep the eye of the beholder on the painting,"the best possible combination of light, shadow and color"
929,Which of these is true about Rembrandts famous painting The Storm on the Sea of Galilee that was stolen in 1990?,humanities,It is the only marine painting by Rembrandt.,It is the only marine painting by Rembrandt.,It is Rembrandts only work to feature the image of Jesus.,All of these,It is the only painting by Rembrandt to feature religious images.
930,"What is the missing word from the Chinese proverb: If the wind comes from an empty ..., its not without a reason?",humanities,Cave,Cave,Room,Chest,House
931,"What is the meaning of the Chinese proverb, Riding a mule while looking for a horse?",humanities,Keeping what you have but looking for better options,Keeping what you have but looking for better options,Looking for something that you already have,"Looking for trouble, not being satisfied with what you have",Taking what you have for granted
932,What word is missing from the Chinese proverb: A ... can start a fire that burns the entire prairie?,humanities,Spark,Child,Match,Spark,Straw
