,question,category,answer,choices/0,choices/1,choices/2,choices/3
3819,"In Project Runway, Season One, as one of their challenges the participants had to design a new uniform for what profession?",television,Postal Worker,Postal Worker,Police Officer,Zoo Keeper,Flight Attendant
3820,"What was the name of the spin-off show featuring the winner of Project Runway, Season One?",television,Project Jay,Project Jay,Jay on the Runway,Project Kara,Kara on the Catwalk
3822,"Which character on the sitcom House of Payne has a habit of saying, What the hell??",television,Curtis,Calvin,CJ,Curtis,Ella
3823,What House of Payne character was a drug addict?,television,Janine,Calvin,Jasmine,Janine,Ella
3826,What is the name of the fire truck on the TV show House of Payne?,television,Ruby,Alexis,The Big Red,Ruby,It has no name.
3827,What happened to Janine and C.J.s house on the TV show House of Payne?,television,It caught on fire.,It was demolished.,None of these,It caught on fire.,It got robbed.
3828,"Which House of Payne character often says, Ya heard me.?",television,Curtis,Curtis,Ella,Jeanine,Malik
3829,Whose homeboys are Pookie and Peanut on the sitcom House of Payne?,television,Calvins,Calvins,C.J.s,Ellas,Maliks
3830,Where is the sitcom House of Payne set?,television,"Atlanta, Georgia","Atlanta, Georgia","San Francisco, California","Albany, Georgia","Savannah, Georgia"
3831,Who did Calvin marry on the TV show House of Payne?,television,Miranda,Nicole,Lanai,Nobody,Miranda
3832,How many seasons of The O.C. series were filmed?,television,4,6,1,2,4
3833,Who plays Summer Roberts on the TV show The O.C.?,television,Rachel Bilson,Rachel Bilson,Mischa Barton,Kelly Rowan,Alexis Bedel
3834,What is the uber-holiday that The O.C. character Seth Cohen created when he was six years old?,television,Chrismakkah,Eastover,Passter,Chrismakkah,Hanakkrisma
3835,Who are the four friends in the core circle on The O.C.?,television,"Seth, Ryan, Marissa, Summer","Seth, Ryan, Marissa, Summer","Taylor, Seth, Ryan, Henri-Michael","Holly, Luke, Seth, Marissa","Holly, Luke, Jesse, Trey"
3836,"In the final episode of The O.C., Summer says, Youre my destiny Cohen. What does he say in response?",television,Go save the world Summer Roberts.,These GEORGE guys...Im not so sure about them.,Go save the world Summer Roberts.,I love you.,Ah----Summer.
3838,Which character dies in the tragic season 3 finale of The O.C.?,television,Marissa,Summer,Ryan,Marissa,Seth
3839,What is Narutos dream in the self-titled series?,television,To become a Hokage,To become a S-nin,To become a Hokage,To become a chuunin,To become a miracle worker
3840,What is the name of Narutos love interest in the Naruto series?,television,Sakura Haruno,Sakura Haruno,Tenten,Hyuuga Hinata,Temari
3841,Who is the mother of fictional character Naruto?,television,Kushina Uzumaki,Hyuuga Neji,Minato Namikaze,Kushina Uzumaki,Hyuuga Hinata
3842,When was manga character Naruto born?,television,October 10,May 1,November 23,October 10,None of these
3843,Which of Narutos teammates defects from Team 7 at the end of part one of the series?,television,Sasuke Uchiha,Kankuron,Hinata,Rock Lee,Sasuke Uchiha
3844,Who sealed the Kyuubi in the Naruto series?,television,Yondaime,Sandaime,Crodaime,Nidaime,Yondaime
3845,What character has a long time crush on Naruto?,television,Hyuuga Hinata,Haruno Sakura,Ayame,Hyuuga Hinata,Tenari
3846,How old is Naruto in the 2nd part of the series?,television,15 years,15 years,10 years,20 years,21 years
3847,How tall is Naruto in the 1st and 2nd part of the series?,television,147 cm and 166 cm,130 cm and 136 cm,147 cm and 166 cm,149 cm and 125 cm,140 cm and 125 cm
3848,What was the new technique fictional character Naruto learned?,television,Oodama Rasengan,Raikiri,None of these,Chidori,Oodama Rasengan
3850,Marlena attended college in what fine Midwestern city?,television,Chicago,Indianapolis,Omaha,Chicago,Dayton
3851,Which of the following is a correct listing of Marlenaâs children?,television,"DJ, Eric, Sami, Belle","Carrie, Eric, Sami, Belle","Eric, Sami, Belle","DJ, Carrie, Eric, Sami, Belle","DJ, Eric, Sami, Belle"
3853,"The actors who portray these characters on The Office went to high school together in Atlanta, Georgia.",television,Kevin and Andy,Kelly and Ryan,Angela and Jan,Kevin and Andy,Stanley and Kevin
3854,The actress who portrays this character on The Office is the daughter of a famous trumpeter and a  famous actress.,television,Karen,Angela,Phyllis,Karen,Jan
3855,The actor who plays this Office character sang with the group The Grass Roots.,television,Creed,Darryl,Karen,Kevin,Creed
3856,The actor who plays this Office character grew up in Indonesia.,television,Angela,Kelly,Jan,Angela,Creed
3857,"The actors who play these roles on The Office are, in real life, brother-in-law and sister-in-law.",television,Toby and Angela,Ryan and  Kelly,Michael and  Meredith,Toby and Angela,Kevin and  Phyllis
3858,What is Stanleys last name in The Office?,television,Hudson,Hudson,Helms,Philbin,Baker
3859,"Steve Carrell, who plays Michael Scott, on The Office was a correspondent on The Daily Show. What other Office actor was a Daily Show correspondent?",television,Ed Helms,Ed Helms,Rob Corddry,Stephen Colbert,Bob Riggle
3860,Name the actress who plays Phyllis on the sitcom The Office.,television,Phyllis Smith,Phyllis Vance,Phyllis Herbert,Phyllis Landry,Phyllis Smith
3861,"Where was the actor, who plays Office character Oscar, born?",television,Cuba,Cuba,New Jersey,Texas,Mexico
3862,The actor who plays this role on The Office  was an original  co-executive producer of the show.,television,Toby,Ryan,Toby,Angela,Andy
3863,What is the real name of the actress who plays Kelly on the TV show The Office?,television,Vera Chokalingam,Mindy Kapoor,Mindy Patel,Vera Chokalingam,Mindy Kaleen
3864,The actor who plays this role on The Office had a comedy act that ran over four years at The L.A. Improv.,television,Meredith,Phyllis,Ryan,Meredith,Angela
3865,The actress who lays this role on the sitcom The Office was both a ballet dancer and a St. Louis Cardinal Cheerleader.,television,Phyllis,Jan,Katy,Phyllis,Angela
3866,What role does Melora Hardin play in The Office?,television,Jan,Phyllis,Katy,Jan,Angela
3867,Find the correct statement regarding The Office cast.,television,The actor who plays Kevin graduated from Southern Methodist University.,The actress who played Karen graduated from Dartmouth.,The actor who plays Ryan graduated from Amherst.,The actor who plays Kelly graduated from Harvard.,The actor who plays Kevin graduated from Southern Methodist University.
3868,This British actor starred as the office manager in the original British version of The Office. He helped  create and write the American version.,television,Ricky Gervais,Ricky Gervais,Greg Daniels,Leo Slutsky,Stephen Merchant
3869,Several of the actors on The Office were born in Massachusetts. Which two roles are played by actors  who went to high school together and played baseball together in Massachusetts?,television,Jim and Ryan,Jim and Ryan,Jim and  Dwight,Jim and Andy,Toby and Kevin
3870,Ross and Rachel kiss for the first time in an episode titled The One with the East German Laundry Detergent. Name the location of this landmark kiss.,television,A laundromat,Central Perk,A laundromat,The laundry room at Ross,Rachels apartment
3871,Who kisses Chandlers flamboyant romance-novelist mother in the Friends episode titled The One with Mrs. Bing?,television,Ross,Paolo,None of these,Joey,Ross
3872,Who was baby-sitting Ross monkey when he slipped out of the apartment  in the episode The One Where the Monkey Gets Away?,television,Rachel,Joey,Monica,Phoebe,Rachel
3873,"In the Friends episode The One with the Ick Factor, Monicas boyfriend reveals that hes a high school senior, not a college senior. What was his name?",television,Ethan,Ethan,Eduard,Jason,Edgar
3874,Which of these characters of the X-Men series is the only person whom Rogue can touch and not absorb his/her powers?,television,Sauron,Cyclops,Storm,Gambit,Sauron
3875,"What is the name of the girl that X-Men member Cyclops meets and protects at a night club, while Jean Grey is in the hospital?",television,Dazzler,Emma Frost,Dazzler,Psylocke,Callisto
3877,"Who is the Sun God of the Savage Land, featured in the X-Men series?",television,Garokk,Ra,Helios,Garokk,Apollo
3878,Frederick Dukes is the real name of which X-Men villain?,television,Blob,Quicksilver,Sabretooth,Apocalypse,Blob
3879,What mutant tricked the Phoenix into thinking the X-Men were enemies and in doing so helped with the creation of the Dark Phoenix?,television,Mastermind,Mastermind,Emma Frost,Mister Sinister,Brainchild
3880,"This member of the X-Men team, who has the power to control the weather, is captured by Sauron.",television,Storm,Jean Grey,Charles Xavier,Cyclops,Storm
3881,"When the Friends of Humanity have some of the X-Men trapped, what object does Beast throw to Gambit?",television,Billiard Ball,Rock,Grenade,Billiard Ball,Marble
3882,"In the X-Men series, Graydon Creed, the leader of the Friends of Humanity, is the son of which mutant?",television,Sabretooth,Storm,Mystique,Sabretooth,Magneto
3883,"When the X-Men have their mutant powers stripped in the Savage Land, who is the only mutant to escape the initial attack?",television,Wolverine,Gambit,Beast,Wolverine,Colussus
3884,What is the name of Carlys older brother on the TV show iCarly?,television,Spencer,Spencer,Stan,Stephen,Mike
3885,"Why doesnt Carly, the protagonist of iCarly, live with her father?",television,He is in the Air Force and is stationed on a submarine.,He moved away.,He is a world photographer.,He is in the Air Force and is stationed on a submarine.,He is in the hospital.
3886,What iCarly character is often a target of Sams bullying?,television,Gibby,Freddy,Spencer,Gibby,Carly
3887,Why did Sam have to get a job on the TV show iCarly?,television,She owed Carly and Freddy money.,She needed money to buy beef jerky.,None of these,She owed Carly and Freddy money.,She owed her mom money.
3889,"On the TV show iCarly, who brought Carly and Spencer gifts from their dad?",television,Colonel Morgan,Tom Hanks,Robbin Williams,Jeff Smith,Colonel Morgan
3891,What does iCarly character Sam love to eat?,television,All of these,chili,All of these,ribs,meat
3892,This animated sketch debuted on The Dana Carvey Show before it moved to Saturday Night Live.,television,The Ambiguously Gay Duo,The Ambiguously Sexy Teacher,The Ambiguously Strange Trio,The Ambiguously Friendly Family,The Ambiguously Gay Duo
3893,Which of these shows does the famous comedy sketch The Funniest Joke in the World belong to?,television,Monty Pythons Flying Circus,Saturday Night Live,MADtv,SCTV,Monty Pythons Flying Circus
3894,The Monty Python sketch The Bruces involves three Australian scientists working at the fictitious University of Woolloomooloo. What is their field of study?,television,Philosophy,Philosophy,Physics,Mathematics,Chemistry
3895,"This famous Saturday Night Live sketch, starring Dana Carvey and Mike Myers had a movie spin-off, followed by a sequel.",television,Waynes World,Coffee Talk with Linda Richman,The Whiners,Wake Up and Smile,Waynes World
3896,Who played Canteen Boy in the eponymous SNL sketch series?,television,Adam Sandler,Tim Meadows,Chris Farley,Adam Sandler,David Spade
3897,Who is responsible for the signature animations in the show Monty Pythons Flying Circus?,television,Terry Gilliam,John Cleese,Eric Idle,Terry Jones,Terry Gilliam
3898,Which of these sketches wasnt performed in the Monty Python Live at the Hollywood Bowl concert movie?,television,Marriage Guidance Counsellor,The Ministry of Silly Walks,Colin Bomber Harris,Argument Clinic,Marriage Guidance Counsellor
3899,Which of these movies wasnt spoofed on the Chappelles Show sketch series Real Movies?,television,Titanic,The Matrix,Deep Impact,Pretty Woman,Titanic
3900,Which of these characters wasnt part of the sketch The Monsters on the Chapelles Show?,television,Dracula,Wolfman,Frankenstein,The Mummy,Dracula
3901,"Which of these movies is based on a recurring sketch on Saturday Night Live, starring Will Ferrell and Chris Kattan?",television,A Night at the Roxbury,Corky Romano,Kicking and Screaming,Old School,A Night at the Roxbury
3902,"Name the Tollan justice ceremony that Skaara and his Goauld are put through and the Stargate-1 team witness, along with a member of the Knox?",television,Triad,Trial,Kebb,Corai,Triad
3903,"At the beginning of Season One of One Tree Hill, who is Payton dating?",television,Nathan,Nathan,Jake,Lucas,Tim
3904,What is the relationship between Lucas and Nathan in Season One of the One Tree Hill TV series?,television,Half brothers,Cousins,Teacher/student,Best friends,Half brothers
3905,"In Season One of One Tree Hill, who is the first team mate to treat Lucas like a member of the Ravens?",television,Jake,Skillz,Nathan,Jake,Tim
3906,"In the first season of the hit TV series One Tree Hill, Jake is late for practice a lot and the coach lets him off the hook. Why?",television,Jake has a baby daughter that he is raising on his own.,"Jake has to take care of his mother, who is dying.",Jake is failing and needs tutoring after school.,Jake has a baby daughter that he is raising on his own.,Jake has cancer and needs to go to treatment.
3907,Lucas is dating Brooke halfway through the fist season of the teen drama One Tree Hill. With whom does he cheat on Brooke?,television,Payton,Nicky,Hailey,Payton,Bevan
3908,Who is Lucas best friend since childhood on the teen drama One Tree Hill?,television,Hailey,Payton,Jake,Skillz,Hailey
3911,Who is the father figure in Lucas life in the hit teen series One Tree Hill?,television,Keith,Keith,Dan,Andy,Whitey
3913,Who gets married at the end of Season One of the TV series One Tree Hill?,television,Nathan  Hailey,Lucas  Brooke,Nathan  Hailey,Keith  Karen,Dan  Deb
3915,Aqua Teen Hunger Force is a 15 minute show that airs on Cartoon Networks Adult Swim lineup. It is actually a spin-off from another Adult Swim show. What show did the Aqua Teens first appear on?,television,Space Ghost Coast 2 Coast,"Harvey Birdman, Attorney at Law",Sealab 2021,Space Ghost Coast 2 Coast,The Brak Show
3916,What year did Behind the Music debut on VH1?,television,1997,1992,1988,1990,1997
3917,Who was the narrator of Behind the Music?,television,Jim Forbes,Jim Forbes,Thin Lizzy,Matthew Logan,Nate Dogg
3919,Which of the following artists were featured on both Behind the Music and VH1 Legends in the period 1997-2006?,television,"John Lennon, Pink Floyd","Queen Latifah, LL Cool J","John Lennon, Pink Floyd","Ike Turner, New Edition","Blondie, Sting"
3920,Who were the first 2 episodes of Behind the Music about?,television,MC Hammer and Milli Vanilli,Teddy Pendergrass and Andy Gibb,Run DMC and Boy George,MC Hammer and Milli Vanilli,Fleetwood Mac and Vanilla Ice
3921,"In 1998, Behind the Music profiled this country/folk singer who died in 1997.",television,John Denver,Waylon Jennings,Sonny Bono,John Lennon,John Denver
3922,"These two Behind the Music stars, featured in 1997 and 1998 respectively, were pop teen idols in their day only to fall tragically short of their potential.",television,Andy Gibb and Leif Garrett,Andy Gibb and Leif Garrett,David Cassidy and Donny Osmond,Peter Tosh and John Lennon,Boy George and Sonny Bono
3923,What actor played Kenan on the show Kenan  Kel?,television,Kenan Thompson,Kenan Thompson,Kel Mitchell,Kel Kimble,Kenan Rockmore
3924,What was Kels favorite beverage on the show Kenan  Kel?,television,orange soda,yellow gatorade,green tea,black coffee,orange soda
3925,Where did Kel work on the sitcom Kenan  Kel?,television,He didnt have a job.,The local mall,Rigbys grocery store,Bicycle shop,He didnt have a job.
3926,What was Kenans sisters name on Kenan  Kel?,television,Kyra,Kyra,Kelly,Keesha,He didnt have a sister
3928,"What did Kenan shout, in almost every episode of Kenan  Ken, when something went wrong?",television,Why!,Why!,Crud!,Axe!,No!
3930,Which one of the following DID NOT happen on the show Kenan  Kel?,television,Kel ends up with two dates on the same day.,Kel ends up with two dates on the same day.,Kenan gets his head stuck in a fence.,Kenan staples bananas back together.,Kel loses the winning lottery ticket.
3931,How many episodes of the animated show Top Cat were aired on television?,television,30,30,45,60,75
3932,Where does the main character of the show Top Cat sleep?,television,in a garbage can,in a garbage can,on a cot,in a tent,on a park bench in the alley
3933,"In the show Top Cat, what part of New York City does the main character and his gang live in?",television,Manhattan,Bronx,Brooklyn,Queens,Manhattan
3934,Who does Omar testify against in Season Two of The Wire?,television,Bird,Bird,Brother Mouzone,Stringer,Avon
3935,What article of clothing does the prosecutor insist Omar Little wear for the trial while on the stand?,television,A tie,shoes,A tie,Suit jacket,A clean shirt
3937,What detective from the series The Wire went to the same school as Omar?,television,Bunk,Prez,Bunk,Herc,McNulty
3938,"In the TV series The Wire, Omar uses a disguise for one of his robberies. What does he disguise himself as?",television,An old man in a wheelchair,An old lady with a cane,An old man in a wheelchair,He wears a President Nixon mask,He paints his face white
3939,What saves Omar from being shanked in prison on the TV drama The Wire?,television,Books,Books,His smooth way of talking,His knowledge of the law,His reputation
3940,What was Amanda doing the first time Kyle saw her in the TV series Kyle XY?,television,Playing the piano.,Kissing her boyfriend.,Making cookies.,Playing the piano.,Reading a book.
3941,Why does Kyle from the series Kyle XY not have a belly button?,television,Because he was not nourished by a placenta,Because he was not nourished by a placenta,Because it was removed,Because he isnt human,Because the placenta was attached elsewhere
3942,How did Kyle save Fosss life in the drama series Kyle XY?,television,By climbing a wall,By performing surgery on him,By climbing a wall,By taking a bullet for him,By sucking out the poison
3943,Who killed Professor Kern in Kyle XY?,television,Foss,Jessi,Baylin,Kyle,Foss
3945,What is Declans affectionate nickname for Lori in the TV series Kyle XY?,television,Trager,Honey,Kiddo,Trager,Slim
3946,"In the TV series Kyle XY, why is Josh reluctant to touch Andys breasts?",television,Because its their last day together,Because she has cancer,Because hes a good boy,Because hes angry with her,Because its their last day together
3947,Who destroyed the zzyzyx lab in Kyle XY?,television,Tom Foss,Adam Baylin,Tom Foss,Kyle,Steve Trager
3948,Where did Kyle XY character Josh Trager get his marijuana?,television,From his parents,From a drug dealer,From his parents,"From his sister, Lori",From his online computer games buddy
3949,What is the first thing Kyle from the series Kyle XY says when he goes to live with the Tragers?,television,He asks for juice.,He tells Mrs. Trager he loves her.,He asks for juice.,He yells in pain when Josh steps on his foot.,He says hes sorry for spilling the milk.
3950,What was Sgt. Saundersâ main weapon in the Combat! TV series?,television,Thompson sub-machine gun,.38 caliber pistol,Bazooka,Thompson sub-machine gun,M-1 rifle
3951,"In the Combat! TV series, what was Saundersâ first name?",television,Chip,Nick,Hammer,Sal,Chip
3952,How many Combat! seasons were filmed in color?,television,One,Two,None,One and a half,One
3953,"The squad member Caje from the Combat! TV series, was of what heritage?",television,Cajun,Cajun,Seminole,Mohawk,Italian
3955,Who was the tallest man in the squad on the TV show Combat?,television,Littlejohn,Lt. Hanley,Kirby,Doc,Littlejohn
3957,The TV show Combat! depicted action that took place in which country (countries)?,television,France only,France only,France and Germany,Italy and France,"Italy, France and Germany"
3959,"On the Combat! TV show, Sgt. Saundersâ helmet was unusual in what way?",television,"It was a camouflage helmet, not used in Europe.",It had a small hole in the right side.,"It was a camouflage helmet, not used in Europe.",It had a small peace sign on the back.,It had two straps.
3961,"In Anne, the season 3 premiere, Buffy the Vampire Slayer has taken a job as what?",television,A waitress,A short order cook,A janitor,A waitress,A banker
3962,"In the episode of the Buffy series, titled Dead Mans Party, what is the name of the neighbor that had been helping Joyce cope with Buffys departure?",television,Pat,Ann,Pat,Peg,Clara
3964,"In the episode Homecoming, Buffy the Vampire Slayer and Cordelia are at each others throats. Why?",television,They are both running for Homecoming Queen.,They are both running for Homecoming Queen.,Cordelia thinks Buffy stole Xander from her.,Buffy is jealous of Cordelias popularity.,Cordelia thinks Buffy can bake better than she can.
3966,What is the name of the woman claiming to be Faiths new watcher in the Buffy episode Revelations?,television,Gwendolyn Post,Gwen Raiden,Gertrude Stein,Gemma McCoy,Gwendolyn Post
3968,"In the episode of the Buffy series, The Wish, actress Emma Caulfield makes her first appearance as Anyanka (later shortened to Anya). What was her job?",television,Vengeance Demon,Demon Hunter,Vengeance Demon,Vampire Hunter,Waitress
3969,"What is the name of the evil being assaulting Angel in the episode of the Buffy show, titled Amends?",television,The First Evil,The Evil,The Great Evil,The Evil One,The First Evil
3970,"In the episode of the Buffy series, Gingerbread, Amy turns herself into this animal to escape a witch-hunting mob.",television,A rat,A dog,A cat,A snake,A rat
3972,"In the episode Earshot, Buffy the Vampire Slayer is exposed to demon blood and develops the ability to read minds. She discovers someone at the school is plotting to kill several people. Who was the culprit?",television,The Lunch Lady,Faith,Mayor Wilkins,Jonathon,The Lunch Lady
3974,"In the Buffy episode Graduation Day Part One, as the Mayor prepares for his ascension (a ceremony in which he will become 100% pure demon and destroy Sunnydale in the process), Faith is taking care of other business. What is she doing?",television,She shoots Angel with a poisoned arrow,She shoots Angel with a poisoned arrow,She kidnaps Willow,She tries to kill Xander,She attacks Buffy
3975,"In the episode Graduation Day Part two, how does Buffy the Vampire Slayer defeat the demonified mayor Wilkins?",television,She lures him into the school and blows it up.,She lures him into the school and blows it up.,She shoots him.,She convinces him he cannot win.,She cuts his head off.
3976,Who taught Gabrielle to use her staff in the series Xena: Warrior Princess?,television,"Ephiny, the Amazon","Ephiny, the Amazon",Joxer,"Who knows, she had the skill from the beginning",Xena
3977,What is the name of Gabrielles daughter in the Xena series?,television,Hope,She didnt have a daughter.,Hope,Eve,Faith
3979,Gabrielle from the series Xena: Warrior Princess finally married. What was her husbands name?,television,"Perdicas, a boy from her hometown that she was promised to.","Perdicas, a boy from her hometown that she was promised to.",Joxer,None of these,"Orion, a young bard she met while competing for a spot at Athens City Academy of the Performing Bards"
3982,In the episode of the Xena series The Quill is Mightier how does Gabrielle finally end the curse of the enchanted scroll?,television,The Scroll was filled and all was right with the world (or at least back to normal).,The Scroll was filled and all was right with the world (or at least back to normal).,"The Scroll was burned in a fire, leaving only ashes and nothing left to write on.",The Scroll was torn in shreds making it useless.,The Scroll remains enchanted and is highlighted in the episode The Xena Scrolls.
3983,What creature wasnt Gabrielle turned into during the course of the series Xena:Warrior Princess?,television,A Valkyrie,A Valkyrie,An Arch-Angel,A Bacchae,A Mermaid
3984,What is the name of Barbaras sister on the TV show Big Love?,television,Cindy,Cindy,Kathy,Jakie,Colleen
3986,In the 80s cartoon Thundercats what was the name of Lion-Os sword?,television,Sword of Omens,Blade of Victory,Sword of Destiny,Sword of Omens,Blade of the Cat
3988,In what year was the series Thundercats created?,television,1983,1983,1986,1984,1985
3989,How many episodes of the animated series Thundercats were produced?,television,130,70,81,52,130
3991,Who is the only person Jack tortures in Season Four of 24?,television,Paul Raines,Audrey Raines,Paul Raines,Habib Marwan,Behrooz Araz
3992,Who did Jack shoot in the kneecap for information in Season Five of 24?,television,Miriam,Tony,Elizabeth,Christopher,Miriam
3994,What year did VH1 hit the airwaves?,television,1985,1980,1990,1985,1982
3995,What former VH1 Video DJ was in the news in 2007 due to his outspoken views?,television,Don Imus,Don Imus,Tim Byrd,Max Snell,Kurt Loder
3997,Whose soulful rendition of the Star Spangled Banner premiered on VH1 on its first night of airing?,television,Marvin Gaye,Isaac Hayes,Whitney Houston,Marvin Gaye,Aretha Franklin
4000,Which actor on Roswell is the son of another famous actor?,television,Colin Hanks,Jason Behr,Colin Hanks,Bryan Cosner,Brenden Fehr
4001,The actress who played Isabel Evans on Roswell was cast in what television drama in 2005?,television,Greys Anatomy,One Tree Hill,Greys Anatomy,The O.C,General Hospital
4002,"In the Roswell episode entitled, 285 South, what is Michaels destination when he steals Marias car...with her in it?",television,"Marathon, Texas","Alberqurque, New Mexico","San Antonio, Texas","Phoenix, Arizona","Marathon, Texas"
4003,"What Roswell character utters the line, Take a Psych class, because you are controlling?",television,Liz Parker,Maria DeLuca,Liz Parker,Max Evans,Isabel Evans
4005,What item does Michael make for Maria as an apology in the series Roswell?,television,napkin holder,shoe tree,napkin holder,necklace,car bumper
4006,"In the Roswell episode entitled Heat Wave, where is the party that everyone attends held?",television,The old Soap Factory,The Crash Down,The Evans House,Marias House,The old Soap Factory
4008,What did Michael give to Maria for Christmas in the sci-fi series Roswell?,television,a car bumper,a shoe tree,a napkin holder,a car bumper,a necklace
4009,Who sings the Roswell theme song Here with Me?,television,Dido,Dido,The Muffs,Tilt,Carole King
4010,In what field did Jay Leno get a Bachelors degree from the Emerson College?,television,Speech therapy,Speech therapy,Film directing,Acting,Computer studies
4011,What close relative of Jay Leno was a Vietnam veteran?,television,His brother,His brother,His grandfather,His father,His uncle
4012,What is Jay Lenos real first name?,television,James,Jason,James,Jonathan,Jeremiah
4013,"When he was a child, Jay Leno used to say that one day he would make this accomplishment, which turned out to be a prophesy.",television,Take over Johnny Carsons job,Work for television,Become stinking rich,Become annoyingly famous,Take over Johnny Carsons job
4014,Why did Jay Leno claim that he didnt want to have corrective surgery to fix his mandibular prognathism?,television,Because of the long healing period,He was afraid,Because of the long healing period,He liked himself the way he was,Because his wife said she would leave him if he ever did
4015,"What unforgettable question did Jay Leno ask Hugh Grant on July 10, 1995 on the The Tonight Show in reference to Hughs arrest for being with a prostitute?",television,What the hell were you thinking?,Whet the hell were you on?,And how was it?,What the hell were you thinking?,"Dont you have a wife, man?"
4016,What was Jay Leno forbidden to do when he was a defense witness in the 2005 trial of Michael Jackson?,television,Tell jokes about Michael or the trial,Talk about Michael Jackson in general,Tell jokes about Michael or the trial,Host the The Tonight Show for a while,Get closer to Michael Jackson
4017,Jay Leno is widely known for his massive collection of these objects.,television,Automobiles,Automobiles,Rifles,Arabian horses,Golf clubs
4018,What is the title of the book written by Jay Leno in 2005?,television,How to Be the Funniest Kid in the Whole Wide World (or Just in Your Class),Halloween,All of these,How to Be the Funniest Kid in the Whole Wide World (or Just in Your Class),My Family And Other Animals
4019,What is the name of the superhero cartoon character voiced by Jay Leno in the animated TV series The Fairly OddParents?,television,Crimson Chin,Crash Nebula,Crimson Chin,King Grippulon,Bronze Kneecap
4020,What is the name of the hotel in the novel The Shining?,television,The Overlook,The Oakwood,The Overlook,The Woodhaven,The Mountain Lodge
4021,In what novel by Stephen King did Reverend William Rose and Father John Brigham lead their respective congregations into battle against each other?,television,Needful Things,The Stand,Salems Lot,Pet Sematary,Needful Things
4024,Under what circumstances do Charlies parents meet in the novel Firestarter?,television,In an experimental drug trial in college,In an experimental drug trial in college,In a mental hospital as teenagers,At a Fraternity party,At the scene of a 12-car pile-up
4025,Of what did prisoner John Coffey cure prison guard Paul Edgecombe in the novel The Green Mile?,television,Urinary Infection,Brain Tumor,Arthritis,Urinary Infection,Prostate Cancer
4027,What was the name of the first novel by Stephen King in which the main character was a writer?,television,Salems Lot,Salems Lot,Misery,The Shining,The Dark Half
4028,Which Emmy-award winning American writer and producer is credited as the creator of the sitcom Arrested Development?,television,Mitchell Hurwitz,Dave Finkel,Janette Barber,Mitchell Hurwitz,Jon Beckerman
4029,"In the TV sitcom Arrested Development, what is GOBs hobby and life work?",television,Hes an illusionist.,Hes an illusionist.,Hes a pediatrician.,Hes a police officer.,Hes a fireman.
4030,Which famous American director provides the narration for the sitcom Arrested Development?,television,Ron Howard,David Fincher,Harold Ramis,Stephen Spielberg,Ron Howard
4031,"Which character on the show Arrested Development had a so-called nevernude condition, as he was afraid of being completely naked?",television,Tobias,George Michael,Buster,Tobias,Michael
4032,"David Cross, who played Tobias on Arrested Development, was first approached by the shows producers to portray the role of this character.",television,Buster,Buster,Michael,George Michael,GOB
4033,Which of these actors has never made a guest appearance on the show Arrested Development?,television,Samuel Jackson,Ben Stiller,Zach Braff,Julia Louis-Dreyfus,Samuel Jackson
4034,Which of the characters on Arrested Development was arrested and incarcerated for defrauding investors in the shows first season?,television,"George Bluth, Sr.",Michael Bluth,"George Bluth, Sr.",Lindsay Bluth,George Michael Bluth
4035,Which actor/actress made a guest appearance on Arrested Development as his or her self?,television,Frankie Muniz,Dan Castellaneta,Ed Helms,Heather Graham,Frankie Muniz
4036,"The show Arrested Development won five Emmy awards after its first season. However, it did not win in this category.",television,Lead Actress in a Comedy Series,Outstanding Comedy Series,Outstanding Directing for a Comedy Series,Outstanding Casting for a Comedy,Lead Actress in a Comedy Series
4037,Walter Cronkite was born in what year?,television,1916,1922,1930,1908,1916
4038,In what year did Walter Cronkite take over the CBS Evening News?,television,1962,1970,1948,1952,1962
4039,"On November 22, 1963 which president did Walter Cronkite announce had died?",television,Kennedy,Grant,Roosevelt,Nixon,Kennedy
4040,What late 1980s-early 1990s sitcom did Walter Cronkite appear on?,television,Murphy Brown,The Office,Seinfield,Murphy Brown,Cheers
4042,Walter Cronkite was married for nearly ____ years.,television,65,47,50,65,70
4044,What 1995 movie did Walter Cronkite do voice overs for?,television,Apollo 13,Nixon,White Mans Burden,Land and Freedom,Apollo 13
4045,"Walter Cronkite had a particular cadence to his speaking, how many words per minute did he train himself to speak?",television,125,125,189,200,100
4046,Which of the following  women has Jack not dated in the first six seasons of the TV series 24?,television,Chloe,Kate,Nina,Audrey,Chloe
4047,What is the name of the girl that Kim Bauer babysits for in Season Two of 24?,television,Megan,Carla,Megan,Madison,Kate
4049,In Season Three of 24 we find Jack Bauer addicted to which drug?,television,heroin,LSD,cocaine,heroin,marijuana
4050,Who plays Jack Bauers daughter Kim in the TV series 24?,television,Elisha Cuthbert,Alberta Watson,Sarah Clarke,Leslie Hope,Elisha Cuthbert
4051,"Who shot Jacks wife, Teri at the end of Season One of 24?",television,Nina Myers,David Palmer,Anthony Almeida,She was not shot.,Nina Myers
4052,"Which of these characters from the TV show 24 seemingly died in the fifth season, but was revived through a hypothermic injection?",television,Tony Almeida,Tony Almeida,Kate Warner,George Mason,Teri Bauer
4053,"In Season Three of 24, Jack Bauer encounters Nina Myers in this country while both are attempting to buy a biological weapon.",television,Mexico,Mexico,Russia,China,Guatemala
